Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2013);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
110;13163;"Epilepsy and Behavior";journal;"15255050, 15255069";0,997;Q2;88;398;1066;15057;2446;946;2,57;37,83;United States;"Elsevier Inc.";"Behavioral Neuroscience (Q2); Neurology (Q2); Neurology (clinical) (Q2)"
111;14897;"Journal of Electromyography and Kinesiology";journal;"10506411";0,994;Q2;85;203;443;7253;1093;431;2,22;35,73;Netherlands;"Elsevier BV";"Biophysics (Q2); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q2); Sports Science (Q2)"
112;145007;"Clinical EEG and Neuroscience";journal;"15500594";0,985;Q2;44;38;113;1188;366;104;4,30;31,26;United States;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
113;18500161700;"Pain Medicine";journal;"15264637, 15262375";0,984;Q2;81;277;749;8119;1852;574;2,91;29,31;United Kingdom;"Oxford University Press";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q2)"
114;21100212316;"Frontiers in Neurology";journal;"16642295";0,962;Q2;41;198;311;12142;790;304;2,71;61,32;Switzerland;"Frontiers Media S.A.";"Neurology (Q2); Neurology (clinical) (Q2)"
115;22097;"Neurosurgical Review";journal;"03445607, 14372320";0,958;Q2;52;270;574;2706;420;170;2,14;10,02;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q1); Surgery (Q1); Neurology (clinical) (Q2)"
116;14990;"Current Neuropharmacology";journal;"1570159";0,951;Q2;53;39;174;5275;551;161;2,73;135,26;United Arab Emirates;"Bentham Science Publishers";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2); Psychiatry and Mental Health (Q2)"
117;17980;"Neuropathology";journal;"14401789, 09196544";0,942;Q2;52;85;257;2516;528;244;1,97;29,60;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2)"
118;28755;"Brain Tumor Pathology";journal;"14337398";0,924;Q2;32;41;114;883;260;109;2,67;21,54;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q2); Oncology (Q2); Cancer Research (Q3)"
119;19700201513;"Journal of NeuroInterventional Surgery";journal;"17598486, 17598478";0,914;Q2;32;223;335;4588;614;280;2,16;20,57;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous) (Q1); Surgery (Q1); Neurology (clinical) (Q2)"
120;16102;"Human Psychopharmacology";journal;"08856222, 10991077";0,902;Q2;68;79;248;3370;652;232;2,42;42,66;United States;"John Wiley & Sons Inc.";"Neurology (Q2); Neurology (clinical) (Q2); Pharmacology (medical) (Q2); Psychiatry and Mental Health (Q2)"
121;19015;"Metabolic Brain Disease";journal;"08857490, 15737365";0,873;Q2;57;97;166;4196;423;158;2,60;43,26;United States;"Kluwer Academic/Plenum Publishers";"Biochemistry (Q2); Neurology (clinical) (Q2); Cellular and Molecular Neuroscience (Q4)"
122;14991;"European Journal of Paediatric Neurology";journal;"10903798";0,864;Q2;54;108;305;3224;777;282;2,47;29,85;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q1); Pediatrics, Perinatology and Child Health (Q1); Neurology (clinical) (Q2)"
123;18712;"Psychiatry and Clinical Neurosciences";journal;"14401819, 13231316";0,855;Q2;62;93;369;2607;612;257;2,03;28,03;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Neuroscience (miscellaneous) (Q3)"
124;19380;"Seizure : the journal of the British Epilepsy Association";journal;"10591311";0,853;Q2;74;187;472;4797;1127;449;2,50;25,65;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
125;21100213700;"Journal of Clinical Neurology";journal;"20055013, 17386586";0,839;Q2;31;46;119;1206;284;118;2,29;26,22;South Korea;"Korean Neurological Association";"Neurology (clinical) (Q2); Neurology (Q3)"
126;11200153402;"Journal of Neurosurgery: Pediatrics";journal;"19330715, 19330707";0,837;Q2;48;271;750;5683;1195;583;1,86;20,97;United States;"American Association of Neurological Surgeons";"Surgery (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
127;23884;"Journal of Stroke and Cerebrovascular Diseases";journal;"15328511, 10523057";0,836;Q2;46;347;401;8706;780;390;1,90;25,09;United Kingdom;"W. B. Saunders Co., Ltd.";"Rehabilitation (Q1); Surgery (Q1); Cardiology and Cardiovascular Medicine (Q2); Neurology (clinical) (Q2)"
128;20412;"Acta Neurochirurgica";journal;"09420940, 00016268";0,825;Q2;81;452;1402;8299;1670;805;2,00;18,36;Germany;"Springer Verlag";"Surgery (Q1); Neurology (clinical) (Q2)"
129;21100199819;"Epilepsy Currents";journal;"15357597, 15357511";0,815;Q2;16;88;130;1296;116;30;3,87;14,73;United States;"American Epilepsy Society";"Neurology (clinical) (Q2)"
130;20602;"Clinical Neuropharmacology";journal;"03625664";0,814;Q2;72;57;201;1443;513;189;2,28;25,32;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2)"
131;3900148612;"Journal of Clinical Sleep Medicine";journal;"15509389, 15509397";0,813;Q2;73;221;358;5897;991;295;2,95;26,68;United States;"The American Academy of Sleep Medicine";"Neurology (clinical) (Q2); Pulmonary and Respiratory Medicine (Q2); Neurology (Q3)"
132;14340;"Brain Injury";journal;"02699052, 1362301";0,812;Q2;89;221;420;8473;972;406;2,22;38,34;United Kingdom;"Taylor & Francis";"Developmental and Educational Psychology (Q2); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q3)"
133;15013;"Current Treatment Options in Neurology";journal;"10928480, 15343138";0,799;Q2;34;57;151;3798;446;149;3,03;66,63;United States;"Current Science Inc.";"Neurology (clinical) (Q2)"
134;22302;"Stereotactic and Functional Neurosurgery";journal;"10116125, 14230372";0,777;Q2;56;56;172;1547;312;163;1,85;27,63;Switzerland;"S. Karger AG";"Surgery (Q1); Neurology (clinical) (Q2)"
135;19384;"Seminars in Neurology";journal;"10989021, 02718235";0,775;Q2;63;61;194;4119;422;165;2,24;67,52;United States;"Thieme Medical Publishers";"Neurology (clinical) (Q2); Neurology (Q3)"
136;21100256102;"Translational Neurodegeneration";journal;"20479158";0,768;Q2;21;24;21;1465;61;20;3,05;61,04;United Kingdom;"BioMed Central";"Neurology (clinical) (Q2); Cognitive Neuroscience (Q3); Cellular and Molecular Neuroscience (Q4)"
137;16747;"Journal of Neuroimaging";journal;"10512284";0,768;Q2;56;122;276;2501;456;264;1,89;20,50;United States;"Wiley-Blackwell";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
138;21100199786;"International Neurourology Journal";journal;"20934777";0,767;Q2;17;37;124;893;166;113;1,36;24,14;South Korea;"Korean Association of Medical Journal Edirors";"Neurology (clinical) (Q2); Urology (Q2); Neurology (Q3)"
139;14320;"Brain and Development";journal;"03877604";0,741;Q2;74;147;455;3453;850;415;1,87;23,49;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental Neuroscience (Q3)"
140;16674;"Journal of Child Neurology";journal;"08830738";0,738;Q2;93;261;779;6197;1374;714;1,82;23,74;United States;"SAGE Publications";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
141;18019;"NeuroRehabilitation";journal;"10538135";0,736;Q2;53;183;285;7006;611;270;1,96;38,28;Netherlands;"IOS Press";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Neurology (clinical) (Q2)"
142;19400158804;"Translational Stroke Research";journal;"18684483";0,734;Q2;33;76;203;5214;402;178;2,11;68,61;United States;"Springer New York LLC";"Cardiology and Cardiovascular Medicine (Q2); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q3)"
143;21776;"Neurosurgery Clinics of North America";journal;"10423680";0,724;Q2;52;55;180;3380;382;162;2,05;61,45;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
144;21911;"Journal of Neurosurgical Anesthesiology";journal;"08984921";0,724;Q2;55;80;219;1614;321;140;2,26;20,18;United States;"Lippincott Williams & Wilkins Ltd.";"Anesthesiology and Pain Medicine (Q1); Neurology (clinical) (Q2); Surgery (Q2)"
145;15800154701;"PM and R";journal;"19341482";0,722;Q2;47;184;616;4886;1060;489;2,07;26,55;United States;"Elsevier";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Sports Science (Q2); Neurology (Q3)"
146;16675;"Journal of Clinical Neurophysiology";journal;"07360258";0,717;Q2;91;89;267;3440;428;225;1,86;38,65;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Physiology (Q3); Physiology (medical) (Q3)"
147;15575;"European Neurology";journal;"00143022, 14219913";0,707;Q2;69;141;421;3203;678;348;1,64;22,72;Switzerland;"S. Karger AG";"Neurology (clinical) (Q2); Neurology (Q3)"
148;145172;"Behavioral Sleep Medicine";journal;"15402002, 15402010";0,705;Q2;38;34;68;1048;147;66;1,95;30,82;United States;"Lawrence Erlbaum Associates Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychology (miscellaneous) (Q2); Neuroscience (miscellaneous) (Q3)"
149;19386;"Seminars in Pediatric Neurology";journal;"10719091";0,704;Q2;51;35;152;2298;239;123;2,29;65,66;United Kingdom;"W. B. Saunders Co., Ltd.";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
150;14995;"Current Pain and Headache Reports";journal;"15343081, 15313433";0,702;Q2;51;85;218;4482;562;201;2,79;52,73;United States;"Current Science Inc.";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
151;16683;"Journal of Clinical Neuroscience";journal;"09675868";0,695;Q2;66;440;1418;9833;2215;1290;1,66;22,35;United States;"Churchill Livingstone";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Physiology (medical) (Q3)"
152;15741;"Pediatric Neurology";journal;"08878994";0,694;Q2;81;233;613;4912;1045;529;1,86;21,08;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental Neuroscience (Q3); Neurology (Q3)"
153;14255;"Autonomic Neuroscience: Basic and Clinical";journal;"15660702";0,687;Q2;73;126;362;5238;716;350;1,50;41,57;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Endocrine and Autonomic Systems (Q3); Cellular and Molecular Neuroscience (Q4)"
154;15628;"Folia Neuropathologica";journal;"16414640";0,686;Q2;30;43;119;1654;234;118;1,99;38,47;Poland;"Termedia Publishing House Ltd.";"Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2)"
155;21100466753;"Operative Neurosurgery";journal;"23324260, 23324252";0,671;Q2;9;14;40;96;26;16;1,63;6,86;United States;"Oxford University Press";"Neurology (clinical) (Q2); Surgery (Q2)"
156;14899;"Clinical Neuropathology";journal;"07225091";0,650;Q2;39;65;161;1626;195;121;1,67;25,02;Germany;"Dustri-Verlag Dr. Karl Feistle";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2); Neurology (Q3)"
157;14386;"CNS Spectrums";journal;"10928529";0,647;Q2;69;85;145;3001;200;110;1,55;35,31;United Kingdom;"Cambridge University Press";"Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
158;19700177308;"Stroke Research and Treatment";journal;"20908105, 20420056";0,644;Q2;23;41;152;2189;283;146;2,05;53,39;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical) (Q2)"
159;26169;"Journal of Orofacial Pain";journal;"10646655";0,642;Q2;59;0;4;0;3;2;1,00;0,00;United States;"Quintessence Publishing Company";"Anesthesiology and Pain Medicine (Q2); Dentistry (miscellaneous) (Q2); Neurology (clinical) (Q2)"
160;17376;"Minimally Invasive Neurosurgery";journal;"09467211, 14392291";0,634;Q2;45;0;128;0;179;120;1,44;0,00;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
161;17306;"Neuroimaging Clinics of North America";journal;"10525149";0,632;Q2;50;59;173;3527;259;142;1,58;59,78;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
162;16868;"Motor Control";journal;"15432696, 10871640";0,632;Q2;40;27;107;1007;181;94;1,70;37,30;United States;"Human Kinetics Publishers, Inc.";"Neurology (clinical) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Physiology (medical) (Q3); Sports Science (Q3)"
163;14287;"Behavioural Neurology";journal;"09534180";0,620;Q2;39;86;114;3450;199;108;1,97;40,12;Netherlands;"Hindawi Publishing Corporation";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Neuropsychology and Physiological Psychology (Q3)"
164;14874;"Child's Nervous System";journal;"14330350, 02567040";0,618;Q2;72;324;907;8868;1338;798;1,46;27,37;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
165;17468;"Neurocase";journal;"13554794, 14653656";0,616;Q2;58;64;158;2499;241;157;1,37;39,05;United Kingdom;"Taylor & Francis";"Arts and Humanities (miscellaneous) (Q2); Neurology (clinical) (Q2)"
166;15664;"Functional Neurology";journal;"03935264, 19713274";0,612;Q2;36;41;100;1331;190;86;2,26;32,46;Italy;"CIC Edizioni Internazionali s.r.l.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q3)"
167;15518;"Epileptic Disorders";journal;"12949361";0,608;Q2;47;75;201;1529;257;138;1,50;20,39;United States;"Wiley-Blackwell";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
168;17526;"Neurologic Clinics";journal;"07338619";0,605;Q2;70;64;193;5206;418;181;2,25;81,34;United Kingdom;"W. B. Saunders Co., Ltd.";"Neurology (clinical) (Q2)"
169;14895;"Clinical Neurology and Neurosurgery";journal;"03038467";0,604;Q2;61;595;753;12166;1169;712;1,40;20,45;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
170;21100242270;"Journal of Neurological Surgery, Part B: Skull Base";journal;"2193634, 21936331";0,600;Q2;33;82;202;1871;206;178;0,46;22,82;United States;"Thieme medical Publishers";"Neurology (clinical) (Q2)"
171;20653;"Topics in Stroke Rehabilitation";journal;"10749357";0,600;Q2;50;60;203;2658;344;198;1,58;44,30;United Kingdom;"Taylor & Francis";"Community and Home Care (Q1); Neurology (clinical) (Q2); Rehabilitation (Q2)"
172;29306;"Clinical Autonomic Research";journal;"09599851, 16191560";0,596;Q2;52;42;133;1038;265;127;2,31;24,71;Germany;"Dr. Dietrich Steinkopff Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Endocrine and Autonomic Systems (Q3)"
173;19700171401;"World Neurosurgery";journal;"18788750";0,587;Q2;82;571;1079;12863;1153;825;1,19;22,53;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Surgery (Q2)"
174;14836;"Canadian Journal of Neurological Sciences";journal;"03171671";0,582;Q2;59;221;595;3764;665;447;1,58;17,03;United Kingdom;"Cambridge University Press";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
175;17940;"Neurological Research";journal;"01616412";0,571;Q3;70;151;500;5612;919;487;1,78;37,17;United Kingdom;"Maney Publishing";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
176;19700188334;"Clinical and Experimental Neuroimmunology";journal;"17591961";0,566;Q3;11;61;32;1501;54;30;1,19;24,61;United Kingdom;"John Wiley and Sons Ltd";"Immunology (Q3); Immunology and Microbiology (miscellaneous)  (Q3); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
177;5900153302;"Future Neurology";journal;"14796708, 17486971";0,563;Q3;27;68;221;4686;225;188;0,86;68,91;United Kingdom;"Future Medicine Ltd.";"Neurology (Q3); Neurology (clinical) (Q3)"
178;14904;"Clinical neurosurgery";journal;"00694827";0,556;Q3;26;4;101;66;82;74;1,31;16,50;United States;"Williams & Wilkins Co.";"Surgery (Q2); Neurology (clinical) (Q3)"
179;14484;"Journal of Neuro-Ophthalmology";journal;"10708022, 15365166";0,548;Q3;47;119;289;1856;335;207;1,73;15,60;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Ophthalmology (Q2); Neurology (clinical) (Q3)"
180;15599;"Neuropediatrics";journal;"14391899, 0174304";0,525;Q3;63;55;167;1532;241;153;1,31;27,85;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2); Neurology (clinical) (Q3)"
181;17227;"Journal of Neuroradiology";journal;"01509861";0,522;Q3;35;62;161;1322;178;124;1,22;21,32;France;"Elsevier Masson";"Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Neurology (clinical) (Q3)"
182;21100222534;"NeuroImage: Clinical";journal;"22131582";0,519;Q3;38;158;20;9711;27;19;1,42;61,46;Netherlands;"Elsevier BV";"Radiology, Nuclear Medicine and Imaging (Q2); Neurology (Q3); Neurology (clinical) (Q3); Cognitive Neuroscience (Q4)"
183;17942;"Neurological Sciences";journal;"15903478, 15901874";0,515;Q3;60;437;852;9696;1339;780;1,71;22,19;Germany;"Springer Verlag";"Dermatology (Q2); Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2); Neurology (clinical) (Q3)"
184;31458;"Acupuncture in Medicine";journal;"09645284";0,514;Q3;39;114;208;1952;315;148;2,11;17,12;United Kingdom;"BMJ Publishing Group";"Complementary and Alternative Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
185;17973;"Neuromodulation";journal;"15251403, 10947159";0,512;Q3;48;255;555;2713;351;183;2,07;10,64;United Kingdom;"Blackwell Publishing Inc.";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
186;20529;"British Journal of Neurosurgery";journal;"1360046, 02688697";0,508;Q3;57;210;551;2761;569;467;1,15;13,15;United Kingdom;"Taylor & Francis";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
187;23481;"Journal of Vestibular Research: Equilibrium and Orientation";journal;"09574271";0,504;Q3;46;36;89;1431;130;84;1,60;39,75;Netherlands;"IOS Press";"Otorhinolaryngology (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Sensory Systems (Q4)"
188;17193;"Interventional Neuroradiology";journal;"11239344";0,500;Q3;29;75;210;1393;216;197;1,04;18,57;Italy;"Centauro SRL";"Cardiology and Cardiovascular Medicine (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Neurology (clinical) (Q3)"
189;17947;"Neurologist";journal;"10747931";0,492;Q3;53;8;273;127;419;259;1,41;15,88;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
190;21100228111;"Pain Research and Treatment";journal;"20901542, 20901550";0,491;Q3;19;28;96;1065;188;92;2,13;38,04;Egypt;"Hindawi Publishing Corporation";"Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q3)"
191;19900191888;"Journal of Parkinson's Disease";journal;"1877718, 18777171";0,491;Q3;25;54;76;3876;88;73;1,21;71,78;Netherlands;"IOS Press";"Neurology (clinical) (Q3); Cellular and Molecular Neuroscience (Q4)"
192;17541;"Acta Neurochirurgica, Supplement";journal;"00651419";0,471;Q3;62;159;417;1648;507;409;1,25;10,36;Germany;"Springer Verlag";"Surgery (Q2); Neurology (clinical) (Q3)"
193;6400153146;"Head and Face Medicine";journal;"1746160";0,468;Q3;29;41;96;1049;137;91;1,12;25,59;United Kingdom;"BioMed Central";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
194;28222;"Journal of Neuroscience Nursing";journal;"08880395";0,463;Q3;37;64;170;1708;196;150;1,03;26,69;United States;"Lippincott Williams & Wilkins Ltd.";"Medical and Surgical Nursing (Q1); Surgery (Q2); Endocrine and Autonomic Systems (Q3); Neurology (clinical) (Q3)"
195;19900191908;"Innovations in Clinical Neuroscience";journal;"21588333, 21588341";0,456;Q3;22;61;222;849;250;188;1,33;13,92;United States;"Matrix Medical Communications";"Psychiatry and Mental Health (Q2); Neurology (clinical) (Q3)"
196;17700155012;"Handbook of Clinical Neurology";book series;"00729752";0,420;Q3;35;479;526;34860;674;275;2,27;72,78;United States;"Elsevier Science Inc.";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
197;17525;"Neurologia Medico-Chirurgica";journal;"13498029, 04708105";0,418;Q3;43;159;668;3690;560;596;0,87;23,21;Japan;"Japan Neurosurgical Society/Nihon No Shinkei Geka Gakkai";"Surgery (Q2); Neurology (clinical) (Q3)"
198;17492;"Neuroendocrinology Letters";journal;"0172780";0,415;Q3;57;139;520;5285;616;499;1,11;38,02;Sweden;"Maghira and Maas Publications";"Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2); Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3); Neurology (Q3); Neurology (clinical) (Q3); Endocrine and Autonomic Systems (Q4)"
199;19800188004;"Basal Ganglia";journal;"22105336";0,398;Q3;12;22;75;1056;61;60;1,02;48,00;Italy;"Elsevier Masson";"Neurology (Q3); Neurology (clinical) (Q3)"
200;18576;"Pediatric Neurosurgery";journal;"10162291, 14230305";0,394;Q3;67;80;230;1584;199;208;0,86;19,80;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Pediatrics, Perinatology and Child Health (Q3); Surgery (Q3)"
201;21100332455;"Journal of Huntington's disease";journal;"18796400, 18796397";0,388;Q3;14;40;27;2038;24;26;0,92;50,95;Netherlands;"IOS Press";"Neurology (clinical) (Q3); Cellular and Molecular Neuroscience (Q4)"
202;12100154808;"Journal of Korean Neurosurgical Society";journal;"12258245";0,386;Q3;26;187;595;3705;517;590;0,71;19,81;South Korea;"Daehan sin'gyeong oe'gwa haghoe";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Surgery (Q3)"
203;17969;"Neurology India";journal;"00283886, 19984022";0,384;Q3;40;244;828;2968;583;395;1,31;12,16;India;"Medknow Publications";"Neurology (Q3); Neurology (clinical) (Q3)"
204;19700182205;"Proceedings - Workshop on Brain Decoding: Pattern Recognition Challenges in Neuroimaging, WBD 2010 - In Conjunction with theInternational Conference on Pattern Recognition, ICPR 2010";conference and proceedings;"-";0,384;-;5;0;13;0;10;11;0,00;0,00;United States;"";"Computer Vision and Pattern Recognition; Neurology (clinical)"
205;18844;"Schmerz";journal;"14322129, 0932433";0,382;Q3;36;71;235;1990;284;191;1,57;28,03;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
206;14224;"Arquivos de Neuro-Psiquiatria";journal;"0004282";0,374;Q3;42;245;696;4611;625;519;1,10;18,82;Brazil;"Associacao Arquivos de Neuro-Psiquiatria Dr. Oswaldo Lange";"Biological Psychiatry (Q3); Neurology (clinical) (Q3)"
207;21707;"Journal of Neurosurgical Sciences";journal;"03905616";0,373;Q3;33;34;116;1468;115;108;1,07;43,18;Italy;"Edizioni Minerva Medica";"Neurology (clinical) (Q3); Surgery (Q3)"
208;19700175048;"Open Neurology Journal";journal;"1874205";0,362;Q3;11;8;36;200;51;34;1,59;25,00;United Arab Emirates;"Bentham Science Publishers";"Neurology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
209;17478;"Topics in Spinal Cord Injury Rehabilitation";journal;"10820744";0,357;Q3;26;21;118;614;87;118;0,78;29,24;United States;"Thomas Land Publishers Inc.";"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Neurology (clinical) (Q3)"
210;18634;"Progress in Neurological Surgery";journal;"00796492";0,355;Q3;20;24;52;695;76;46;1,65;28,96;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Surgery (Q3)"
211;16187;"International MS Journal";journal;"14693410, 13528963";0,353;Q3;23;0;20;0;19;17;0,83;0,00;United Kingdom;"Cambridge Medical Publications";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3)"
212;19700201171;"Surgical Neurology International";journal;"21527806";0,345;Q3;21;89;139;3338;140;115;1,22;37,51;India;"Medknow Publications and Media Pvt. Ltd";"Neurology (clinical) (Q3); Surgery (Q3)"
213;19500157041;"Scandinavian Journal of Pain";journal;"18778860";0,345;Q3;15;64;146;1361;110;77;1,56;21,27;Netherlands;"Elsevier BV";"Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q3)"
214;17520;"Neurologia";journal;"02134853, 15781968";0,343;Q3;29;100;351;3213;253;220;1,21;32,13;Spain;"Ediciones Doyma S.A.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
215;18619;"Practical Neurology";journal;"14747758, 14747766";0,339;Q3;34;103;265;1224;205;190;1,01;11,88;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
216;20000195097;"Multiple Sclerosis and Related Disorders";journal;"22110348";0,333;Q3;18;58;42;2130;34;30;1,13;36,72;United States;"Elsevier";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3)"
217;15873;"Journal of Clinical Neuromuscular Disease";journal;"15220443";0,318;Q3;21;34;108;686;102;99;0,94;20,18;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3)"
218;19700201207;"Journal of Craniovertebral Junction and Spine";journal;"09748237, 09769285";0,313;Q3;14;22;65;436;57;57;0,54;19,82;India;"Medknow Publications and Media Pvt. Ltd";"Neurology (clinical) (Q3); Surgery (Q3)"
219;19600166011;"Neuropsychiatry";journal;"17582008, 17582016";0,302;Q3;14;61;119;3552;72;109;0,66;58,23;United Kingdom;"Future Medicine Ltd.";"Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
220;62420;"Turkish Neurosurgery";journal;"10195149";0,300;Q3;20;154;375;3326;330;366;0,77;21,60;Turkey;"Turkish Neurosurgical Society";"Neurology (clinical) (Q3); Surgery (Q3)"
221;17524;"Neurologia i Neurochirurgia Polska";journal;"00283843";0,290;Q3;21;83;246;2345;171;233;0,63;28,25;Poland;"Polish Neurological Society";"Neurology (clinical) (Q3); Surgery (Q3)"
