Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
114;15741;"Pediatric Neurology";journal;"08878994";0,721;Q2;81;197;559;4452;1040;521;1,80;22,60;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental Neuroscience (Q3); Neurology (Q3)"
115;26169;"Journal of Orofacial Pain";journal;"10646655";0,708;Q2;59;33;121;1053;233;103;2,35;31,91;United States;"Quintessence Publishing Company";"Anesthesiology and Pain Medicine (Q1); Dentistry (miscellaneous) (Q1); Neurology (clinical) (Q2)"
116;4000148206;"Journal of Neurologic Physical Therapy";journal;"15570584, 15570576";0,691;Q2;40;32;75;883;118;70;1,25;27,59;United States;"Lippincott Williams & Wilkins Ltd.";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Geriatrics and Gerontology (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
117;3600148102;"Alzheimer's and Dementia";journal;"15525260, 15525279";0,688;Q2;84;89;182;3140;273;146;1,79;35,28;Netherlands;"Elsevier BV";"Health Policy (Q1); Geriatrics and Gerontology (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Developmental Neuroscience (Q3); Epidemiology (Q3); Cellular and Molecular Neuroscience (Q4)"
118;14340;"Brain Injury";journal;"02699052, 1362301";0,686;Q2;89;118;433;4442;699;428;1,34;37,64;United Kingdom;"Taylor & Francis";"Developmental and Educational Psychology (Q2); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q3)"
119;145007;"Clinical EEG and Neuroscience";journal;"15500594";0,686;Q2;44;43;112;1355;167;106;1,37;31,51;United States;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
120;31458;"Acupuncture in Medicine";journal;"09645284";0,682;Q2;39;40;115;966;188;85;2,00;24,15;United Kingdom;"BMJ Publishing Group";"Complementary and Alternative Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
121;21370;"Expert Review of Neurotherapeutics";journal;"14737175";0,679;Q2;63;173;446;12998;893;407;2,29;75,13;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q2); Pharmacology (medical) (Q2); Neuroscience (miscellaneous) (Q3)"
122;19015;"Metabolic Brain Disease";journal;"08857490, 15737365";0,667;Q2;57;40;109;1524;252;108;2,00;38,10;United States;"Kluwer Academic/Plenum Publishers";"Neurology (clinical) (Q2); Biochemistry (Q3); Cellular and Molecular Neuroscience (Q4)"
123;16815;"Journal of Spinal Cord Medicine";journal;"10790268";0,664;Q2;53;74;201;1845;284;174;1,62;24,93;United Kingdom;"Maney Publishing";"Neurology (clinical) (Q2)"
124;20412;"Acta Neurochirurgica";journal;"09420940, 00016268";0,661;Q2;81;276;1016;4192;947;580;1,67;15,19;Germany;"Springer Verlag";"Neurology (clinical) (Q2); Surgery (Q2)"
125;17942;"Neurological Sciences";journal;"15903478, 15901874";0,646;Q2;60;201;463;3876;743;422;1,64;19,28;Germany;"Springer Verlag";"Dermatology (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
126;130054;"Neurocritical Care";journal;"15416933, 15560961";0,643;Q2;59;119;285;3438;518;264;1,80;28,89;United States;"Humana Press, Inc.";"Critical Care and Intensive Care Medicine (Q1); Neurology (clinical) (Q2)"
127;18712;"Psychiatry and Clinical Neurosciences";journal;"14401819, 13231316";0,632;Q2;62;140;400;3290;620;334;1,72;23,50;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Neurology (Q3); Neuroscience (miscellaneous) (Q3)"
128;14991;"European Journal of Paediatric Neurology";journal;"10903798";0,632;Q2;54;86;148;2232;228;137;1,69;25,95;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
129;14874;"Child's Nervous System";journal;"14330350, 02567040";0,623;Q2;72;243;683;5319;1086;612;1,72;21,89;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
130;15575;"European Neurology";journal;"00143022, 14219913";0,622;Q2;69;135;398;2967;494;281;1,86;21,98;Switzerland;"S. Karger AG";"Neurology (clinical) (Q2); Neurology (Q3)"
131;14895;"Clinical Neurology and Neurosurgery";journal;"03038467";0,618;Q2;61;224;454;5568;728;420;1,59;24,86;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
132;15628;"Folia Neuropathologica";journal;"16414640";0,607;Q2;30;31;121;1453;203;119;1,33;46,87;Poland;"Termedia Publishing House Ltd.";"Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2)"
133;14352;"Brain Topography";journal;"08960267, 15736792";0,605;Q2;60;31;59;1202;90;58;1,33;38,77;United States;"Kluwer Academic/Plenum Publishers";"Anatomy (Q2); Neurology (clinical) (Q2); Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Neurology (Q3)"
134;29306;"Clinical Autonomic Research";journal;"09599851, 16191560";0,596;Q2;52;57;174;1414;253;142;1,64;24,81;Germany;"Dr. Dietrich Steinkopff Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Endocrine and Autonomic Systems (Q3)"
135;18019;"NeuroRehabilitation";journal;"10538135";0,596;Q2;53;60;134;2636;191;120;1,24;43,93;Netherlands;"IOS Press";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Neurology (clinical) (Q2)"
136;14183;"Aphasiology";journal;"14645041, 02687038";0,587;Q2;57;71;219;3054;304;207;1,18;43,01;United Kingdom;"Taylor & Francis";"Language and Linguistics (Q1); Linguistics and Language (Q1); LPN and LVN (Q1); Neurology (clinical) (Q2); Otorhinolaryngology (Q2); Developmental and Educational Psychology (Q3); Neurology (Q3)"
137;14287;"Behavioural Neurology";journal;"09534180";0,584;Q2;39;45;76;1527;122;73;1,65;33,93;Netherlands;"Hindawi Publishing Corporation";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Neuropsychology and Physiological Psychology (Q3)"
138;17541;"Acta Neurochirurgica, Supplement";journal;"00651419";0,582;Q2;62;283;514;5440;754;502;1,52;19,22;Germany;"Springer Verlag";"Neurology (clinical) (Q2); Surgery (Q2)"
139;17227;"Journal of Neuroradiology";journal;"01509861";0,560;Q2;35;50;164;906;169;129;1,52;18,12;France;"Elsevier Masson";"Neurology (clinical) (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Radiological and Ultrasound Technology (Q3)"
140;500147001;"Headache Currents";journal;"17435005, 17435013";0,559;Q2;8;0;40;0;29;28;0,81;0,00;United Kingdom;"Blackwell Publishing Inc.";"Neurology (clinical) (Q2)"
141;14333;"Thalamus and Related Systems";journal;"14729288, 17448107";0,559;Q2;20;6;30;582;17;29;0,00;97,00;United Kingdom;"Cambridge University Press";"Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q3)"
142;16683;"Journal of Clinical Neuroscience";journal;"09675868";0,541;Q2;66;325;775;6493;998;747;1,34;19,98;United States;"Churchill Livingstone";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Physiology (medical) (Q3)"
143;21911;"Journal of Neurosurgical Anesthesiology";journal;"08984921";0,541;Q2;55;57;267;1089;335;224;1,21;19,11;United States;"Lippincott Williams & Wilkins Ltd.";"Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
144;16187;"International MS Journal";journal;"14693410, 13528963";0,530;Q3;23;21;59;569;71;57;1,44;27,10;United Kingdom;"Cambridge Medical Publications";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
145;21100242270;"Journal of Neurological Surgery, Part B: Skull Base";journal;"2193634, 21936331";0,522;Q3;33;57;158;1272;101;104;0,76;22,32;United States;"Thieme medical Publishers";"Neurology (clinical) (Q3)"
146;15664;"Functional Neurology";journal;"03935264, 19713274";0,522;Q3;36;32;108;867;128;87;1,79;27,09;Italy;"CIC Edizioni Internazionali s.r.l.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
147;14836;"Canadian Journal of Neurological Sciences";journal;"03171671";0,521;Q3;59;126;324;3421;342;268;1,18;27,15;United Kingdom;"Cambridge University Press";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
148;14903;"Clinical Neuroscience Research";journal;"15662772";0,510;Q3;32;0;76;0;112;69;2,26;0,00;Netherlands;"Elsevier BV";"Psychiatry and Mental Health (Q2); Biological Psychiatry (Q3); Neurology (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3)"
149;21776;"Neurosurgery Clinics of North America";journal;"10423680";0,491;Q3;52;52;171;2456;223;158;1,33;47,23;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
150;23481;"Journal of Vestibular Research: Equilibrium and Orientation";journal;"09574271";0,485;Q3;46;27;95;994;95;94;0,61;36,81;Netherlands;"IOS Press";"Otorhinolaryngology (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Sensory Systems (Q3)"
151;5700155920;"Focus on Autism and Other Developmental Disabilities";journal;"15384829, 10883576";0,479;Q3;51;23;74;792;70;74;0,84;34,43;United States;"SAGE Publications Inc.";"Pediatrics, Perinatology and Child Health (Q2); Psychiatry and Mental Health (Q2); Cognitive Neuroscience (Q3); Neurology (Q3); Neurology (clinical) (Q3)"
152;14995;"Current Pain and Headache Reports";journal;"15343081, 15313433";0,473;Q3;51;72;209;3004;317;199;1,64;41,72;United States;"Current Science Inc.";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
153;14990;"Current Neuropharmacology";journal;"1570159";0,467;Q3;53;26;79;5205;83;75;1,21;200,19;United Arab Emirates;"Bentham Science Publishers";"Medicine (miscellaneous) (Q2); Pharmacology (medical) (Q2); Psychiatry and Mental Health (Q2); Neurology (Q3); Neurology (clinical) (Q3); Pharmacology (Q3)"
154;14899;"Clinical Neuropathology";journal;"07225091";0,464;Q3;39;46;123;1064;152;112;1,39;23,13;Germany;"Dustri-Verlag Dr. Karl Feistle";"Medicine (miscellaneous) (Q2); Pathology and Forensic Medicine (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
155;21100235630;"Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration";journal;"21678421, 21679223";0,459;Q3;60;84;214;1848;238;191;1,30;22,00;United Kingdom;"Informa Healthcare";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
156;15518;"Epileptic Disorders";journal;"12949361";0,453;Q3;47;67;240;1294;234;219;0,96;19,31;United States;"Wiley-Blackwell";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
157;17376;"Minimally Invasive Neurosurgery";journal;"09467211, 14392291";0,450;Q3;45;81;249;1662;228;223;0,87;20,52;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
158;21100216323;"Journal of Neurological Surgery. Part A: Central European Neurosurgery";journal;"21936315, 21936323";0,428;Q3;27;40;98;1056;93;91;0,66;26,40;Germany;"Thieme";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
159;16819;"Journal of the History of the Neurosciences";journal;"0964704";0,427;Q3;22;38;103;1316;42;88;0,49;34,63;United Kingdom;"Taylor & Francis";"History and Philosophy of Science (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
160;17997;"Neurophysiologie Clinique";journal;"09877053";0,423;Q3;54;51;102;2157;126;90;1,55;42,29;Netherlands;"Elsevier Masson";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3); Physiology (medical) (Q3)"
161;10600153347;"Brain Imaging and Behavior";journal;"19317557, 19317565";0,420;Q3;34;36;10;1719;6;9;0,67;47,75;United States;"Springer New York LLC";"Psychiatry and Mental Health (Q2); Cognitive Neuroscience (Q3); Neurology (Q3); Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3); Behavioral Neuroscience (Q4); Cellular and Molecular Neuroscience (Q4)"
162;20529;"British Journal of Neurosurgery";journal;"1360046, 02688697";0,417;Q3;57;171;301;2712;279;272;0,82;15,86;United Kingdom;"Taylor & Francis";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
163;17525;"Neurologia Medico-Chirurgica";journal;"13498029, 04708105";0,415;Q3;43;198;557;2440;340;366;0,84;12,32;Japan;"Japan Neurosurgical Society/Nihon No Shinkei Geka Gakkai";"Surgery (Q2); Neurology (clinical) (Q3)"
164;14484;"Journal of Neuro-Ophthalmology";journal;"10708022, 15365166";0,404;Q3;47;92;227;1589;240;174;1,22;17,27;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Ophthalmology (Q3)"
165;15013;"Current Treatment Options in Neurology";journal;"10928480, 15343138";0,387;Q3;34;49;146;2249;206;146;1,22;45,90;United States;"Current Science Inc.";"Neurology (clinical) (Q3)"
166;17492;"Neuroendocrinology Letters";journal;"0172780";0,381;Q3;57;189;562;5644;777;532;1,46;29,86;Sweden;"Maghira and Maas Publications";"Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2); Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3); Neurology (Q3); Neurology (clinical) (Q3); Endocrine and Autonomic Systems (Q4)"
167;17478;"Topics in Spinal Cord Injury Rehabilitation";journal;"10820744";0,375;Q3;26;35;104;1380;70;92;0,62;39,43;United States;"Thomas Land Publishers Inc.";"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Neurology (clinical) (Q3)"
168;5400152651;"Frontiers of neurology and neuroscience";journal;"16604431";0,372;Q3;22;13;53;734;69;53;0,73;56,46;Switzerland;"Karger";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
169;17973;"Neuromodulation";journal;"15251403, 10947159";0,372;Q3;48;45;148;1257;164;132;1,04;27,93;United Kingdom;"Blackwell Publishing Inc.";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
170;21707;"Journal of Neurosurgical Sciences";journal;"03905616";0,369;Q3;33;41;100;514;68;78;0,61;12,54;Italy;"Edizioni Minerva Medica";"Surgery (Q2); Neurology (clinical) (Q3)"
171;20653;"Topics in Stroke Rehabilitation";journal;"10749357";0,368;Q3;50;72;142;2421;162;124;0,98;33,63;United Kingdom;"Taylor & Francis";"Community and Home Care (Q1); Rehabilitation (Q2); Neurology (clinical) (Q3)"
172;145679;"European Journal of Neurology, Supplement";journal;"14710552";0,365;Q3;15;0;8;0;18;8;0,00;0,00;United Kingdom;"Rapid Science Publishers";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
173;18619;"Practical Neurology";journal;"14747758, 14747766";0,362;Q3;34;64;213;949;146;153;1,15;14,83;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
174;17546;"Acta Neurologica Belgica";journal;"03009009";0,358;Q3;30;36;95;728;95;92;1,00;20,22;Belgium;"Springer-Verlag Italia";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
175;18576;"Pediatric Neurosurgery";journal;"10162291, 14230305";0,354;Q3;67;73;296;1330;274;286;0,84;18,22;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
176;144726;"Reviews in Neurological Diseases";journal;"15452913";0,341;Q3;19;43;110;1227;69;91;0,86;28,53;United States;"MedReviews";"Neurology (Q3); Neurology (clinical) (Q3)"
177;15480;"Electromyography and Clinical Neurophysiology";journal;"0301150";0,341;Q3;31;45;165;1170;117;165;0,66;26,00;Belgium;"Editions Nauwelaerts SA";"Neurology (clinical) (Q3); Physiology (medical) (Q3); Physiology (Q4)"
178;17969;"Neurology India";journal;"00283886, 19984022";0,327;Q3;40;124;456;2577;311;268;0,99;20,78;India;"Medknow Publications";"Neurology (Q3); Neurology (clinical) (Q3)"
179;5800179587;"Journal of Brachial Plexus and Peripheral Nerve Injury";journal;"17497221";0,305;Q3;17;26;33;500;24;30;0,80;19,23;United Kingdom;"BioMed Central";"Neurology (Q3); Neurology (clinical) (Q3)"
180;23884;"Journal of Stroke and Cerebrovascular Diseases";journal;"15328511, 10523057";0,296;Q3;46;87;155;1832;122;153;0,81;21,06;United Kingdom;"W. B. Saunders Co., Ltd.";"Rehabilitation (Q2); Cardiology and Cardiovascular Medicine (Q3); Neurology (clinical) (Q3); Surgery (Q3)"
181;17500155127;"Sleep Medicine Clinics";journal;"1556407";0,287;Q3;26;58;117;4329;82;103;0,80;74,64;Netherlands;"Elsevier BV";"Clinical Psychology (Q3); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3); Psychiatry and Mental Health (Q3)"
182;21100202751;"The Neurodiagnostic journal";journal;"21646821";0,280;Q3;15;24;69;296;27;58;0,44;12,33;United Kingdom;"Taylor & Francis";"Medical Laboratory Technology (Q2); Neurology (clinical) (Q3)"
183;6400153146;"Head and Face Medicine";journal;"1746160";0,276;Q3;29;32;92;818;77;88;0,78;25,56;United Kingdom;"BioMed Central";"Dentistry (miscellaneous) (Q3); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
184;28222;"Journal of Neuroscience Nursing";journal;"08880395";0,275;Q3;37;64;185;1378;131;163;0,74;21,53;United States;"Lippincott Williams & Wilkins Ltd.";"Medical and Surgical Nursing (Q1); Neurology (clinical) (Q3); Surgery (Q3); Endocrine and Autonomic Systems (Q4)"
185;14904;"Clinical neurosurgery";journal;"00694827";0,271;Q3;26;23;133;464;77;133;0,43;20,17;United States;"Williams & Wilkins Co.";"Neurology (clinical) (Q3); Surgery (Q3)"
186;145668;"Supplements to Clinical neurophysiology";journal;"1567424";0,266;Q3;24;0;70;0;36;68;0,53;0,00;Netherlands;"Elsevier BV";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
187;16760;"Journal of Neurology, Supplement";journal;"09391517";0,262;Q3;52;0;9;0;12;7;0,00;0,00;Germany;"Springer Verlag";"Neurology (clinical) (Q3); Neurology (Q4)"
188;21772;"Neurochirurgie";journal;"00283770";0,260;Q3;26;112;198;3219;84;190;0,40;28,74;France;"Elsevier Masson";"Neurology (clinical) (Q3); Surgery (Q3)"
189;19269;"Revista de Neurologia";journal;"02100010";0,255;Q3;36;367;1105;10837;840;812;1,11;29,53;Spain;"Viguera Editores";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
190;18844;"Schmerz";journal;"14322129, 0932433";0,252;Q3;36;94;185;3063;167;153;1,15;32,59;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
191;78212;"Operative Techniques in Neurosurgery";journal;"1092440";0,243;Q3;12;0;37;0;12;33;0,00;0,00;United Kingdom;"W. B. Saunders Co., Ltd.";"Neurology (clinical) (Q3); Surgery (Q3)"
192;17520;"Neurologia";journal;"02134853, 15781968";0,238;Q3;29;127;319;3508;208;271;0,79;27,62;Spain;"Ediciones Doyma S.A.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
193;19307;"Revue Neurologique";journal;"00353787";0,236;Q3;39;212;615;6617;303;581;0,47;31,21;France;"Elsevier Masson";"Neurology (clinical) (Q3); Neurology (Q4)"
194;6100152801;"Journal of LGBT Health Research";journal;"15574091, 15574105";0,235;Q3;17;36;9;1361;9;8;1,13;37,81;United States;"Haworth Press Inc.";"Neurology (clinical) (Q3)"
195;145096;"Neuropsychopharmacologia Hungarica : a Magyar Pszichofarmakologiai Egyesulet lapja = official journal of the Hungarian Association of Psychopharmacology";journal;"14198711";0,223;Q3;13;28;83;909;31;71;0,36;32,46;Hungary;"Neuroline";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3); Neuroscience (miscellaneous) (Q4)"
196;14224;"Arquivos de Neuro-Psiquiatria";journal;"0004282";0,223;Q3;42;226;726;4488;414;687;0,49;19,86;Brazil;"Associacao Arquivos de Neuro-Psiquiatria Dr. Oswaldo Lange";"Neurology (clinical) (Q3); Biological Psychiatry (Q4)"
197;18634;"Progress in Neurological Surgery";journal;"00796492";0,222;Q3;20;35;47;888;37;45;0,82;25,37;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Surgery (Q3)"
198;17438;"Der Nervenarzt";journal;"14330407, 00282804";0,220;Q3;40;178;523;5705;398;483;0,87;32,05;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neurology (Q4)"
199;15633;"Fortschritte der Neurologie Psychiatrie";journal;"07204299, 14393522";0,218;Q3;29;164;349;3801;164;219;0,92;23,18;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neurology (Q4)"
200;17551;"Acta Neurologica Taiwanica";journal;"1028768";0,213;Q3;20;50;137;1081;70;131;0,53;21,62;Taiwan;"Taiwan Neurological Society";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neurology (Q4)"
201;18743;"Psychologie et NeuroPsychiatrie du Vieillissement";journal;"17601703";0,208;Q3;16;35;129;1166;44;112;0,32;33,31;France;"John Libbey Eurotext";"Geriatrics and Gerontology (Q3); Neurology (clinical) (Q3); Biological Psychiatry (Q4); Neuropsychology and Physiological Psychology (Q4)"
202;17488;"Neurocirugia";journal;"11301473";0,202;Q3;18;59;195;1526;75;145;0,41;25,86;Spain;"Sociedad Espanola de Neurocirugia";"Neurology (clinical) (Q3); Surgery (Q3)"
203;23426;"Equilibrium Research";journal;"03855716";0,196;Q3;11;50;103;797;11;103;0,10;15,94;Japan;"Nihon Heiko Shinkeika Gakkai/Japan Society for Equilibrium Research";"Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
204;17283;"Bollettino - Lega Italiana contro l'Epilessia";journal;"0394560";0,187;Q3;3;201;222;1116;7;221;0,04;5,55;Italy;"Lega Italiana contro I'Epilessia";"Neurology (clinical) (Q3)"
205;145672;"Udar Mozgu - Problemy Interdyscyplinarne";journal;"15056740";0,186;Q3;4;14;38;427;7;38;0,15;30,50;Poland;"Volumed";"Neurology (clinical) (Q3)"
206;12446;"Deutsche Zeitschrift für Akupunktur";journal;"04156412, 14394359";0,182;Q3;10;67;188;691;21;128;0,20;10,31;Netherlands;"Elsevier BV";"Complementary and Alternative Medicine (Q2); Neurology (clinical) (Q3)"
207;21775;"Neurological Surgery";journal;"03012603";0,178;Q3;19;126;351;2587;105;350;0,27;20,53;Japan;"Igaku-Shoin Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Surgery (Q3)"
208;19700183500;"Neurology, Neurophysiology and Neuroscience";journal;"19331266";0,174;Q3;4;0;13;0;6;13;0,46;0,00;United States;"Neuroscience Publications";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neurology (Q4)"
209;17463;"Neuroanatomy";journal;"13031775, 13031783";0,172;Q3;12;16;62;234;25;59;0,32;14,63;Turkey;"M. Mustafa Aldur";"Neurology (clinical) (Q3); Anatomy (Q4)"
210;5900153302;"Future Neurology";journal;"14796708, 17486971";0,170;Q3;27;65;77;5392;27;59;0,46;82,95;United Kingdom;"Future Medicine Ltd.";"Neurology (clinical) (Q3); Neurology (Q4)"
211;15873;"Journal of Clinical Neuromuscular Disease";journal;"15220443";0,169;Q3;21;34;95;627;34;87;0,42;18,44;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neurology (Q4)"
212;17524;"Neurologia i Neurochirurgia Polska";journal;"00283843";0,168;Q3;21;79;255;1858;104;240;0,42;23,52;Poland;"Polish Neurological Society";"Neurology (clinical) (Q3); Surgery (Q3)"
213;28755;"Brain Tumor Pathology";journal;"14337398";0,166;Q3;32;15;48;454;20;46;0,41;30,27;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Oncology (Q3); Cancer Research (Q4)"
214;21100829261;"Clinical Neuroradiology";journal;"18691439, 18691447";0,165;Q3;17;34;83;992;20;76;0,25;29,18;Germany;"Springer Verlag";"Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
215;17193;"Interventional Neuroradiology";journal;"11239344";0,161;Q4;29;92;277;1545;51;233;0,17;16,79;Italy;"Centauro SRL";"Cardiology and Cardiovascular Medicine (Q3); Radiology, Nuclear Medicine and Imaging (Q3); Neurology (clinical) (Q4)"
216;144882;"Sen";journal;"16416007, 16443306";0,160;Q4;4;11;35;355;4;34;0,12;32,27;Poland;"Via Medica";"Neurology (clinical) (Q4)"
217;4000148906;"NPG Neurologie - Psychiatrie - Geriatrie";journal;"16274830";0,155;Q4;7;58;157;1075;11;136;0,08;18,53;France;"Elsevier Masson";"Geriatrics and Gerontology (Q3); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
218;7200153153;"Journal of Epilepsy and Clinical Neurophysiology";journal;"16762649";0,152;Q4;10;47;139;1004;32;126;0,25;21,36;Brazil;"Liga Brasileira de Epilepsia";"Neurology (Q4); Neurology (clinical) (Q4); Physiology (medical) (Q4)"
219;17700155012;"Handbook of Clinical Neurology";book series;"00729752";0,150;Q4;35;219;222;27418;41;214;0,19;125,20;United States;"Elsevier Science Inc.";"Medicine (miscellaneous) (Q3); Neurology (Q4); Neurology (clinical) (Q4)"
220;17946;"Neurologie und Rehabilitation";journal;"09472177";0,147;Q4;12;78;173;1183;24;153;0,12;15,17;Germany;"Kagerer Kommunikation";"Rehabilitation (Q3); Neurology (clinical) (Q4)"
221;4000151610;"International Journal of Neuroprotection and Neurogeneration";journal;"17451183, 17451191";0,145;Q4;5;11;44;581;12;39;0,31;52,82;United Kingdom;"RPA Publishers.";"Neurology (clinical) (Q4); Pharmacology (Q4)"
222;40483;"Ideggyogyaszati Szemle";journal;"00191442";0,145;Q4;12;50;165;524;39;161;0,23;10,48;Hungary;"Kiadja Es Terjeszti A Literatura Medica";"Neurology (Q4); Neurology (clinical) (Q4)"
223;18099;"No To Hattatsu";journal;"00290831";0,143;Q4;11;82;237;1015;26;223;0,10;12,38;Japan;"Japanese Society of Child Neurology";"Medicine (miscellaneous) (Q3); Pediatrics, Perinatology and Child Health (Q3); Neurology (clinical) (Q4)"
224;4700152268;"CONTINUUM Lifelong Learning in Neurology";journal;"10802371";0,140;Q4;23;73;149;2226;31;130;0,24;30,49;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Genetics (clinical) (Q4); Neurology (clinical) (Q4)"
