Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2014);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
110;14991;"European Journal of Paediatric Neurology";journal;"10903798";1,029;Q2;54;121;327;3525;859;303;3,00;29,13;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q1); Pediatrics, Perinatology and Child Health (Q1); Neurology (clinical) (Q2)"
111;15771;"Muscle and Nerve";journal;"10974598, 0148639";1,018;Q2;129;329;1005;9342;2267;774;2,87;28,40;United States;"John Wiley & Sons Inc.";"Neurology (clinical) (Q2); Physiology (Q2); Physiology (medical) (Q2); Cellular and Molecular Neuroscience (Q3)"
112;16762;"Journal of Neuropsychiatry and Clinical Neurosciences";journal;"15457222, 08950172";1,008;Q2;97;178;588;2832;707;172;3,83;15,91;United States;"American Psychiatric Publishing, Inc.";"Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Neurology (clinical) (Q2)"
113;19700177310;"Cardiovascular Psychiatry and Neurology";journal;"20900171, 20900163";1,004;Q2;19;7;47;268;127;46;2,43;38,29;Egypt;"Hindawi Publishing Corporation";"Cardiology and Cardiovascular Medicine (Q1); Neurology (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
114;15514;"Epilepsy Research";journal;"09201211";0,991;Q2;104;235;596;8238;1597;581;2,49;35,06;Netherlands;"Elsevier BV";"Neurology (Q2); Neurology (clinical) (Q2)"
115;19384;"Seminars in Neurology";journal;"10989021, 02718235";0,980;Q2;63;69;182;4958;422;152;2,52;71,86;United States;"Thieme Medical Publishers";"Neurology (Q2); Neurology (clinical) (Q2)"
116;19884;"Spinal Cord";journal;"13624393, 14765624";0,965;Q2;93;222;615;3983;1139;517;2,23;17,94;United Kingdom;"Nature Publishing Group";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
117;22097;"Neurosurgical Review";journal;"03445607, 14372320";0,964;Q2;52;141;646;3323;498;188;2,50;23,57;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q1); Surgery (Q1); Neurology (clinical) (Q2)"
118;20100195034;"Journal of Neurogastroenterology and Motility";journal;"20930879, 20930887";0,962;Q2;28;83;272;2551;551;165;2,76;30,73;South Korea;"Korean Society of Neurogastroenterology and Motility";"Gastroenterology (Q2); Neurology (clinical) (Q2)"
119;19700177308;"Stroke Research and Treatment";journal;"20908105, 20420056";0,957;Q2;23;34;172;1197;474;164;3,22;35,21;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical) (Q2)"
120;19400158804;"Translational Stroke Research";journal;"18684483";0,953;Q2;33;89;239;5764;609;218;2,76;64,76;United States;"Springer New York LLC";"Cardiology and Cardiovascular Medicine (Q2); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q2)"
121;21100213700;"Journal of Clinical Neurology";journal;"20055013, 17386586";0,922;Q2;31;63;131;1759;313;125;2,27;27,92;South Korea;"Korean Neurological Association";"Neurology (Q2); Neurology (clinical) (Q2)"
122;14897;"Journal of Electromyography and Kinesiology";journal;"10506411";0,911;Q2;85;134;485;4774;1114;475;2,21;35,63;Netherlands;"Elsevier BV";"Biophysics (Q2); Neurology (clinical) (Q2); Sports Science (Q2); Neuroscience (miscellaneous) (Q3)"
123;19900191888;"Journal of Parkinson's Disease";journal;"1877718, 18777171";0,908;Q2;25;84;130;2424;286;126;2,28;28,86;Netherlands;"IOS Press";"Neurology (clinical) (Q2); Cellular and Molecular Neuroscience (Q4)"
124;19386;"Seminars in Pediatric Neurology";journal;"10719091";0,906;Q2;51;64;124;2001;307;108;3,23;31,27;United Kingdom;"W. B. Saunders Co., Ltd.";"Pediatrics, Perinatology and Child Health (Q1); Neurology (clinical) (Q2)"
125;29549;"Journal of Geriatric Psychiatry and Neurology";journal;"08919887";0,898;Q2;62;34;95;1686;267;92;2,98;49,59;United States;"SAGE Publications";"Geriatrics and Gerontology (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
126;21911;"Journal of Neurosurgical Anesthesiology";journal;"08984921";0,890;Q2;55;82;231;1882;484;141;3,82;22,95;United States;"Lippincott Williams & Wilkins Ltd.";"Anesthesiology and Pain Medicine (Q1); Surgery (Q1); Neurology (clinical) (Q2)"
127;22302;"Stereotactic and Functional Neurosurgery";journal;"10116125, 14230372";0,888;Q2;56;59;170;1692;380;155;2,32;28,68;Switzerland;"S. Karger AG";"Surgery (Q1); Neurology (clinical) (Q2)"
128;145007;"Clinical EEG and Neuroscience";journal;"15500594";0,874;Q2;44;57;115;2090;361;105;2,66;36,67;United States;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
129;16815;"Journal of Spinal Cord Medicine";journal;"10790268";0,872;Q2;53;102;272;3027;515;232;1,66;29,68;United Kingdom;"Maney Publishing";"Neurology (clinical) (Q2)"
130;17376;"Minimally Invasive Neurosurgery";journal;"09467211, 14392291";0,865;Q2;45;0;66;0;122;63;0,00;0,00;Germany;"Georg Thieme Verlag";"Surgery (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
131;15013;"Current Treatment Options in Neurology";journal;"10928480, 15343138";0,850;Q2;34;52;161;3720;461;160;2,79;71,54;United States;"Current Science Inc.";"Neurology (clinical) (Q2)"
132;145172;"Behavioral Sleep Medicine";journal;"15402002, 15402010";0,848;Q2;38;39;80;1382;196;72;2,70;35,44;United States;"Lawrence Erlbaum Associates Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychology (miscellaneous) (Q2); Neuroscience (miscellaneous) (Q3)"
133;23884;"Journal of Stroke and Cerebrovascular Diseases";journal;"15328511, 10523057";0,843;Q2;46;552;660;13604;1326;639;1,91;24,64;United Kingdom;"W. B. Saunders Co., Ltd.";"Rehabilitation (Q1); Surgery (Q1); Cardiology and Cardiovascular Medicine (Q2); Neurology (clinical) (Q2)"
134;19380;"Seizure : the journal of the British Epilepsy Association";journal;"10591311";0,842;Q2;74;186;523;4899;1241;491;2,42;26,34;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
135;21100466753;"Operative Neurosurgery";journal;"23324260, 23324252";0,834;Q2;9;8;54;4;46;21;2,19;0,50;United States;"Oxford University Press";"Surgery (Q1); Neurology (clinical) (Q2)"
136;14320;"Brain and Development";journal;"03877604";0,833;Q2;74;153;451;3292;850;404;2,13;21,52;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental Neuroscience (Q3)"
137;16102;"Human Psychopharmacology";journal;"08856222, 10991077";0,818;Q2;68;72;248;3058;613;235;2,68;42,47;United States;"John Wiley & Sons Inc.";"Neurology (clinical) (Q2); Pharmacology (medical) (Q2); Psychiatry and Mental Health (Q2); Neurology (Q3)"
138;15800154701;"PM and R";journal;"19341482";0,818;Q2;47;193;607;5181;1152;475;1,80;26,84;United States;"Elsevier";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Sports Science (Q2); Neurology (Q3)"
139;14340;"Brain Injury";journal;"02699052, 1362301";0,813;Q2;89;185;501;7726;1099;476;2,14;41,76;United Kingdom;"Taylor & Francis";"Developmental and Educational Psychology (Q2); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q3)"
140;17526;"Neurologic Clinics";journal;"07338619";0,812;Q2;70;57;194;5079;424;180;2,13;89,11;United Kingdom;"W. B. Saunders Co., Ltd.";"Neurology (clinical) (Q2)"
141;20412;"Acta Neurochirurgica";journal;"09420940, 00016268";0,806;Q2;81;384;1355;8414;1825;814;2,10;21,91;Germany;"Springer Verlag";"Surgery (Q1); Neurology (clinical) (Q2)"
142;16747;"Journal of Neuroimaging";journal;"10512284";0,801;Q2;56;110;316;2591;566;297;1,95;23,55;United States;"Wiley-Blackwell";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
143;17973;"Neuromodulation";journal;"15251403, 10947159";0,800;Q2;48;294;676;5184;670;214;3,40;17,63;United Kingdom;"Blackwell Publishing Inc.";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
144;14484;"Journal of Neuro-Ophthalmology";journal;"10708022, 15365166";0,794;Q2;47;112;313;2182;507;222;2,15;19,48;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Ophthalmology (Q2)"
145;11200153402;"Journal of Neurosurgery: Pediatrics";journal;"19330715, 19330707";0,766;Q2;48;241;774;5867;1241;600;1,89;24,34;United States;"American Association of Neurological Surgeons";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Surgery (Q2)"
146;17980;"Neuropathology";journal;"14401789, 09196544";0,762;Q2;52;82;258;2508;509;248;1,93;30,59;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2)"
147;14287;"Behavioural Neurology";journal;"09534180";0,760;Q2;39;64;157;2646;279;150;1,56;41,34;Netherlands;"Hindawi Publishing Corporation";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Neuropsychology and Physiological Psychology (Q3)"
148;14904;"Clinical neurosurgery";journal;"00694827";0,758;Q2;26;32;79;492;101;51;2,86;15,38;United States;"Williams & Wilkins Co.";"Neurology (clinical) (Q2); Surgery (Q2)"
149;16674;"Journal of Child Neurology";journal;"08830738";0,752;Q2;93;326;770;8451;1400;715;1,87;25,92;United States;"SAGE Publications";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
150;20653;"Topics in Stroke Rehabilitation";journal;"10749357";0,739;Q2;50;65;206;1971;399;202;1,87;30,32;United Kingdom;"Taylor & Francis";"Community and Home Care (Q1); Rehabilitation (Q1); Neurology (clinical) (Q2)"
151;14995;"Current Pain and Headache Reports";journal;"15343081, 15313433";0,738;Q2;51;86;233;4971;628;219;2,81;57,80;United States;"Current Science Inc.";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
152;29306;"Clinical Autonomic Research";journal;"09599851, 16191560";0,737;Q2;52;44;128;950;277;124;1,81;21,59;Germany;"Dr. Dietrich Steinkopff Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Endocrine and Autonomic Systems (Q3)"
153;21100307455;"Journal of oral & facial pain and headache";journal;"23330376, 23330384";0,733;Q2;35;41;119;1628;233;105;2,13;39,71;United States;"Quintessence Publishing Company";"Dentistry (miscellaneous) (Q1); Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q2)"
154;21100199819;"Epilepsy Currents";journal;"15357597, 15357511";0,732;Q2;16;117;218;1538;177;61;2,12;13,15;United States;"American Epilepsy Society";"Neurology (clinical) (Q2)"
155;18712;"Psychiatry and Clinical Neurosciences";journal;"14401819, 13231316";0,720;Q2;62;113;341;3703;534;234;2,07;32,77;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Neurology (Q3); Neuroscience (miscellaneous) (Q3)"
156;15741;"Pediatric Neurology";journal;"08878994";0,717;Q2;81;355;644;6681;1115;530;2,12;18,82;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental Neuroscience (Q3); Neurology (Q3)"
157;16675;"Journal of Clinical Neurophysiology";journal;"07360258";0,705;Q2;91;105;280;2913;478;236;1,79;27,74;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Physiology (Q3); Physiology (medical) (Q3)"
158;17997;"Neurophysiologie Clinique";journal;"09877053";0,697;Q2;54;51;73;3044;137;69;1,98;59,69;Netherlands;"Elsevier Masson";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Physiology (medical) (Q3)"
159;15664;"Functional Neurology";journal;"03935264, 19713274";0,691;Q2;36;41;108;1329;190;93;1,98;32,41;Italy;"CIC Edizioni Internazionali s.r.l.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q3)"
160;19700171401;"World Neurosurgery";journal;"18788750";0,689;Q2;82;800;1321;16512;1792;1065;1,60;20,64;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Surgery (Q2)"
161;16683;"Journal of Clinical Neuroscience";journal;"09675868";0,685;Q2;66;502;1378;11481;2294;1267;1,69;22,87;United States;"Churchill Livingstone";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Physiology (medical) (Q3)"
162;21100228111;"Pain Research and Treatment";journal;"20901542, 20901550";0,683;Q2;19;31;120;1097;257;114;2,10;35,39;Egypt;"Hindawi Publishing Corporation";"Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q2)"
163;17306;"Neuroimaging Clinics of North America";journal;"10525149";0,680;Q2;50;54;176;2363;329;143;2,09;43,76;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
164;14183;"Aphasiology";journal;"14645041, 02687038";0,675;Q2;57;84;245;4461;395;239;1,60;53,11;United Kingdom;"Taylor & Francis";"Language and Linguistics (Q1); Linguistics and Language (Q1); LPN and LVN (Q1); Developmental and Educational Psychology (Q2); Neurology (clinical) (Q2); Otorhinolaryngology (Q2); Neurology (Q3)"
165;145668;"Supplements to Clinical neurophysiology";journal;"1567424";0,666;Q2;24;0;21;0;44;20;2,20;0,00;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q3)"
166;20602;"Clinical Neuropharmacology";journal;"03625664";0,666;Q2;72;49;180;1127;429;171;2,61;23,00;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2)"
167;14255;"Autonomic Neuroscience: Basic and Clinical";journal;"15660702";0,665;Q2;73;108;348;5156;614;335;1,66;47,74;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Endocrine and Autonomic Systems (Q3); Cellular and Molecular Neuroscience (Q4)"
168;28755;"Brain Tumor Pathology";journal;"14337398";0,664;Q2;32;60;135;1350;241;128;1,58;22,50;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Cancer Research (Q3); Oncology (Q3)"
169;21776;"Neurosurgery Clinics of North America";journal;"10423680";0,653;Q2;52;72;175;4310;344;158;2,03;59,86;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
170;17940;"Neurological Research";journal;"01616412";0,649;Q2;70;153;450;5337;787;438;1,79;34,88;United Kingdom;"Maney Publishing";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
171;16868;"Motor Control";journal;"15432696, 10871640";0,640;Q2;40;29;93;937;134;91;1,42;32,31;United States;"Human Kinetics Publishers, Inc.";"Neurology (clinical) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Physiology (medical) (Q3); Sports Science (Q3)"
172;18019;"NeuroRehabilitation";journal;"10538135";0,624;Q2;53;179;377;5818;660;362;1,39;32,50;Netherlands;"IOS Press";"Neurology (clinical) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2)"
173;14386;"CNS Spectrums";journal;"10928529";0,604;Q2;69;68;139;3470;204;117;1,78;51,03;United Kingdom;"Cambridge University Press";"Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
174;17942;"Neurological Sciences";journal;"15903478, 15901874";0,602;Q2;60;422;1063;9247;1490;889;1,71;21,91;Germany;"Springer Verlag";"Dermatology (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
175;17468;"Neurocase";journal;"13554794, 14653656";0,602;Q3;58;74;170;2866;241;169;1,14;38,73;United Kingdom;"Taylor & Francis";"Arts and Humanities (miscellaneous) (Q2); Neurology (clinical) (Q3)"
176;14836;"Canadian Journal of Neurological Sciences";journal;"03171671";0,601;Q3;59;162;622;3583;683;439;1,60;22,12;United Kingdom;"Cambridge University Press";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
177;4700152268;"CONTINUUM Lifelong Learning in Neurology";journal;"10802371";0,596;Q3;23;99;260;2993;444;223;2,53;30,23;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Genetics (clinical) (Q3); Neurology (clinical) (Q3)"
178;15628;"Folia Neuropathologica";journal;"16414640";0,589;Q3;30;42;126;1740;243;125;2,08;41,43;Poland;"Termedia Publishing House Ltd.";"Pathology and Forensic Medicine (Q2); Neurology (clinical) (Q3)"
179;17227;"Journal of Neuroradiology";journal;"01509861";0,585;Q3;35;48;174;1359;240;132;1,77;28,31;France;"Elsevier Masson";"Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Neurology (clinical) (Q3)"
180;31458;"Acupuncture in Medicine";journal;"09645284";0,573;Q3;39;109;265;1623;314;173;1,72;14,89;United Kingdom;"BMJ Publishing Group";"Complementary and Alternative Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
181;5900153302;"Future Neurology";journal;"14796708, 17486971";0,566;Q3;27;75;211;3590;217;181;1,30;47,87;United Kingdom;"Future Medicine Ltd.";"Neurology (Q3); Neurology (clinical) (Q3)"
182;15518;"Epileptic Disorders";journal;"12949361";0,566;Q3;47;89;218;2495;253;146;2,28;28,03;United States;"Wiley-Blackwell";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
183;14874;"Child's Nervous System";journal;"14330350, 02567040";0,557;Q3;72;333;962;9170;1412;866;1,46;27,54;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2); Neurology (clinical) (Q3)"
184;19800188004;"Basal Ganglia";journal;"22105336";0,551;Q3;12;30;97;1424;109;79;1,00;47,47;Italy;"Elsevier Masson";"Neurology (Q3); Neurology (clinical) (Q3)"
185;15575;"European Neurology";journal;"00143022, 14219913";0,536;Q3;69;150;422;3700;572;336;1,69;24,67;Switzerland;"S. Karger AG";"Neurology (Q3); Neurology (clinical) (Q3)"
186;17541;"Acta Neurochirurgica, Supplement";journal;"00651419";0,533;Q3;62;15;545;344;691;531;1,08;22,93;Germany;"Springer Verlag";"Surgery (Q2); Neurology (clinical) (Q3)"
187;17700155012;"Handbook of Clinical Neurology";book series;"00729752";0,527;Q3;35;316;915;38146;1361;716;1,44;120,72;United States;"Elsevier Science Inc.";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
188;18634;"Progress in Neurological Surgery";journal;"00796492";0,526;Q3;20;22;76;711;170;68;2,02;32,32;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
189;14895;"Clinical Neurology and Neurosurgery";journal;"03038467";0,525;Q3;61;391;1150;9294;1626;1079;1,46;23,77;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
190;26169;"Journal of Orofacial Pain";journal;"10646655";0,519;Q3;59;0;1;0;3;1;3,00;0,00;United States;"Quintessence Publishing Company";"Anesthesiology and Pain Medicine (Q2); Dentistry (miscellaneous) (Q2); Neurology (clinical) (Q3)"
191;19700201171;"Surgical Neurology International";journal;"21527806";0,515;Q3;21;338;228;6743;381;193;2,02;19,95;India;"Medknow Publications and Media Pvt. Ltd";"Surgery (Q2); Neurology (clinical) (Q3)"
192;20000195097;"Multiple Sclerosis and Related Disorders";journal;"22110348";0,511;Q3;18;109;100;3287;106;78;1,36;30,16;United States;"Elsevier";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
193;19700175048;"Open Neurology Journal";journal;"1874205";0,511;Q3;11;6;42;95;80;40;2,43;15,83;United Arab Emirates;"Bentham Science Publishers";"Psychiatry and Mental Health (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
194;20529;"British Journal of Neurosurgery";journal;"1360046, 02688697";0,510;Q3;57;195;606;2761;641;511;1,14;14,16;United Kingdom;"Taylor & Francis";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
195;14899;"Clinical Neuropathology";journal;"07225091";0,510;Q3;39;61;165;1094;179;116;1,66;17,93;Germany;"Dustri-Verlag Dr. Karl Feistle";"Medicine (miscellaneous) (Q2); Pathology and Forensic Medicine (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
196;17947;"Neurologist";journal;"10747931";0,499;Q3;53;0;197;0;329;192;1,87;0,00;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
197;17193;"Interventional Neuroradiology";journal;"11239344";0,491;Q3;29;108;218;1937;246;207;0,98;17,94;Italy;"Centauro SRL";"Cardiology and Cardiovascular Medicine (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Neurology (clinical) (Q3)"
198;19900191908;"Innovations in Clinical Neuroscience";journal;"21588333, 21588341";0,487;Q3;22;48;184;1085;220;138;1,60;22,60;United States;"Matrix Medical Communications";"Psychiatry and Mental Health (Q2); Neurology (clinical) (Q3)"
199;21100332455;"Journal of Huntington's disease";journal;"18796400, 18796397";0,487;Q3;14;43;67;1898;57;63;0,90;44,14;Netherlands;"IOS Press";"Neurology (clinical) (Q3); Cellular and Molecular Neuroscience (Q4)"
200;21100829261;"Clinical Neuroradiology";journal;"18691439, 18691447";0,478;Q3;17;67;163;1202;159;109;1,70;17,94;Germany;"Springer Verlag";"Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
201;23481;"Journal of Vestibular Research: Equilibrium and Orientation";journal;"09574271";0,476;Q3;46;33;99;947;153;94;1,50;28,70;Netherlands;"IOS Press";"Otorhinolaryngology (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Sensory Systems (Q4)"
202;17969;"Neurology India";journal;"00283886, 19984022";0,461;Q3;40;262;784;3044;536;314;1,63;11,62;India;"Medknow Publications";"Neurology (Q3); Neurology (clinical) (Q3)"
203;15599;"Neuropediatrics";journal;"14391899, 0174304";0,448;Q3;63;71;171;1531;225;156;1,52;21,56;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2); Neurology (clinical) (Q3)"
204;19500157041;"Scandinavian Journal of Pain";journal;"18778860";0,448;Q3;15;57;156;1627;110;74;1,34;28,54;Netherlands;"Elsevier BV";"Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q3)"
205;18619;"Practical Neurology";journal;"14747758, 14747766";0,442;Q3;34;106;293;1274;270;201;1,32;12,02;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
206;17478;"Topics in Spinal Cord Injury Rehabilitation";journal;"10820744";0,438;Q3;26;34;109;1412;134;109;1,19;41,53;United States;"Thomas Land Publishers Inc.";"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Neurology (clinical) (Q3)"
207;21707;"Journal of Neurosurgical Sciences";journal;"03905616";0,428;Q3;33;53;124;2041;172;116;1,58;38,51;Italy;"Edizioni Minerva Medica";"Surgery (Q2); Neurology (clinical) (Q3)"
208;17463;"Neuroanatomy";journal;"13031775, 13031783";0,426;Q3;12;0;1;0;3;1;0,00;0,00;Turkey;"M. Mustafa Aldur";"Anatomy (Q2); Neurology (clinical) (Q3)"
209;6400153146;"Head and Face Medicine";journal;"1746160";0,422;Q3;29;69;106;1508;124;100;1,09;21,86;United Kingdom;"BioMed Central";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
210;21100199786;"International Neurourology Journal";journal;"20934777";0,419;Q3;17;39;117;816;159;102;1,41;20,92;South Korea;"Korean Association of Medical Journal Edirors";"Urology (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
211;17525;"Neurologia Medico-Chirurgica";journal;"13498029, 04708105";0,411;Q3;43;174;517;4204;521;503;0,97;24,16;Japan;"Japan Neurosurgical Society/Nihon No Shinkei Geka Gakkai";"Surgery (Q2); Neurology (clinical) (Q3)"
212;14224;"Arquivos de Neuro-Psiquiatria";journal;"0004282";0,409;Q3;42;242;734;4486;641;551;1,01;18,54;Brazil;"Associacao Arquivos de Neuro-Psiquiatria Dr. Oswaldo Lange";"Biological Psychiatry (Q3); Neurology (clinical) (Q3)"
213;17492;"Neuroendocrinology Letters";journal;"0172780";0,409;Q3;57;158;496;5673;619;479;1,15;35,91;Sweden;"Maghira and Maas Publications";"Endocrine and Autonomic Systems (Q3); Endocrinology, Diabetes and Metabolism (Q3); Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Endocrinology (Q4)"
214;12100154808;"Journal of Korean Neurosurgical Society";journal;"12258245";0,406;Q3;26;189;573;4001;582;570;0,96;21,17;South Korea;"Daehan sin'gyeong oe'gwa haghoe";"Surgery (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
215;17520;"Neurologia";journal;"02134853, 15781968";0,401;Q3;29;101;331;3269;294;201;1,41;32,37;Spain;"Ediciones Doyma S.A.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
216;21100216323;"Journal of Neurological Surgery. Part A: Central European Neurosurgery";journal;"21936315, 21936323";0,382;Q3;27;90;289;1911;207;278;0,77;21,23;Germany;"Thieme";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Surgery (Q3)"
217;19400156832;"Brain Impairment";journal;"14439646";0,376;Q3;16;15;73;486;79;66;0,67;32,40;United Kingdom;"Cambridge University Press";"Neurology (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3); Speech and Hearing (Q3); Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4)"
218;21100236604;"Neurology: Clinical Practice";journal;"21630402, 21630933";0,367;Q3;13;131;201;1222;116;138;0,86;9,33;United States;"Lippincott Williams and Wilkins";"Neurology (clinical) (Q3)"
219;19600166011;"Neuropsychiatry";journal;"17582008, 17582016";0,365;Q3;14;12;180;936;135;166;0,85;78,00;United Kingdom;"Future Medicine Ltd.";"Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
220;21100242270;"Journal of Neurological Surgery, Part B: Skull Base";journal;"2193634, 21936331";0,364;Q3;33;66;202;1784;166;179;0,89;27,03;United States;"Thieme medical Publishers";"Neurology (clinical) (Q3)"
221;62420;"Turkish Neurosurgery";journal;"10195149";0,357;Q3;20;207;434;4442;412;425;0,83;21,46;Turkey;"Turkish Neurosurgical Society";"Neurology (clinical) (Q3); Surgery (Q3)"
222;28222;"Journal of Neuroscience Nursing";journal;"08880395";0,345;Q3;37;66;170;1957;161;149;0,93;29,65;United States;"Lippincott Williams & Wilkins Ltd.";"Medical and Surgical Nursing (Q1); Neurology (clinical) (Q3); Surgery (Q3); Endocrine and Autonomic Systems (Q4)"
