Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
112;23884;"Journal of Stroke and Cerebrovascular Diseases";journal;"15328511, 10523057";0,863;Q2;46;104;267;4781;510;257;2,01;45,97;United Kingdom;"W. B. Saunders Co., Ltd.";"Rehabilitation (Q1); Surgery (Q1); Cardiology and Cardiovascular Medicine (Q2); Neurology (clinical) (Q2)"
113;10600153347;"Brain Imaging and Behavior";journal;"19317557, 19317565";0,857;Q2;34;30;96;1721;187;95;2,10;57,37;United States;"Springer New York LLC";"Radiology, Nuclear Medicine and Imaging (Q1); Neurology (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Behavioral Neuroscience (Q3); Cognitive Neuroscience (Q3); Cellular and Molecular Neuroscience (Q4)"
114;15518;"Epileptic Disorders";journal;"12949361";0,853;Q2;47;78;170;1544;241;102;2,93;19,79;United States;"Wiley-Blackwell";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
115;18500161700;"Pain Medicine";journal;"15264637, 15262375";0,835;Q2;81;271;626;8609;1644;494;3,09;31,77;United Kingdom;"Oxford University Press";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q2)"
116;17980;"Neuropathology";journal;"14401789, 09196544";0,833;Q2;52;86;273;2360;561;263;2,20;27,44;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2)"
117;16815;"Journal of Spinal Cord Medicine";journal;"10790268";0,826;Q2;53;94;201;2397;418;179;2,03;25,50;United Kingdom;"Maney Publishing";"Neurology (clinical) (Q2)"
118;21911;"Journal of Neurosurgical Anesthesiology";journal;"08984921";0,820;Q2;55;83;187;1666;322;121;2,75;20,07;United States;"Lippincott Williams & Wilkins Ltd.";"Anesthesiology and Pain Medicine (Q1); Surgery (Q1); Neurology (clinical) (Q2)"
119;18712;"Psychiatry and Clinical Neurosciences";journal;"14401819, 13231316";0,816;Q2;62;127;404;3057;809;301;2,66;24,07;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q2); Psychiatry and Mental Health (Q2)"
120;4000148206;"Journal of Neurologic Physical Therapy";journal;"15570584, 15570576";0,808;Q2;40;33;95;1109;182;74;2,57;33,61;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Geriatrics and Gerontology (Q2); Neurology (clinical) (Q2)"
121;19384;"Seminars in Neurology";journal;"10989021, 02718235";0,806;Q2;63;60;200;3990;476;168;2,36;66,50;United States;"Thieme Medical Publishers";"Neurology (Q2); Neurology (clinical) (Q2)"
122;19380;"Seizure : the journal of the British Epilepsy Association";journal;"10591311";0,795;Q2;74;165;402;4709;880;378;2,20;28,54;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
123;16674;"Journal of Child Neurology";journal;"08830738";0,791;Q2;93;261;791;6857;1628;705;2,13;26,27;United States;"SAGE Publications";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
124;20412;"Acta Neurochirurgica";journal;"09420940, 00016268";0,790;Q2;81;491;1161;7999;1271;702;1,71;16,29;Germany;"Springer Verlag";"Surgery (Q1); Neurology (clinical) (Q2)"
125;20602;"Clinical Neuropharmacology";journal;"03625664";0,763;Q2;72;60;236;1414;620;208;3,00;23,57;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2)"
126;19831;"Sleep and Breathing";journal;"15209512, 15221709";0,762;Q2;53;115;190;3407;402;166;2,21;29,63;Germany;"Springer Verlag";"Neurology (clinical) (Q2); Otorhinolaryngology (Q2)"
127;21100213700;"Journal of Clinical Neurology";journal;"20055013, 17386586";0,761;Q2;31;41;98;1224;195;96;2,03;29,85;South Korea;"Korean Neurological Association";"Neurology (clinical) (Q2); Neurology (Q3)"
128;14255;"Autonomic Neuroscience: Basic and Clinical";journal;"15660702";0,759;Q2;73;122;359;5885;697;346;1,97;48,24;Netherlands;"Elsevier BV";"Endocrine and Autonomic Systems (Q2); Neurology (clinical) (Q2); Cellular and Molecular Neuroscience (Q4)"
129;14874;"Child's Nervous System";journal;"14330350, 02567040";0,754;Q2;72;322;778;8785;1256;674;1,80;27,28;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
130;15575;"European Neurology";journal;"00143022, 14219913";0,737;Q2;69;137;395;3257;736;339;2,14;23,77;Switzerland;"S. Karger AG";"Neurology (clinical) (Q2); Neurology (Q3)"
131;19386;"Seminars in Pediatric Neurology";journal;"10719091";0,727;Q2;51;56;138;1714;247;103;2,11;30,61;United Kingdom;"W. B. Saunders Co., Ltd.";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
132;16714;"Journal of Headache and Pain";journal;"11292377, 11292369";0,715;Q2;48;109;251;3081;531;211;2,49;28,27;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
133;16187;"International MS Journal";journal;"14693410, 13528963";0,715;Q2;23;14;47;328;102;41;2,13;23,43;United Kingdom;"Cambridge Medical Publications";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
134;14895;"Clinical Neurology and Neurosurgery";journal;"03038467";0,706;Q2;61;227;622;4566;1193;573;2,02;20,11;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
135;16675;"Journal of Clinical Neurophysiology";journal;"07360258";0,706;Q2;91;100;206;3214;368;189;1,77;32,14;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Physiology (medical) (Q2); Neurology (Q3); Physiology (Q3)"
136;145172;"Behavioral Sleep Medicine";journal;"15402002, 15402010";0,705;Q2;38;30;58;938;124;58;1,71;31,27;United States;"Lawrence Erlbaum Associates Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychology (miscellaneous) (Q2); Neuroscience (miscellaneous) (Q3)"
137;19015;"Metabolic Brain Disease";journal;"08857490, 15737365";0,699;Q2;57;38;159;1844;391;155;2,68;48,53;United States;"Kluwer Academic/Plenum Publishers";"Neurology (clinical) (Q2); Biochemistry (Q3); Cellular and Molecular Neuroscience (Q4)"
138;18019;"NeuroRehabilitation";journal;"10538135";0,695;Q2;53;98;233;3968;482;217;1,99;40,49;Netherlands;"IOS Press";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Neurology (clinical) (Q2)"
139;16747;"Journal of Neuroimaging";journal;"10512284";0,689;Q2;56;116;251;2397;370;238;1,49;20,66;United States;"Wiley-Blackwell";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
140;21100229200;"Frontiers in Evolutionary Neuroscience";journal;"1663070";0,680;Q2;16;9;9;686;19;8;2,38;76,22;Switzerland;"Frontiers Media S.A.";"Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q3)"
141;15741;"Pediatric Neurology";journal;"08878994";0,680;Q2;81;199;600;4408;1106;546;1,91;22,15;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental Neuroscience (Q3); Neurology (Q3)"
142;17940;"Neurological Research";journal;"01616412";0,668;Q2;70;158;553;5187;963;537;1,75;32,83;United Kingdom;"Maney Publishing";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
143;17376;"Minimally Invasive Neurosurgery";journal;"09467211, 14392291";0,666;Q2;45;66;207;998;240;197;0,89;15,12;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
144;21776;"Neurosurgery Clinics of North America";journal;"10423680";0,656;Q2;52;55;157;3226;294;142;2,33;58,65;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
145;17947;"Neurologist";journal;"10747931";0,638;Q2;53;91;248;2751;495;220;1,80;30,23;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
146;19700177306;"International Journal of Alzheimer's Disease";journal;"20908024, 20900252";0,636;Q2;37;142;54;9858;118;50;2,36;69,42;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical) (Q2); Aging (Q3); Behavioral Neuroscience (Q3); Cognitive Neuroscience (Q3); Neurology (Q3); Cellular and Molecular Neuroscience (Q4)"
147;14340;"Brain Injury";journal;"02699052, 1362301";0,635;Q2;89;145;386;5668;741;379;1,58;39,09;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q2); Developmental and Educational Psychology (Q3); Neuroscience (miscellaneous) (Q3)"
148;19700171401;"World Neurosurgery";journal;"18788750";0,625;Q2;82;350;1328;6477;1045;737;1,26;18,51;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Surgery (Q2)"
149;6100152801;"Journal of LGBT Health Research";journal;"15574091, 15574105";0,622;Q2;17;0;43;0;61;40;0,83;0,00;United States;"Haworth Press Inc.";"Neurology (clinical) (Q2)"
150;17306;"Neuroimaging Clinics of North America";journal;"10525149";0,617;Q2;50;57;160;3912;274;126;2,05;68,63;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
151;29306;"Clinical Autonomic Research";journal;"09599851, 16191560";0,610;Q2;52;49;149;1034;237;134;1,51;21,10;Germany;"Dr. Dietrich Steinkopff Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Endocrine and Autonomic Systems (Q3)"
152;20653;"Topics in Stroke Rehabilitation";journal;"10749357";0,606;Q2;50;86;179;2894;276;164;1,36;33,65;United Kingdom;"Taylor & Francis";"Community and Home Care (Q1); Rehabilitation (Q1); Neurology (clinical) (Q2)"
153;17973;"Neuromodulation";journal;"15251403, 10947159";0,606;Q2;48;232;333;2044;260;141;1,76;8,81;United Kingdom;"Blackwell Publishing Inc.";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
154;16683;"Journal of Clinical Neuroscience";journal;"09675868";0,590;Q2;66;478;1256;10028;1758;1161;1,49;20,98;United States;"Churchill Livingstone";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Physiology (medical) (Q3)"
155;15013;"Current Treatment Options in Neurology";journal;"10928480, 15343138";0,585;Q2;34;51;137;2689;293;136;1,80;52,73;United States;"Current Science Inc.";"Neurology (clinical) (Q2)"
156;16868;"Motor Control";journal;"15432696, 10871640";0,584;Q2;40;33;91;1501;129;79;1,74;45,48;United States;"Human Kinetics Publishers, Inc.";"Neurology (clinical) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Physiology (medical) (Q3); Sports Science (Q3)"
157;26169;"Journal of Orofacial Pain";journal;"10646655";0,582;Q2;59;0;41;0;57;32;1,00;0,00;United States;"Quintessence Publishing Company";"Anesthesiology and Pain Medicine (Q2); Dentistry (miscellaneous) (Q2); Neurology (clinical) (Q2)"
158;5700155920;"Focus on Autism and Other Developmental Disabilities";journal;"15384829, 10883576";0,580;Q2;51;21;66;758;112;65;1,64;36,10;United States;"SAGE Publications Inc.";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Psychiatry and Mental Health (Q2); Cognitive Neuroscience (Q3); Neurology (Q3)"
159;20529;"British Journal of Neurosurgery";journal;"1360046, 02688697";0,570;Q2;57;173;450;2647;484;390;0,94;15,30;United Kingdom;"Taylor & Francis";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
160;16737;"Journal of Neural Transmission, Supplement";journal;"03036995";0,569;Q2;63;0;30;0;44;28;1,57;0,00;Germany;"Springer Verlag";"Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Biological Psychiatry (Q3); Neurology (Q3)"
161;15599;"Neuropediatrics";journal;"14391899, 0174304";0,561;Q2;63;60;176;1099;237;164;1,23;18,32;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
162;17227;"Journal of Neuroradiology";journal;"01509861";0,549;Q2;35;57;156;977;167;114;1,37;17,14;France;"Elsevier Masson";"Neurology (clinical) (Q2); Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
163;14995;"Current Pain and Headache Reports";journal;"15343081, 15313433";0,546;Q2;51;73;221;3125;433;213;2,15;42,81;United States;"Current Science Inc.";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
164;19700188334;"Clinical and Experimental Neuroimmunology";journal;"17591961";0,542;Q2;11;7;15;311;22;14;1,57;44,43;United Kingdom;"John Wiley and Sons Ltd";"Neurology (clinical) (Q2); Immunology (Q3); Immunology and Microbiology (miscellaneous)  (Q3); Neuroscience (miscellaneous) (Q3)"
165;28755;"Brain Tumor Pathology";journal;"14337398";0,536;Q2;32;55;51;1461;87;51;1,42;26,56;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Oncology (Q2); Cancer Research (Q3)"
166;145007;"Clinical EEG and Neuroscience";journal;"15500594";0,529;Q2;44;40;115;1595;213;107;2,50;39,88;United States;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
167;17468;"Neurocase";journal;"13554794, 14653656";0,529;Q3;58;49;153;2310;203;152;1,24;47,14;United Kingdom;"Taylor & Francis";"Arts and Humanities (miscellaneous) (Q2); Neurology (clinical) (Q3)"
168;17541;"Acta Neurochirurgica, Supplement";journal;"00651419";0,512;Q3;62;269;380;5148;464;372;1,51;19,14;Germany;"Springer Verlag";"Surgery (Q2); Neurology (clinical) (Q3)"
169;6400153146;"Head and Face Medicine";journal;"1746160";0,512;Q3;29;25;90;793;161;88;1,38;31,72;United Kingdom;"BioMed Central";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
170;18576;"Pediatric Neurosurgery";journal;"10162291, 14230305";0,509;Q3;67;73;228;1632;253;211;1,08;22,36;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
171;17942;"Neurological Sciences";journal;"15903478, 15901874";0,503;Q3;60;319;571;6622;912;540;1,58;20,76;Germany;"Springer Verlag";"Dermatology (Q2); Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2); Neurology (clinical) (Q3)"
172;18619;"Practical Neurology";journal;"14747758, 14747766";0,499;Q3;34;88;218;810;239;157;1,41;9,20;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
173;15628;"Folia Neuropathologica";journal;"16414640";0,485;Q3;30;38;108;1473;142;105;1,40;38,76;Poland;"Termedia Publishing House Ltd.";"Pathology and Forensic Medicine (Q2); Neurology (clinical) (Q3)"
174;5900153302;"Future Neurology";journal;"14796708, 17486971";0,482;Q3;27;64;217;6088;200;172;1,24;95,13;United Kingdom;"Future Medicine Ltd.";"Neurology (Q3); Neurology (clinical) (Q3)"
175;14836;"Canadian Journal of Neurological Sciences";journal;"03171671";0,477;Q3;59;199;512;4018;557;442;1,02;20,19;United Kingdom;"Cambridge University Press";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
176;12100154808;"Journal of Korean Neurosurgical Society";journal;"12258245";0,476;Q3;26;190;507;4129;473;501;0,81;21,73;South Korea;"Daehan sin'gyeong oe'gwa haghoe";"Surgery (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
177;19700201513;"Journal of NeuroInterventional Surgery";journal;"17598486, 17598478";0,465;Q3;32;100;116;1968;95;100;0,95;19,68;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
178;31458;"Acupuncture in Medicine";journal;"09645284";0,465;Q3;39;70;155;1371;165;109;1,26;19,59;United Kingdom;"BMJ Publishing Group";"Complementary and Alternative Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
179;14484;"Journal of Neuro-Ophthalmology";journal;"10708022, 15365166";0,464;Q3;47;96;267;1962;292;184;1,52;20,44;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Ophthalmology (Q3)"
180;21100216323;"Journal of Neurological Surgery. Part A: Central European Neurosurgery";journal;"21936315, 21936323";0,458;Q3;27;82;147;881;124;134;0,79;10,74;Germany;"Thieme";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
181;14899;"Clinical Neuropathology";journal;"07225091";0,457;Q3;39;47;168;900;204;155;1,27;19,15;Germany;"Dustri-Verlag Dr. Karl Feistle";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3); Pathology and Forensic Medicine (Q3)"
182;19700174913;"Therapeutic Advances in Neurological Disorders";journal;"17562856, 17562864";0,457;Q3;35;27;87;2375;139;76;2,06;87,96;United Kingdom;"SAGE Publications";"Neurology (Q3); Neurology (clinical) (Q3); Pharmacology (Q3)"
183;144726;"Reviews in Neurological Diseases";journal;"15452913";0,453;Q3;19;16;99;620;100;78;0,85;38,75;United States;"MedReviews";"Neurology (Q3); Neurology (clinical) (Q3)"
184;15873;"Journal of Clinical Neuromuscular Disease";journal;"15220443";0,444;Q3;21;34;101;1136;123;92;1,23;33,41;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
185;17492;"Neuroendocrinology Letters";journal;"0172780";0,436;Q3;57;173;523;6129;907;507;1,62;35,43;Sweden;"Maghira and Maas Publications";"Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2); Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3); Neurology (Q3); Neurology (clinical) (Q3); Endocrine and Autonomic Systems (Q4)"
186;21100242270;"Journal of Neurological Surgery, Part B: Skull Base";journal;"2193634, 21936331";0,432;Q3;33;76;197;1406;180;184;0,86;18,50;United States;"Thieme medical Publishers";"Neurology (clinical) (Q3)"
187;17525;"Neurologia Medico-Chirurgica";journal;"13498029, 04708105";0,415;Q3;43;199;731;3631;484;516;0,80;18,25;Japan;"Japan Neurosurgical Society/Nihon No Shinkei Geka Gakkai";"Surgery (Q2); Neurology (clinical) (Q3)"
188;5400152651;"Frontiers of neurology and neuroscience";journal;"16604431";0,410;Q3;22;16;117;702;120;110;0,98;43,88;Switzerland;"Karger";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
189;21100829261;"Clinical Neuroradiology";journal;"18691439, 18691447";0,398;Q3;17;47;118;689;77;83;1,21;14,66;Germany;"Springer Verlag";"Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
190;18844;"Schmerz";journal;"14322129, 0932433";0,384;Q3;36;72;257;1942;248;199;1,13;26,97;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
191;23481;"Journal of Vestibular Research: Equilibrium and Orientation";journal;"09574271";0,380;Q3;46;31;76;1442;86;73;1,11;46,52;Netherlands;"IOS Press";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Otorhinolaryngology (Q3); Sensory Systems (Q4)"
192;19400156832;"Brain Impairment";journal;"14439646";0,378;Q3;16;25;65;1002;66;60;1,34;40,08;United Kingdom;"Cambridge University Press";"Neurology (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3); Speech and Hearing (Q3); Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4)"
193;19900191908;"Innovations in Clinical Neuroscience";journal;"21588333, 21588341";0,375;Q3;22;64;182;1429;174;152;1,14;22,33;United States;"Matrix Medical Communications";"Psychiatry and Mental Health (Q2); Neurology (clinical) (Q3)"
194;62420;"Turkish Neurosurgery";journal;"10195149";0,366;Q3;20;123;262;2847;233;256;0,82;23,15;Turkey;"Turkish Neurosurgical Society";"Neurology (clinical) (Q3); Surgery (Q3)"
195;15664;"Functional Neurology";journal;"03935264, 19713274";0,361;Q3;36;31;97;1001;130;83;1,84;32,29;Italy;"CIC Edizioni Internazionali s.r.l.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
196;15800154701;"PM and R";journal;"19341482";0,357;Q3;47;228;384;5868;364;297;1,23;25,74;United States;"Elsevier";"Medicine (miscellaneous) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Neurology (Q3); Neurology (clinical) (Q3); Sports Science (Q3)"
197;19700177308;"Stroke Research and Treatment";journal;"20908105, 20420056";0,353;Q3;23;60;21;2940;25;21;1,19;49,00;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical) (Q3)"
198;19700174685;"Journal of Experimental Stroke and Translational Medicine";journal;"1939067";0,340;Q3;7;3;17;120;17;16;1,06;40,00;United States;"Society for Experimental Stroke";"Neurology (Q3); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Cognitive Neuroscience (Q4)"
199;5800179587;"Journal of Brachial Plexus and Peripheral Nerve Injury";journal;"17497221";0,339;Q3;17;11;66;270;74;62;1,27;24,55;United Kingdom;"BioMed Central";"Neurology (Q3); Neurology (clinical) (Q3)"
200;17969;"Neurology India";journal;"00283886, 19984022";0,326;Q3;40;300;658;4285;484;406;1,10;14,28;India;"Medknow Publications";"Neurology (Q3); Neurology (clinical) (Q3)"
201;28222;"Journal of Neuroscience Nursing";journal;"08880395";0,322;Q3;37;56;182;1446;164;155;0,85;25,82;United States;"Lippincott Williams & Wilkins Ltd.";"Medical and Surgical Nursing (Q1); Neurology (clinical) (Q3); Surgery (Q3); Endocrine and Autonomic Systems (Q4)"
202;17478;"Topics in Spinal Cord Injury Rehabilitation";journal;"10820744";0,319;Q3;26;39;95;1452;53;89;0,59;37,23;United States;"Thomas Land Publishers Inc.";"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Neurology (clinical) (Q3)"
203;17193;"Interventional Neuroradiology";journal;"11239344";0,315;Q3;29;76;236;698;117;211;0,65;9,18;Italy;"Centauro SRL";"Cardiology and Cardiovascular Medicine (Q3); Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
204;14224;"Arquivos de Neuro-Psiquiatria";journal;"0004282";0,314;Q3;42;227;681;4128;591;572;1,01;18,19;Brazil;"Associacao Arquivos de Neuro-Psiquiatria Dr. Oswaldo Lange";"Biological Psychiatry (Q3); Neurology (clinical) (Q3)"
205;17488;"Neurocirugia";journal;"11301473";0,296;Q3;18;58;191;2021;126;146;0,83;34,84;Spain;"Sociedad Espanola de Neurocirugia";"Neurology (clinical) (Q3); Surgery (Q3)"
206;19307;"Revue Neurologique";journal;"00353787";0,294;Q3;39;151;605;5004;378;531;0,67;33,14;France;"Elsevier Masson";"Neurology (Q3); Neurology (clinical) (Q3)"
207;19700177310;"Cardiovascular Psychiatry and Neurology";journal;"20900171, 20900163";0,291;Q3;19;17;20;834;26;17;1,53;49,06;Egypt;"Hindawi Publishing Corporation";"Cardiology and Cardiovascular Medicine (Q3); Neurology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
208;17438;"Der Nervenarzt";journal;"14330407, 00282804";0,285;Q3;40;174;512;5807;405;455;0,91;33,37;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
209;21707;"Journal of Neurosurgical Sciences";journal;"03905616";0,280;Q3;33;44;100;2169;55;76;0,55;49,30;Italy;"Edizioni Minerva Medica";"Neurology (clinical) (Q3); Surgery (Q3)"
210;17700155012;"Handbook of Clinical Neurology";book series;"00729752";0,276;Q3;35;214;389;25555;236;299;1,00;119,42;United States;"Elsevier Science Inc.";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3)"
211;19269;"Revista de Neurologia";journal;"02100010";0,270;Q3;36;257;1093;7535;780;776;1,06;29,32;Spain;"Viguera Editores";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
212;19700177307;"Parkinson's Disease";journal;"20908083, 20420080";0,267;Q3;32;88;73;6756;25;27;0,81;76,77;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Psychiatry and Mental Health (Q3)"
213;17500155127;"Sleep Medicine Clinics";journal;"1556407";0,264;Q3;26;49;177;2987;163;152;1,12;60,96;Netherlands;"Elsevier BV";"Clinical Psychology (Q3); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3); Psychiatry and Mental Health (Q3)"
214;15633;"Fortschritte der Neurologie Psychiatrie";journal;"07204299, 14393522";0,258;Q3;29;87;365;3558;215;249;0,91;40,90;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
215;19200156707;"Neurology Asia";journal;"18236138";0,252;Q3;11;64;108;1303;52;104;0,27;20,36;Malaysia;"ASEAN Neurological Association";"Neurology (Q3); Neurology (clinical) (Q3)"
216;14904;"Clinical neurosurgery";journal;"00694827";0,251;Q3;26;24;71;673;34;70;0,19;28,04;United States;"Williams & Wilkins Co.";"Neurology (clinical) (Q3); Surgery (Q3)"
217;21100199786;"International Neurourology Journal";journal;"20934777";0,244;Q3;17;42;44;1006;23;43;0,53;23,95;South Korea;"Korean Association of Medical Journal Edirors";"Neurology (Q3); Neurology (clinical) (Q3); Urology (Q3)"
218;19700201207;"Journal of Craniovertebral Junction and Spine";journal;"09748237, 09769285";0,239;Q3;14;25;21;414;13;20;0,65;16,56;India;"Medknow Publications and Media Pvt. Ltd";"Neurology (clinical) (Q3); Surgery (Q3)"
219;17520;"Neurologia";journal;"02134853, 15781968";0,239;Q3;29;124;389;2594;212;269;0,86;20,92;Spain;"Ediciones Doyma S.A.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
220;19500157041;"Scandinavian Journal of Pain";journal;"18778860";0,233;Q3;15;42;54;1389;27;32;0,84;33,07;Netherlands;"Elsevier BV";"Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q3)"
221;17524;"Neurologia i Neurochirurgia Polska";journal;"00283843";0,226;Q3;21;81;239;2329;139;222;0,54;28,75;Poland;"Polish Neurological Society";"Neurology (clinical) (Q3); Surgery (Q3)"
