Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2009);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
113;14991;"European Journal of Paediatric Neurology";journal;"10903798";0,748;Q2;54;91;198;2725;385;192;2,16;29,95;United Kingdom;"W. B. Saunders Co., Ltd.";"Pediatrics, Perinatology and Child Health (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
114;17947;"Neurologist";journal;"10747931";0,748;Q2;53;84;204;2519;473;185;2,56;29,99;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
115;4000148206;"Journal of Neurologic Physical Therapy";journal;"15570584, 15570576";0,743;Q2;40;28;85;1131;160;76;1,76;40,39;United States;"Lippincott Williams & Wilkins Ltd.";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Geriatrics and Gerontology (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
116;17980;"Neuropathology";journal;"14401789, 09196544";0,743;Q2;52;102;254;2721;473;250;1,90;26,68;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2)"
117;145172;"Behavioral Sleep Medicine";journal;"15402002, 15402010";0,728;Q2;38;19;53;857;122;51;1,91;45,11;United States;"Lawrence Erlbaum Associates Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychology (miscellaneous) (Q2); Neuroscience (miscellaneous) (Q3)"
118;18500161700;"Pain Medicine";journal;"15264637, 15262375";0,725;Q2;81;210;406;7032;1044;306;3,28;33,49;United Kingdom;"Oxford University Press";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
119;19700171401;"World Neurosurgery";journal;"18788750";0,717;Q2;82;525;1458;6328;1180;769;1,36;12,05;Netherlands;"Elsevier BV";"Surgery (Q1); Neurology (clinical) (Q2)"
120;16675;"Journal of Clinical Neurophysiology";journal;"07360258";0,716;Q2;91;71;205;2188;357;198;1,56;30,82;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Physiology (medical) (Q2); Neurology (Q3); Physiology (Q3)"
121;16674;"Journal of Child Neurology";journal;"08830738";0,711;Q2;93;249;766;7149;1385;701;1,92;28,71;United States;"SAGE Publications";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
122;17997;"Neurophysiologie Clinique";journal;"09877053";0,707;Q2;54;32;131;1148;247;113;1,65;35,88;Netherlands;"Elsevier Masson";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Physiology (medical) (Q3)"
123;22302;"Stereotactic and Functional Neurosurgery";journal;"10116125, 14230372";0,706;Q2;56;54;152;1403;242;141;1,70;25,98;Switzerland;"S. Karger AG";"Neurology (clinical) (Q2); Surgery (Q2)"
124;16815;"Journal of Spinal Cord Medicine";journal;"10790268";0,704;Q2;53;72;224;2133;388;192;1,81;29,63;United Kingdom;"Maney Publishing";"Neurology (clinical) (Q2)"
125;145007;"Clinical EEG and Neuroscience";journal;"15500594";0,679;Q2;44;36;119;2042;162;110;1,24;56,72;United States;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
126;15599;"Neuropediatrics";journal;"14391899, 0174304";0,674;Q2;63;67;189;1261;310;180;1,63;18,82;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
127;10600153347;"Brain Imaging and Behavior";journal;"19317557, 19317565";0,673;Q2;34;35;46;1962;54;45;1,20;56,06;United States;"Springer New York LLC";"Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Behavioral Neuroscience (Q3); Cognitive Neuroscience (Q3); Neurology (Q3); Cellular and Molecular Neuroscience (Q4)"
128;14895;"Clinical Neurology and Neurosurgery";journal;"03038467";0,662;Q2;61;200;566;5326;871;516;1,52;26,63;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
129;16714;"Journal of Headache and Pain";journal;"11292377, 11292369";0,661;Q2;48;85;220;2219;297;166;2,01;26,11;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
130;14320;"Brain and Development";journal;"03877604";0,661;Q2;74;143;368;3472;639;354;1,91;24,28;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental Neuroscience (Q3)"
131;14874;"Child's Nervous System";journal;"14330350, 02567040";0,650;Q2;72;266;745;5801;1058;670;1,38;21,81;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
132;15741;"Pediatric Neurology";journal;"08878994";0,650;Q2;81;201;602;4922;1060;553;1,82;24,49;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental Neuroscience (Q3); Neurology (Q3)"
133;16868;"Motor Control";journal;"15432696, 10871640";0,627;Q2;40;27;71;1195;99;68;1,47;44,26;United States;"Human Kinetics Publishers, Inc.";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Neurology (clinical) (Q2); Sports Science (Q2); Physiology (medical) (Q3)"
134;19015;"Metabolic Brain Disease";journal;"08857490, 15737365";0,607;Q2;57;62;107;2926;238;106;2,42;47,19;United States;"Kluwer Academic/Plenum Publishers";"Neurology (clinical) (Q2); Biochemistry (Q3); Cellular and Molecular Neuroscience (Q4)"
135;17300154985;"Autism Research";journal;"19393806";0,606;Q2;49;33;40;1758;53;32;1,66;53,27;United States;"John Wiley & Sons Inc.";"Neurology (clinical) (Q2); Genetics (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
136;17227;"Journal of Neuroradiology";journal;"01509861";0,599;Q2;35;57;160;1048;166;121;1,28;18,39;France;"Elsevier Masson";"Neurology (clinical) (Q2); Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
137;31458;"Acupuncture in Medicine";journal;"09645284";0,597;Q2;39;58;117;969;168;89;1,51;16,71;United Kingdom;"BMJ Publishing Group";"Complementary and Alternative Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
138;14287;"Behavioural Neurology";journal;"09534180";0,597;Q2;39;40;99;1649;118;97;0,92;41,23;Netherlands;"Hindawi Publishing Corporation";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Neuropsychology and Physiological Psychology (Q3)"
139;17468;"Neurocase";journal;"13554794, 14653656";0,594;Q2;58;53;143;2173;176;142;1,05;41,00;United Kingdom;"Taylor & Francis";"Arts and Humanities (miscellaneous) (Q2); Neurology (clinical) (Q2)"
140;23884;"Journal of Stroke and Cerebrovascular Diseases";journal;"15328511, 10523057";0,588;Q2;46;92;190;2269;288;184;1,51;24,66;United Kingdom;"W. B. Saunders Co., Ltd.";"Rehabilitation (Q1); Cardiology and Cardiovascular Medicine (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
141;500147001;"Headache Currents";journal;"17435005, 17435013";0,576;Q2;8;0;16;0;14;16;0,00;0,00;United Kingdom;"Blackwell Publishing Inc.";"Neurology (clinical) (Q2)"
142;29306;"Clinical Autonomic Research";journal;"09599851, 16191560";0,571;Q2;52;45;172;1230;226;147;1,41;27,33;Germany;"Dr. Dietrich Steinkopff Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Endocrine and Autonomic Systems (Q3)"
143;15575;"European Neurology";journal;"00143022, 14219913";0,567;Q2;69;120;417;3422;466;269;1,69;28,52;Switzerland;"S. Karger AG";"Neurology (clinical) (Q2); Neurology (Q3)"
144;18712;"Psychiatry and Clinical Neurosciences";journal;"14401819, 13231316";0,565;Q2;62;143;414;3550;575;323;1,72;24,83;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Neurology (Q3); Neuroscience (miscellaneous) (Q3)"
145;17376;"Minimally Invasive Neurosurgery";journal;"09467211, 14392291";0,561;Q2;45;64;235;1314;255;231;0,97;20,53;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
146;21911;"Journal of Neurosurgical Anesthesiology";journal;"08984921";0,555;Q2;55;62;274;1473;305;225;2,84;23,76;United States;"Lippincott Williams & Wilkins Ltd.";"Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
147;14183;"Aphasiology";journal;"14645041, 02687038";0,551;Q2;57;83;211;3404;216;202;0,88;41,01;United Kingdom;"Taylor & Francis";"Language and Linguistics (Q1); Linguistics and Language (Q1); LPN and LVN (Q2); Neurology (clinical) (Q2); Otorhinolaryngology (Q2); Developmental and Educational Psychology (Q3); Neurology (Q3)"
148;16683;"Journal of Clinical Neuroscience";journal;"09675868";0,543;Q2;66;451;841;9794;1204;804;1,41;21,72;United States;"Churchill Livingstone";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Physiology (medical) (Q3)"
149;17942;"Neurological Sciences";journal;"15903478, 15901874";0,543;Q2;60;144;512;2928;712;474;1,41;20,33;Germany;"Springer Verlag";"Dermatology (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
150;17541;"Acta Neurochirurgica, Supplement";journal;"00651419";0,525;Q2;62;66;587;1240;745;577;1,05;18,79;Germany;"Springer Verlag";"Neurology (clinical) (Q2); Surgery (Q2)"
151;18619;"Practical Neurology";journal;"14747758, 14747766";0,519;Q3;34;79;215;871;240;151;2,06;11,03;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
152;15013;"Current Treatment Options in Neurology";journal;"10928480, 15343138";0,519;Q3;34;41;145;1848;235;145;2,03;45,07;United States;"Current Science Inc.";"Neurology (clinical) (Q3)"
153;21776;"Neurosurgery Clinics of North America";journal;"10423680";0,513;Q3;52;45;168;1959;229;155;1,68;43,53;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
154;16187;"International MS Journal";journal;"14693410, 13528963";0,513;Q3;23;20;58;553;97;54;1,74;27,65;United Kingdom;"Cambridge Medical Publications";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
155;14995;"Current Pain and Headache Reports";journal;"15343081, 15313433";0,511;Q3;51;79;212;2902;375;208;1,74;36,73;United States;"Current Science Inc.";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
156;14836;"Canadian Journal of Neurological Sciences";journal;"03171671";0,499;Q3;59;192;345;4383;346;295;1,08;22,83;United Kingdom;"Cambridge University Press";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
157;11200153402;"Journal of Neurosurgery: Pediatrics";journal;"19330715, 19330707";0,466;Q3;48;224;230;5238;188;173;1,09;23,38;United States;"American Association of Neurological Surgeons";"Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
158;17525;"Neurologia Medico-Chirurgica";journal;"13498029, 04708105";0,465;Q3;43;223;593;2661;362;364;0,85;11,93;Japan;"Japan Neurosurgical Society/Nihon No Shinkei Geka Gakkai";"Surgery (Q2); Neurology (clinical) (Q3)"
159;20653;"Topics in Stroke Rehabilitation";journal;"10749357";0,456;Q3;50;50;173;2206;208;152;1,40;44,12;United Kingdom;"Taylor & Francis";"Community and Home Care (Q1); Rehabilitation (Q2); Neurology (clinical) (Q3)"
160;15518;"Epileptic Disorders";journal;"12949361";0,451;Q3;47;45;238;1167;239;199;1,12;25,93;United States;"Wiley-Blackwell";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
161;21100216323;"Journal of Neurological Surgery. Part A: Central European Neurosurgery";journal;"21936315, 21936323";0,442;Q3;27;50;106;1518;82;101;0,69;30,36;Germany;"Thieme";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
162;17492;"Neuroendocrinology Letters";journal;"0172780";0,440;Q3;57;171;599;5962;924;572;1,60;34,87;Sweden;"Maghira and Maas Publications";"Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2); Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3); Neurology (Q3); Neurology (clinical) (Q3); Endocrine and Autonomic Systems (Q4)"
163;20529;"British Journal of Neurosurgery";journal;"1360046, 02688697";0,433;Q3;57;124;375;2333;340;330;1,06;18,81;United Kingdom;"Taylor & Francis";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
164;15628;"Folia Neuropathologica";journal;"16414640";0,428;Q3;30;41;110;1711;140;109;1,22;41,73;Poland;"Termedia Publishing House Ltd.";"Neurology (clinical) (Q3); Pathology and Forensic Medicine (Q3)"
165;15664;"Functional Neurology";journal;"03935264, 19713274";0,419;Q3;36;32;103;1146;120;84;1,61;35,81;Italy;"CIC Edizioni Internazionali s.r.l.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
166;16819;"Journal of the History of the Neurosciences";journal;"0964704";0,415;Q3;22;35;108;1049;58;96;0,52;29,97;United Kingdom;"Taylor & Francis";"History and Philosophy of Science (Q1); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
167;14899;"Clinical Neuropathology";journal;"07225091";0,414;Q3;39;61;127;1613;145;112;1,24;26,44;Germany;"Dustri-Verlag Dr. Karl Feistle";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3); Pathology and Forensic Medicine (Q3)"
168;18634;"Progress in Neurological Surgery";journal;"00796492";0,398;Q3;20;32;82;547;67;78;0,87;17,09;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
169;5700155920;"Focus on Autism and Other Developmental Disabilities";journal;"15384829, 10883576";0,397;Q3;51;21;78;922;84;78;0,87;43,90;United States;"SAGE Publications Inc.";"Pediatrics, Perinatology and Child Health (Q2); Psychiatry and Mental Health (Q2); Neurology (Q3); Neurology (clinical) (Q3); Cognitive Neuroscience (Q4)"
170;28755;"Brain Tumor Pathology";journal;"14337398";0,394;Q3;32;16;47;394;61;47;1,43;24,63;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Cancer Research (Q3); Neurology (clinical) (Q3); Oncology (Q3)"
171;18576;"Pediatric Neurosurgery";journal;"10162291, 14230305";0,394;Q3;67;87;283;2423;299;268;1,14;27,85;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
172;14484;"Journal of Neuro-Ophthalmology";journal;"10708022, 15365166";0,384;Q3;47;80;236;1401;260;169;1,35;17,51;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Ophthalmology (Q3)"
173;26169;"Journal of Orofacial Pain";journal;"10646655";0,370;Q3;59;5;107;0;167;90;1,53;0,00;United States;"Quintessence Publishing Company";"Anesthesiology and Pain Medicine (Q2); Dentistry (miscellaneous) (Q3); Neurology (clinical) (Q3)"
174;21100242270;"Journal of Neurological Surgery, Part B: Skull Base";journal;"2193634, 21936331";0,367;Q3;33;58;172;1180;106;127;0,69;20,34;United States;"Thieme medical Publishers";"Neurology (clinical) (Q3)"
175;17973;"Neuromodulation";journal;"15251403, 10947159";0,366;Q3;48;154;151;6261;210;137;1,25;40,66;United Kingdom;"Blackwell Publishing Inc.";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
176;144726;"Reviews in Neurological Diseases";journal;"15452913";0,362;Q3;19;27;113;629;87;89;0,89;23,30;United States;"MedReviews";"Neurology (Q3); Neurology (clinical) (Q3)"
177;17546;"Acta Neurologica Belgica";journal;"03009009";0,334;Q3;30;67;99;1505;104;96;0,67;22,46;Belgium;"Springer-Verlag Italia";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
178;28222;"Journal of Neuroscience Nursing";journal;"08880395";0,333;Q3;37;54;191;1381;153;169;0,82;25,57;United States;"Lippincott Williams & Wilkins Ltd.";"Medical and Surgical Nursing (Q1); Neurology (clinical) (Q3); Surgery (Q3); Endocrine and Autonomic Systems (Q4)"
179;15480;"Electromyography and Clinical Neurophysiology";journal;"0301150";0,331;Q3;31;40;151;1044;138;151;0,74;26,10;Belgium;"Editions Nauwelaerts SA";"Neurology (clinical) (Q3); Physiology (medical) (Q3); Physiology (Q4)"
180;14904;"Clinical neurosurgery";journal;"00694827";0,330;Q3;26;22;104;560;64;104;0,48;25,45;United States;"Williams & Wilkins Co.";"Neurology (clinical) (Q3); Surgery (Q3)"
181;5400152651;"Frontiers of neurology and neuroscience";journal;"16604431";0,325;Q3;22;66;50;2089;59;50;1,37;31,65;Switzerland;"Karger";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
182;23481;"Journal of Vestibular Research: Equilibrium and Orientation";journal;"09574271";0,319;Q3;46;23;92;731;82;91;0,63;31,78;Netherlands;"IOS Press";"Otorhinolaryngology (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Sensory Systems (Q4)"
183;17969;"Neurology India";journal;"00283886, 19984022";0,313;Q3;40;246;427;3708;274;257;0,98;15,07;India;"Medknow Publications";"Neurology (Q3); Neurology (clinical) (Q3)"
184;145668;"Supplements to Clinical neurophysiology";journal;"1567424";0,312;Q3;24;32;70;517;37;68;0,00;16,16;Netherlands;"Elsevier BV";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
185;18844;"Schmerz";journal;"14322129, 0932433";0,308;Q3;36;82;217;1873;235;175;1,46;22,84;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
186;6100152801;"Journal of LGBT Health Research";journal;"15574091, 15574105";0,307;Q3;17;7;45;240;24;42;0,57;34,29;United States;"Haworth Press Inc.";"Neurology (clinical) (Q3)"
187;6400153146;"Head and Face Medicine";journal;"1746160";0,298;Q3;29;27;110;784;102;106;0,79;29,04;United Kingdom;"BioMed Central";"Dentistry (miscellaneous) (Q3); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
188;5800179587;"Journal of Brachial Plexus and Peripheral Nerve Injury";journal;"17497221";0,292;Q3;17;22;59;592;42;55;0,72;26,91;United Kingdom;"BioMed Central";"Neurology (Q3); Neurology (clinical) (Q3)"
189;19269;"Revista de Neurologia";journal;"02100010";0,290;Q3;36;383;1131;10153;960;802;1,35;26,51;Spain;"Viguera Editores";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
190;21707;"Journal of Neurosurgical Sciences";journal;"03905616";0,285;Q3;33;33;105;663;74;75;0,94;20,09;Italy;"Edizioni Minerva Medica";"Neurology (clinical) (Q3); Surgery (Q3)"
191;5900153302;"Future Neurology";journal;"14796708, 17486971";0,274;Q3;27;74;142;5515;77;113;0,68;74,53;United Kingdom;"Future Medicine Ltd.";"Neurology (Q3); Neurology (clinical) (Q3)"
192;14224;"Arquivos de Neuro-Psiquiatria";journal;"0004282";0,272;Q3;42;248;731;5899;529;689;0,70;23,79;Brazil;"Associacao Arquivos de Neuro-Psiquiatria Dr. Oswaldo Lange";"Neurology (clinical) (Q3); Biological Psychiatry (Q4)"
193;19307;"Revue Neurologique";journal;"00353787";0,263;Q3;39;235;641;7025;380;593;0,68;29,89;France;"Elsevier Masson";"Neurology (Q3); Neurology (clinical) (Q3)"
194;17500155127;"Sleep Medicine Clinics";journal;"1556407";0,262;Q3;26;60;175;3620;158;153;1,10;60,33;Netherlands;"Elsevier BV";"Clinical Psychology (Q3); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3); Psychiatry and Mental Health (Q3)"
195;21772;"Neurochirurgie";journal;"00283770";0,254;Q3;26;112;243;2633;124;237;0,50;23,51;France;"Elsevier Masson";"Neurology (clinical) (Q3); Surgery (Q3)"
196;17478;"Topics in Spinal Cord Injury Rehabilitation";journal;"10820744";0,241;Q3;26;30;107;1661;38;93;0,48;55,37;United States;"Thomas Land Publishers Inc.";"Neurology (clinical) (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Rehabilitation (Q3)"
197;17700155012;"Handbook of Clinical Neurology";book series;"00729752";0,232;Q3;35;80;441;5529;154;424;0,34;69,11;United States;"Elsevier Science Inc.";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3)"
198;17438;"Der Nervenarzt";journal;"14330407, 00282804";0,221;Q3;40;174;534;5590;416;483;0,79;32,13;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
199;17520;"Neurologia";journal;"02134853, 15781968";0,219;Q3;29;142;351;3748;198;297;0,68;26,39;Spain;"Ediciones Doyma S.A.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
200;15624;"Focus on Parkinson's Disease";journal;"09242015";0,219;Q3;2;7;16;159;3;13;0,00;22,71;Netherlands;"PMSI Bugamor BV";"Neurology (Q3); Neurology (clinical) (Q3)"
201;21777;"Neurosurgery Quarterly";journal;"10506438, 15344916";0,215;Q3;16;53;158;1907;42;154;0,23;35,98;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q3); Surgery (Q3)"
202;21100307455;"Journal of oral & facial pain and headache";journal;"23330376, 23330384";0,214;Q3;35;47;10;1524;5;8;0,63;32,43;United States;"Quintessence Publishing Company";"Anesthesiology and Pain Medicine (Q2); Dentistry (miscellaneous) (Q3); Neurology (clinical) (Q3)"
203;12446;"Deutsche Zeitschrift für Akupunktur";journal;"04156412, 14394359";0,213;Q3;10;73;202;513;38;130;0,28;7,03;Netherlands;"Elsevier BV";"Complementary and Alternative Medicine (Q2); Neurology (clinical) (Q3)"
204;17488;"Neurocirugia";journal;"11301473";0,208;Q3;18;70;189;1651;71;145;0,44;23,59;Spain;"Sociedad Espanola de Neurocirugia";"Neurology (clinical) (Q3); Surgery (Q3)"
205;17551;"Acta Neurologica Taiwanica";journal;"1028768";0,207;Q3;20;53;150;1235;74;144;0,43;23,30;Taiwan;"Taiwan Neurological Society";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3)"
206;17524;"Neurologia i Neurochirurgia Polska";journal;"00283843";0,199;Q3;21;78;239;2160;104;226;0,52;27,69;Poland;"Polish Neurological Society";"Neurology (clinical) (Q3); Surgery (Q3)"
207;15633;"Fortschritte der Neurologie Psychiatrie";journal;"07204299, 14393522";0,198;Q3;29;102;417;3397;148;218;0,75;33,30;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neurology (Q4)"
208;19700183500;"Neurology, Neurophysiology and Neuroscience";journal;"19331266";0,197;Q3;4;0;13;0;8;13;1,40;0,00;United States;"Neuroscience Publications";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neurology (Q4)"
209;21775;"Neurological Surgery";journal;"03012603";0,195;Q3;19;141;356;2995;101;344;0,22;21,24;Japan;"Igaku-Shoin Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Surgery (Q3)"
210;28657;"Bolest";journal;"12120634, 12126861";0,194;Q3;5;32;67;590;15;58;0,22;18,44;Czech Republic;"TIGIS Spol. s.r.o.";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q3)"
211;18743;"Psychologie et NeuroPsychiatrie du Vieillissement";journal;"17601703";0,192;Q3;16;38;117;1216;52;101;0,62;32,00;France;"John Libbey Eurotext";"Geriatrics and Gerontology (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3); Biological Psychiatry (Q4)"
212;23426;"Equilibrium Research";journal;"03855716";0,191;Q3;11;37;108;602;10;108;0,10;16,27;Japan;"Nihon Heiko Shinkeika Gakkai/Japan Society for Equilibrium Research";"Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
213;15873;"Journal of Clinical Neuromuscular Disease";journal;"15220443";0,190;Q3;21;33;94;748;50;86;0,77;22,67;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neurology (Q4)"
214;21100829261;"Clinical Neuroradiology";journal;"18691439, 18691447";0,183;Q3;17;41;93;1198;17;83;0,22;29,22;Germany;"Springer Verlag";"Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
215;19700180837;"Blue Books of Neurology";book series;"1877184";0,170;Q3;5;21;53;1686;10;49;0,20;80,29;Netherlands;"Elsevier BV";"Neurology (clinical) (Q3); Neurology (Q4)"
216;19200156707;"Neurology Asia";journal;"18236138";0,169;Q3;11;35;30;643;13;30;0,43;18,37;Malaysia;"ASEAN Neurological Association";"Neurology (clinical) (Q3); Neurology (Q4)"
217;4700152268;"CONTINUUM Lifelong Learning in Neurology";journal;"10802371";0,166;Q3;23;80;222;2561;54;184;0,32;32,01;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Genetics (clinical) (Q4)"
218;9500153993;"Neuroradiology Journal";journal;"19714009, 23851996";0,164;Q3;16;102;357;2311;57;344;0,20;22,66;Italy;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
219;19313;"Clinical Neurology";journal;"0009918";0,163;Q3;18;158;499;1866;102;490;0,19;11,81;Japan;"Japanese Society of Neurology/Nihon Shinkei Gakkai";"Neurology (clinical) (Q3)"
220;145096;"Neuropsychopharmacologia Hungarica : a Magyar Pszichofarmakologiai Egyesulet lapja = official journal of the Hungarian Association of Psychopharmacology";journal;"14198711";0,162;Q3;13;23;82;757;21;72;0,18;32,91;Hungary;"Neuroline";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4)"
221;17970;"Neurology Psychiatry and Brain Research";journal;"09419500";0,161;Q3;14;27;113;942;13;112;0,15;34,89;Germany;"Elsevier GmbH";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q4); Psychiatry and Mental Health (Q4)"
222;17463;"Neuroanatomy";journal;"13031775, 13031783";0,157;Q3;12;6;59;125;19;57;0,28;20,83;Turkey;"M. Mustafa Aldur";"Neurology (clinical) (Q3); Anatomy (Q4)"
223;40483;"Ideggyogyaszati Szemle";journal;"00191442";0,157;Q3;12;63;171;1599;60;165;0,41;25,38;Hungary;"Kiadja Es Terjeszti A Literatura Medica";"Neurology (clinical) (Q3); Neurology (Q4)"
