Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2004);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
113;17980;"Neuropathology";journal;"14401789, 09196544";0,539;Q2;52;54;152;1308;195;150;1,25;24,22;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2)"
114;14255;"Autonomic Neuroscience: Basic and Clinical";journal;"15660702";0,537;Q2;73;86;379;3265;522;371;1,38;37,97;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Endocrine and Autonomic Systems (Q3); Cellular and Molecular Neuroscience (Q4)"
115;16868;"Motor Control";journal;"15432696, 10871640";0,532;Q2;40;33;69;1238;95;68;1,42;37,52;United States;"Human Kinetics Publishers, Inc.";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Neurology (clinical) (Q2); Sports Science (Q2); Physiology (medical) (Q3)"
116;17947;"Neurologist";journal;"10747931";0,518;Q2;53;41;124;2311;152;108;1,78;56,37;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
117;16815;"Journal of Spinal Cord Medicine";journal;"10790268";0,514;Q2;53;83;166;1745;182;143;1,09;21,02;United Kingdom;"Maney Publishing";"Neurology (clinical) (Q2)"
118;18500161700;"Pain Medicine";journal;"15264637, 15262375";0,508;Q2;81;58;158;1525;170;119;1,76;26,29;United Kingdom;"Oxford University Press";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
119;14995;"Current Pain and Headache Reports";journal;"15343081, 15313433";0,506;Q2;51;68;183;2884;365;183;2,02;42,41;United States;"Current Science Inc.";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
120;17940;"Neurological Research";journal;"01616412";0,502;Q2;70;133;424;6014;590;416;1,46;45,22;United Kingdom;"Maney Publishing";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
121;14899;"Clinical Neuropathology";journal;"07225091";0,488;Q2;39;44;119;1008;128;115;0,81;22,91;Germany;"Dustri-Verlag Dr. Karl Feistle";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2); Neurology (Q3)"
122;22097;"Neurosurgical Review";journal;"03445607, 14372320";0,466;Q2;52;56;132;1772;153;105;1,48;31,64;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
123;22302;"Stereotactic and Functional Neurosurgery";journal;"10116125, 14230372";0,464;Q2;56;39;162;1005;183;160;1,24;25,77;Switzerland;"S. Karger AG";"Neurology (clinical) (Q2); Surgery (Q2)"
124;19386;"Seminars in Pediatric Neurology";journal;"10719091";0,462;Q2;51;41;107;2067;118;94;1,02;50,41;United Kingdom;"W. B. Saunders Co., Ltd.";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
125;21911;"Journal of Neurosurgical Anesthesiology";journal;"08984921";0,448;Q3;55;73;195;1528;240;185;1,33;20,93;United States;"Lippincott Williams & Wilkins Ltd.";"Anesthesiology and Pain Medicine (Q1); Surgery (Q2); Neurology (clinical) (Q3)"
126;17306;"Neuroimaging Clinics of North America";journal;"10525149";0,445;Q3;50;49;161;3761;186;151;1,31;76,76;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Neurology (clinical) (Q3)"
127;18712;"Psychiatry and Clinical Neurosciences";journal;"14401819, 13231316";0,442;Q3;62;124;404;2971;433;367;1,08;23,96;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2); Neurology (Q3); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
128;14895;"Clinical Neurology and Neurosurgery";journal;"03038467";0,441;Q3;61;62;210;1795;241;205;1,13;28,95;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
129;20529;"British Journal of Neurosurgery";journal;"1360046, 02688697";0,440;Q3;57;128;353;2428;340;321;0,96;18,97;United Kingdom;"Taylor & Francis";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
130;14386;"CNS Spectrums";journal;"10928529";0,433;Q3;69;176;389;5588;276;252;1,29;31,75;United Kingdom;"Cambridge University Press";"Psychiatry and Mental Health (Q2); Neurology (clinical) (Q3)"
131;17997;"Neurophysiologie Clinique";journal;"09877053";0,430;Q3;54;30;91;1102;126;84;1,17;36,73;Netherlands;"Elsevier Masson";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3); Physiology (medical) (Q3)"
132;17478;"Topics in Spinal Cord Injury Rehabilitation";journal;"10820744";0,428;Q3;26;35;105;1456;77;92;0,60;41,60;United States;"Thomas Land Publishers Inc.";"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Neurology (clinical) (Q3)"
133;21100216323;"Journal of Neurological Surgery. Part A: Central European Neurosurgery";journal;"21936315, 21936323";0,428;Q3;27;35;87;802;68;77;1,10;22,91;Germany;"Thieme";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
134;17546;"Acta Neurologica Belgica";journal;"03009009";0,427;Q3;30;26;106;662;91;93;0,69;25,46;Belgium;"Springer-Verlag Italia";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
135;28755;"Brain Tumor Pathology";journal;"14337398";0,423;Q3;32;26;61;604;63;60;0,61;23,23;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Cancer Research (Q3); Neurology (clinical) (Q3); Oncology (Q3)"
136;18019;"NeuroRehabilitation";journal;"10538135";0,413;Q3;53;44;122;1525;122;107;1,11;34,66;Netherlands;"IOS Press";"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Neurology (clinical) (Q3)"
137;17973;"Neuromodulation";journal;"15251403, 10947159";0,413;Q3;48;37;120;833;81;105;0,85;22,51;United Kingdom;"Blackwell Publishing Inc.";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
138;16683;"Journal of Clinical Neuroscience";journal;"09675868";0,413;Q3;66;242;541;5421;487;526;0,91;22,40;United States;"Churchill Livingstone";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3); Physiology (medical) (Q3)"
139;17541;"Acta Neurochirurgica, Supplement";journal;"00651419";0,411;Q3;62;48;492;1278;438;489;0,95;26,63;Germany;"Springer Verlag";"Surgery (Q2); Neurology (clinical) (Q3)"
140;19831;"Sleep and Breathing";journal;"15209512, 15221709";0,393;Q3;53;28;81;578;94;71;1,46;20,64;Germany;"Springer Verlag";"Otorhinolaryngology (Q2); Neurology (clinical) (Q3)"
141;145007;"Clinical EEG and Neuroscience";journal;"15500594";0,391;Q3;44;36;87;1490;110;85;1,07;41,39;United States;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
142;13070;"Spine Journal";journal;"15299430";0,389;Q3;88;149;312;4100;240;230;1,27;27,52;Netherlands;"Elsevier BV";"Surgery (Q2); Neurology (clinical) (Q3)"
143;29306;"Clinical Autonomic Research";journal;"09599851, 16191560";0,386;Q3;52;79;212;2105;204;167;1,20;26,65;Germany;"Dr. Dietrich Steinkopff Verlag";"Medicine (miscellaneous) (Q2); Endocrine and Autonomic Systems (Q3); Neurology (clinical) (Q3)"
144;32816;"Neural Plasticity";journal;"07928483, 16875443";0,367;Q3;50;19;62;1433;48;61;0,65;75,42;Egypt;"Hindawi Publishing Corporation";"Neurology (Q3); Neurology (clinical) (Q3)"
145;21100307455;"Journal of oral & facial pain and headache";journal;"23330376, 23330384";0,365;Q3;35;0;9;0;7;5;1,67;0,00;United States;"Quintessence Publishing Company";"Anesthesiology and Pain Medicine (Q2); Dentistry (miscellaneous) (Q2); Neurology (clinical) (Q3)"
146;5700155920;"Focus on Autism and Other Developmental Disabilities";journal;"15384829, 10883576";0,352;Q3;51;21;92;740;59;90;0,62;35,24;United States;"SAGE Publications Inc.";"Pediatrics, Perinatology and Child Health (Q2); Psychiatry and Mental Health (Q2); Neurology (clinical) (Q3); Cognitive Neuroscience (Q4); Neurology (Q4)"
147;31458;"Acupuncture in Medicine";journal;"09645284";0,350;Q3;39;55;92;707;74;73;0,83;12,85;United Kingdom;"BMJ Publishing Group";"Complementary and Alternative Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
148;23481;"Journal of Vestibular Research: Equilibrium and Orientation";journal;"09574271";0,344;Q3;46;25;88;767;63;86;0,62;30,68;Netherlands;"IOS Press";"Otorhinolaryngology (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Sensory Systems (Q4)"
149;18844;"Schmerz";journal;"14322129, 0932433";0,337;Q3;36;78;211;1537;191;185;0,92;19,71;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
150;17492;"Neuroendocrinology Letters";journal;"0172780";0,328;Q3;57;92;335;2781;354;276;1,23;30,23;Sweden;"Maghira and Maas Publications";"Medicine (miscellaneous) (Q2); Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Endocrine and Autonomic Systems (Q4); Neurology (Q4)"
151;17525;"Neurologia Medico-Chirurgica";journal;"13498029, 04708105";0,313;Q3;43;163;449;2592;226;362;0,53;15,90;Japan;"Japan Neurosurgical Society/Nihon No Shinkei Geka Gakkai";"Surgery (Q2); Neurology (clinical) (Q3)"
152;20653;"Topics in Stroke Rehabilitation";journal;"10749357";0,312;Q3;50;47;101;1413;77;88;0,73;30,06;United Kingdom;"Taylor & Francis";"Community and Home Care (Q1); Rehabilitation (Q2); Neurology (clinical) (Q3)"
153;17227;"Journal of Neuroradiology";journal;"01509861";0,307;Q3;35;61;123;1470;88;111;0,76;24,10;France;"Elsevier Masson";"Neurology (clinical) (Q3); Radiological and Ultrasound Technology (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
154;14224;"Arquivos de Neuro-Psiquiatria";journal;"0004282";0,300;Q3;42;212;617;4565;352;607;0,55;21,53;Brazil;"Associacao Arquivos de Neuro-Psiquiatria Dr. Oswaldo Lange";"Neurology (clinical) (Q3); Biological Psychiatry (Q4)"
155;14484;"Journal of Neuro-Ophthalmology";journal;"10708022, 15365166";0,298;Q3;47;81;244;1318;184;214;0,61;16,27;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Ophthalmology (Q3)"
156;28222;"Journal of Neuroscience Nursing";journal;"08880395";0,289;Q3;37;55;123;622;75;107;0,48;11,31;United States;"Lippincott Williams & Wilkins Ltd.";"Medical and Surgical Nursing (Q1); Surgery (Q2); Neurology (clinical) (Q3); Endocrine and Autonomic Systems (Q4)"
157;16714;"Journal of Headache and Pain";journal;"11292377, 11292369";0,284;Q3;48;52;129;1090;50;111;0,61;20,96;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
158;145175;"Neurosurgical Focus";journal;"10920684";0,282;Q3;75;140;334;3390;149;330;0,43;24,21;United States;"American Association of Neurological Surgeons";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
159;16819;"Journal of the History of the Neurosciences";journal;"0964704";0,281;Q3;22;40;107;1019;38;96;0,46;25,48;United Kingdom;"Taylor & Francis";"History and Philosophy of Science (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
160;15480;"Electromyography and Clinical Neurophysiology";journal;"0301150";0,271;Q3;31;72;195;1606;102;195;0,46;22,31;Belgium;"Editions Nauwelaerts SA";"Neurology (clinical) (Q3); Physiology (medical) (Q3); Physiology (Q4)"
161;15633;"Fortschritte der Neurologie Psychiatrie";journal;"07204299, 14393522";0,270;Q3;29;80;264;3744;216;240;0,88;46,80;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neurology (Q4)"
162;15664;"Functional Neurology";journal;"03935264, 19713274";0,265;Q3;36;31;132;802;73;121;0,50;25,87;Italy;"CIC Edizioni Internazionali s.r.l.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
163;17438;"Der Nervenarzt";journal;"14330407, 00282804";0,257;Q3;40;169;544;5811;466;479;0,98;34,38;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neurology (Q4)"
164;21707;"Journal of Neurosurgical Sciences";journal;"03905616";0,251;Q3;33;43;126;781;70;117;0,49;18,16;Italy;"Edizioni Minerva Medica";"Surgery (Q2); Neurology (clinical) (Q3)"
165;14904;"Clinical neurosurgery";journal;"00694827";0,243;Q3;26;49;80;0;28;80;0,26;0,00;United States;"Williams & Wilkins Co.";"Neurology (clinical) (Q3); Surgery (Q3)"
166;145172;"Behavioral Sleep Medicine";journal;"15402002, 15402010";0,237;Q3;38;14;17;0;12;16;0,75;0,00;United States;"Lawrence Erlbaum Associates Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Psychology (miscellaneous) (Q3)"
167;19307;"Revue Neurologique";journal;"00353787";0,235;Q3;39;245;705;8858;389;665;0,57;36,16;France;"Elsevier Masson";"Neurology (clinical) (Q3); Neurology (Q4)"
168;21772;"Neurochirurgie";journal;"00283770";0,234;Q3;26;70;239;1954;107;227;0,50;27,91;France;"Elsevier Masson";"Neurology (clinical) (Q3); Surgery (Q3)"
169;15628;"Folia Neuropathologica";journal;"16414640";0,230;Q3;30;61;117;2844;61;117;0,55;46,62;Poland;"Termedia Publishing House Ltd.";"Neurology (clinical) (Q3); Pathology and Forensic Medicine (Q3)"
170;23884;"Journal of Stroke and Cerebrovascular Diseases";journal;"15328511, 10523057";0,227;Q3;46;46;134;1171;51;127;0,42;25,46;United Kingdom;"W. B. Saunders Co., Ltd.";"Rehabilitation (Q2); Cardiology and Cardiovascular Medicine (Q3); Neurology (clinical) (Q3); Surgery (Q3)"
171;17520;"Neurologia";journal;"02134853, 15781968";0,224;Q3;29;122;320;3020;134;244;0,47;24,75;Spain;"Ediciones Doyma S.A.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
172;23426;"Equilibrium Research";journal;"03855716";0,218;Q3;11;52;126;981;30;126;0,16;18,87;Japan;"Nihon Heiko Shinkeika Gakkai/Japan Society for Equilibrium Research";"Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
173;21777;"Neurosurgery Quarterly";journal;"10506438, 15344916";0,206;Q3;16;37;78;1967;32;77;0,25;53,16;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q3); Surgery (Q3)"
174;17969;"Neurology India";journal;"00283886, 19984022";0,206;Q3;40;177;455;2340;182;373;0,43;13,22;India;"Medknow Publications";"Neurology (clinical) (Q3); Neurology (Q4)"
175;17193;"Interventional Neuroradiology";journal;"11239344";0,204;Q3;29;96;243;1361;58;212;0,28;14,18;Italy;"Centauro SRL";"Cardiology and Cardiovascular Medicine (Q3); Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
176;28657;"Bolest";journal;"12120634, 12126861";0,204;Q3;5;28;104;589;18;86;0,28;21,04;Czech Republic;"TIGIS Spol. s.r.o.";"Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q3)"
177;19269;"Revista de Neurologia";journal;"02100010";0,199;Q3;36;489;1480;15456;639;1411;0,44;31,61;Spain;"Viguera Editores";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
178;21775;"Neurological Surgery";journal;"03012603";0,198;Q3;19;135;446;2352;127;416;0,24;17,42;Japan;"Igaku-Shoin Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Surgery (Q3)"
179;12446;"Deutsche Zeitschrift für Akupunktur";journal;"04156412, 14394359";0,188;Q3;10;44;134;429;12;106;0,16;9,75;Netherlands;"Elsevier BV";"Complementary and Alternative Medicine (Q3); Neurology (clinical) (Q3)"
180;145668;"Supplements to Clinical neurophysiology";journal;"1567424";0,186;Q3;24;80;166;3454;48;162;0,30;43,18;Netherlands;"Elsevier BV";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q4)"
181;21370;"Expert Review of Neurotherapeutics";journal;"14737175";0,184;Q3;63;116;205;7086;78;192;0,40;61,09;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q3); Pharmacology (medical) (Q3); Neuroscience (miscellaneous) (Q4)"
182;15873;"Journal of Clinical Neuromuscular Disease";journal;"15220443";0,177;Q3;21;24;109;839;30;102;0,27;34,96;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neurology (Q4)"
183;92891;"Seminars in Neurosurgery";journal;"15268012";0,174;Q3;8;25;119;1198;17;92;0,07;47,92;United States;"Thieme Medical Publishers";"Neurology (clinical) (Q3)"
184;69291;"Techniques in Neurosurgery";journal;"10772855";0,172;Q3;9;0;116;0;18;97;0,21;0,00;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q3)"
185;17970;"Neurology Psychiatry and Brain Research";journal;"09419500";0,170;Q3;14;31;57;1342;18;57;0,14;43,29;Germany;"Elsevier GmbH";"Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neuroscience (miscellaneous) (Q4)"
186;18619;"Practical Neurology";journal;"14747758, 14747766";0,168;Q4;34;67;152;801;23;104;0,19;11,96;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q4)"
187;4000148206;"Journal of Neurologic Physical Therapy";journal;"15570584, 15570576";0,165;Q4;40;11;57;478;23;57;0,54;43,45;United States;"Lippincott Williams & Wilkins Ltd.";"Geriatrics and Gerontology (Q3); Medicine (miscellaneous) (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Rehabilitation (Q3); Neurology (clinical) (Q4)"
188;19264;"Revista Chilena de Neuro-Psiquiatria";journal;"00347388";0,160;Q4;11;28;139;774;12;121;0,15;27,64;Chile;"Sociedad Chilena de Neurologia psiquiatria y Neurocirugia";"Psychiatry and Mental Health (Q3); Surgery (Q3); Neurology (clinical) (Q4)"
189;16187;"International MS Journal";journal;"14693410, 13528963";0,158;Q4;23;16;59;381;14;50;0,23;23,81;United Kingdom;"Cambridge Medical Publications";"Medicine (miscellaneous) (Q3); Neurology (Q4); Neurology (clinical) (Q4)"
190;17488;"Neurocirugia";journal;"11301473";0,157;Q4;18;67;181;1803;49;145;0,27;26,91;Spain;"Sociedad Espanola de Neurocirugia";"Surgery (Q3); Neurology (clinical) (Q4)"
191;5000158601;"Journal of Pediatric Neurology";journal;"13042580";0,156;Q4;14;47;21;1040;8;21;0,38;22,13;Germany;"Georg Thieme Verlag";"Pediatrics, Perinatology and Child Health (Q3); Neurology (clinical) (Q4)"
192;19700180838;"Blue Books of Practical Neurology";book series;"18773419";0,156;Q4;6;21;77;1772;15;69;0,17;84,38;Netherlands;"Elsevier BV";"Neurology (Q4); Neurology (clinical) (Q4)"
193;12578;"Douleurs";journal;"16245687";0,151;Q4;8;49;169;483;13;130;0,07;9,86;France;"Elsevier Masson";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
194;18099;"No To Hattatsu";journal;"00290831";0,143;Q4;11;79;245;795;36;228;0,13;10,06;Japan;"Japanese Society of Child Neurology";"Medicine (miscellaneous) (Q3); Pediatrics, Perinatology and Child Health (Q3); Neurology (clinical) (Q4)"
195;16076;"Headache and Pain: Diagnostic Challenges, Current Therapy";journal;"15458261";0,143;Q4;3;31;38;523;3;30;0,10;16,87;United States;"Cliggott Publishing Co.";"Neurology (clinical) (Q4)"
196;15512;"Epilepsies";journal;"11496576";0,142;Q4;7;53;131;592;21;124;0,17;11,17;France;"John Libbey Eurotext";"Neurology (Q4); Neurology (clinical) (Q4)"
197;17439;"Nervenheilkunde";journal;"07221541";0,140;Q4;16;152;402;3837;105;346;0,33;25,24;Germany;"Schattauer GmbH";"Family Practice (Q3); Neurology (clinical) (Q4)"
198;14924;"Confinia Cephalalgica";journal;"11220279";0,139;Q4;3;21;52;160;3;43;0,10;7,62;France;"Masson Publishing";"Neurology (Q4); Neurology (clinical) (Q4)"
199;21100829261;"Clinical Neuroradiology";journal;"18691439, 18691447";0,136;Q4;17;34;69;1053;11;66;0,16;30,97;Germany;"Springer Verlag";"Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
200;21100202751;"The Neurodiagnostic journal";journal;"21646821";0,135;Q4;15;25;55;277;6;41;0,13;11,08;United Kingdom;"Taylor & Francis";"Medical Laboratory Technology (Q3); Neurology (clinical) (Q4)"
201;16852;"Klinische Neurophysiologie";journal;"14340275, 14394081";0,133;Q4;7;25;85;794;12;77;0,12;31,76;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Physiology (medical) (Q4)"
202;19313;"Clinical Neurology";journal;"0009918";0,132;Q4;18;172;513;2065;66;494;0,12;12,01;Japan;"Japanese Society of Neurology/Nihon Shinkei Gakkai";"Neurology (clinical) (Q4)"
203;18119;"Nuova Rivista di Neurologia";journal;"1122035";0,129;Q4;5;0;67;0;4;67;0,05;0,00;Italy;"II Pensiero Scientifico Editore srl";"Neurology (clinical) (Q4)"
204;17623;"Aktuelle Neurologie";journal;"14389428, 03024350";0,127;Q4;15;68;300;2773;66;277;0,27;40,78;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
205;19700180775;"NeuroImmune Biology";book series;"15677443";0,127;Q4;9;0;94;0;13;78;0,15;0,00;Netherlands;"Elsevier BV";"Immunology (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
206;17524;"Neurologia i Neurochirurgia Polska";journal;"00283843";0,126;Q4;21;93;427;710;63;414;0,09;7,63;Poland;"Polish Neurological Society";"Neurology (clinical) (Q4); Surgery (Q4)"
207;18057;"Neurosciences";journal;"13196138";0,124;Q4;14;84;128;1592;4;111;0,04;18,95;Saudi Arabia;"Saudi Arabian Armed Forces Hospital";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
208;21935;"Pain Clinic";journal;"01691112";0,123;Q4;18;72;170;1704;26;169;0,15;23,67;United Kingdom;"Maney Publishing";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
209;21100242270;"Journal of Neurological Surgery, Part B: Skull Base";journal;"2193634, 21936331";0,123;Q4;33;49;508;494;20;462;0,23;10,08;United States;"Thieme medical Publishers";"Neurology (clinical) (Q4)"
210;40483;"Ideggyogyaszati Szemle";journal;"00191442";0,123;Q4;12;34;85;794;13;84;0,15;23,35;Hungary;"Kiadja Es Terjeszti A Literatura Medica";"Neurology (Q4); Neurology (clinical) (Q4)"
211;17946;"Neurologie und Rehabilitation";journal;"09472177";0,121;Q4;12;24;154;724;21;144;0,22;30,17;Germany;"Kagerer Kommunikation";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
212;23950;"Neurophysiologie-Labor";journal;"14394847";0,119;Q4;3;17;49;354;3;48;0,05;20,82;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Pathology and Forensic Medicine (Q4); Physiology (medical) (Q4)"
213;12751;"Japanese Journal of Neurosurgery";journal;"0917950";0,115;Q4;6;88;277;1674;15;272;0,06;19,02;Japan;"Nihon No Shinkei Geka Konguresu/Japanese Congress of Neurological Surgeons";"Neurology (clinical) (Q4); Surgery (Q4)"
214;62420;"Turkish Neurosurgery";journal;"10195149";0,115;Q4;20;23;80;395;4;80;0,04;17,17;Turkey;"Turkish Neurosurgical Society";"Neurology (clinical) (Q4); Surgery (Q4)"
215;17463;"Neuroanatomy";journal;"13031775, 13031783";0,114;Q4;12;17;21;241;4;18;0,22;14,18;Turkey;"M. Mustafa Aldur";"Anatomy (Q4); Neurology (clinical) (Q4)"
216;19700180720;"Handbook of Clinical Neurophysiology";book series;"15674231";0,114;Q4;10;41;121;4009;9;118;0,08;97,78;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
217;19356;"Schweizer Archiv für Neurologie und Psychiatrie";journal;"02587661";0,114;Q4;11;59;157;1620;14;138;0,12;27,46;Switzerland;"Schwabe and Co. AG";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
218;7200153153;"Journal of Epilepsy and Clinical Neurophysiology";journal;"16762649";0,112;Q4;10;40;53;1015;5;46;0,10;25,38;Brazil;"Liga Brasileira de Epilepsia";"Neurology (Q4); Neurology (clinical) (Q4); Physiology (medical) (Q4)"
219;17459;"Neuro-Ophthalmology";journal;"01658107";0,112;Q4;20;21;96;309;7;95;0,05;14,71;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
220;17551;"Acta Neurologica Taiwanica";journal;"1028768";0,112;Q4;20;39;120;885;6;114;0,03;22,69;Taiwan;"Taiwan Neurological Society";"Medicine (miscellaneous) (Q3); Neurology (Q4); Neurology (clinical) (Q4)"
221;14861;"Ceska a Slovenska Neurologie a Neurochirurgie";journal;"18024041, 12107859";0,110;Q4;11;62;171;1745;12;170;0,09;28,15;Czech Republic;"Nakladatelske Stredisko CLSJE Purkyne";"Neurology (clinical) (Q4); Surgery (Q4)"
222;21218;"JNMS - Journal of the Neuromusculoskeletal System";journal;"10678239";0,110;Q4;8;0;42;0;2;37;0,04;0,00;United States;"Data Trace Publishing Co.";"Neurology (clinical) (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)"
223;17283;"Bollettino - Lega Italiana contro l'Epilessia";journal;"0394560";0,108;Q4;3;124;378;683;6;378;0,01;5,51;Italy;"Lega Italiana contro I'Epilessia";"Neurology (clinical) (Q4)"
224;17523;"Neurologia Croatica";journal;"03538842";0,107;Q4;5;10;30;220;3;30;0,09;22,00;Croatia;"Neuroloske Klinke I Zavoda Za Neuropatologiju Klinickog Bolnick Og Centra I Medicinskog Fakulteta Sveucilista U Zagrebu";"Neurology (clinical) (Q4)"
225;19336;"Zhurnal Voprosy Neirokhirurgii Imeni N.N. Burdenko";journal;"00428817";0,107;Q4;7;40;110;339;4;109;0,03;8,48;Russian Federation;"Media Sphera Publishing Group";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4)"
226;9500153993;"Neuroradiology Journal";journal;"19714009, 23851996";0,105;Q4;16;105;538;2389;12;534;0,02;22,75;Italy;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
227;91878;"Archivos de Neurociencias";journal;"10285938";0,105;Q4;5;45;128;1241;6;110;0,04;27,58;Mexico;"Instituto Nacional de Neurologia y Neurocirugia Manuel Velosco Suarez";"Neurology (Q4); Neurology (clinical) (Q4)"
228;60724;"Journal of Neuro-AIDS";journal;"10697438";0,104;Q4;8;4;6;202;0;5;0,00;50,50;United States;"The Haworth Medical Press";"Neurology (clinical) (Q4)"
229;15624;"Focus on Parkinson's Disease";journal;"09242015";0,104;Q4;2;7;10;71;0;5;0,00;10,14;Netherlands;"PMSI Bugamor BV";"Neurology (Q4); Neurology (clinical) (Q4)"
