Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2007);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
113;17980;"Neuropathology";journal;"14401789, 09196544";0,640;Q2;52;81;200;2186;315;193;1,44;26,99;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2)"
114;16737;"Journal of Neural Transmission, Supplement";journal;"03036995";0,638;Q2;63;42;126;1955;233;122;1,92;46,55;Germany;"Springer Verlag";"Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Biological Psychiatry (Q3); Neurology (Q3)"
115;16868;"Motor Control";journal;"15432696, 10871640";0,637;Q2;40;22;86;985;121;81;1,45;44,77;United States;"Human Kinetics Publishers, Inc.";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Neurology (clinical) (Q2); Sports Science (Q2); Physiology (medical) (Q3)"
116;17306;"Neuroimaging Clinics of North America";journal;"10525149";0,628;Q2;50;49;156;2544;232;139;1,76;51,92;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
117;15741;"Pediatric Neurology";journal;"08878994";0,615;Q2;81;193;531;4218;880;491;1,76;21,85;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Neurology (Q3); Developmental Neuroscience (Q4)"
118;20412;"Acta Neurochirurgica";journal;"09420940, 00016268";0,615;Q2;81;309;979;4493;902;600;1,46;14,54;Germany;"Springer Verlag";"Neurology (clinical) (Q2); Surgery (Q2)"
119;14320;"Brain and Development";journal;"03877604";0,609;Q2;74;128;380;2714;587;361;1,69;21,20;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental Neuroscience (Q4)"
120;14340;"Brain Injury";journal;"02699052, 1362301";0,609;Q2;89;146;392;5592;693;385;1,60;38,30;United Kingdom;"Taylor & Francis";"Developmental and Educational Psychology (Q2); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q3)"
121;22302;"Stereotactic and Functional Neurosurgery";journal;"10116125, 14230372";0,602;Q2;56;42;126;1175;205;121;1,66;27,98;Switzerland;"S. Karger AG";"Neurology (clinical) (Q2); Surgery (Q2)"
122;18712;"Psychiatry and Clinical Neurosciences";journal;"14401819, 13231316";0,596;Q2;62;136;388;3168;585;340;1,59;23,29;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Neurology (Q3); Neuroscience (miscellaneous) (Q3)"
123;21100216323;"Journal of Neurological Surgery. Part A: Central European Neurosurgery";journal;"21936315, 21936323";0,593;Q2;27;35;98;981;92;90;1,03;28,03;Germany;"Thieme";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
124;21100235630;"Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration";journal;"21678421, 21679223";0,582;Q2;60;73;240;1829;299;212;1,29;25,05;United Kingdom;"Informa Healthcare";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
125;21911;"Journal of Neurosurgical Anesthesiology";journal;"08984921";0,581;Q2;55;50;290;1207;348;248;1,16;24,14;United States;"Lippincott Williams & Wilkins Ltd.";"Anesthesiology and Pain Medicine (Q1); Neurology (clinical) (Q2); Surgery (Q2)"
126;17376;"Minimally Invasive Neurosurgery";journal;"09467211, 14392291";0,568;Q2;45;77;254;1861;269;227;0,99;24,17;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
127;15518;"Epileptic Disorders";journal;"12949361";0,567;Q2;47;102;173;2121;232;160;1,17;20,79;United States;"Wiley-Blackwell";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
128;130054;"Neurocritical Care";journal;"15416933, 15560961";0,550;Q2;59;86;258;1951;388;243;1,51;22,69;United States;"Humana Press, Inc.";"Critical Care and Intensive Care Medicine (Q2); Neurology (clinical) (Q2)"
129;14836;"Canadian Journal of Neurological Sciences";journal;"03171671";0,546;Q2;59;126;309;3951;365;252;1,35;31,36;United Kingdom;"Cambridge University Press";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
130;21370;"Expert Review of Neurotherapeutics";journal;"14737175";0,542;Q2;63;184;378;13849;677;352;2,10;75,27;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q2); Pharmacology (medical) (Q2); Neuroscience (miscellaneous) (Q3)"
131;29306;"Clinical Autonomic Research";journal;"09599851, 16191560";0,537;Q2;52;57;196;1182;265;156;1,74;20,74;Germany;"Dr. Dietrich Steinkopff Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Endocrine and Autonomic Systems (Q3)"
132;15575;"European Neurology";journal;"00143022, 14219913";0,528;Q2;69;148;376;2671;428;313;1,43;18,05;Switzerland;"S. Karger AG";"Neurology (clinical) (Q2); Neurology (Q3)"
133;5700155920;"Focus on Autism and Other Developmental Disabilities";journal;"15384829, 10883576";0,527;Q2;51;31;64;866;63;64;0,79;27,94;United States;"SAGE Publications Inc.";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Psychiatry and Mental Health (Q2); Neurology (Q3); Cognitive Neuroscience (Q4)"
134;16815;"Journal of Spinal Cord Medicine";journal;"10790268";0,526;Q2;53;94;190;2915;238;164;1,35;31,01;United Kingdom;"Maney Publishing";"Neurology (clinical) (Q2)"
135;15628;"Folia Neuropathologica";journal;"16414640";0,518;Q2;30;37;145;1019;175;142;1,32;27,54;Poland;"Termedia Publishing House Ltd.";"Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2)"
136;17541;"Acta Neurochirurgica, Supplement";journal;"00651419";0,517;Q2;62;168;394;5712;493;384;1,30;34,00;Germany;"Springer Verlag";"Neurology (clinical) (Q2); Surgery (Q2)"
137;17942;"Neurological Sciences";journal;"15903478, 15901874";0,517;Q2;60;119;509;3206;733;466;1,48;26,94;Germany;"Springer Verlag";"Dermatology (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
138;145007;"Clinical EEG and Neuroscience";journal;"15500594";0,516;Q2;44;35;113;1198;144;105;1,37;34,23;United States;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
139;14183;"Aphasiology";journal;"14645041, 02687038";0,511;Q2;57;71;222;2767;215;208;1,04;38,97;United Kingdom;"Taylor & Francis";"Language and Linguistics (Q1); Linguistics and Language (Q1); LPN and LVN (Q1); Neurology (clinical) (Q2); Otorhinolaryngology (Q2); Developmental and Educational Psychology (Q3); Neurology (Q3)"
140;23481;"Journal of Vestibular Research: Equilibrium and Orientation";journal;"09574271";0,510;Q2;46;36;84;1068;85;82;0,95;29,67;Netherlands;"IOS Press";"Neurology (clinical) (Q2); Otorhinolaryngology (Q2); Neuroscience (miscellaneous) (Q3); Sensory Systems (Q3)"
141;18019;"NeuroRehabilitation";journal;"10538135";0,508;Q2;53;57;121;2213;159;107;1,29;38,82;Netherlands;"IOS Press";"Rehabilitation (Q1); Neurology (clinical) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2)"
142;14991;"European Journal of Paediatric Neurology";journal;"10903798";0,500;Q2;54;66;122;1658;170;110;1,23;25,12;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
143;17227;"Journal of Neuroradiology";journal;"01509861";0,491;Q2;35;50;175;985;173;152;1,13;19,70;France;"Elsevier Masson";"Neurology (clinical) (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Radiological and Ultrasound Technology (Q3)"
144;14990;"Current Neuropharmacology";journal;"1570159";0,489;Q3;53;28;83;3824;82;79;0,92;136,57;United Arab Emirates;"Bentham Science Publishers";"Medicine (miscellaneous) (Q2); Pharmacology (medical) (Q2); Psychiatry and Mental Health (Q2); Neurology (Q3); Neurology (clinical) (Q3); Pharmacology (Q3)"
145;500147001;"Headache Currents";journal;"17435005, 17435013";0,468;Q3;8;0;40;0;30;28;1,07;0,00;United Kingdom;"Blackwell Publishing Inc.";"Neurology (clinical) (Q3)"
146;17526;"Neurologic Clinics";journal;"07338619";0,450;Q3;70;55;173;5415;302;159;1,70;98,45;United Kingdom;"W. B. Saunders Co., Ltd.";"Neurology (clinical) (Q3)"
147;17973;"Neuromodulation";journal;"15251403, 10947159";0,448;Q3;48;68;117;1513;187;108;1,48;22,25;United Kingdom;"Blackwell Publishing Inc.";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
148;17492;"Neuroendocrinology Letters";journal;"0172780";0,442;Q3;57;212;442;5381;664;418;1,63;25,38;Sweden;"Maghira and Maas Publications";"Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2); Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3); Neurology (Q3); Neurology (clinical) (Q3); Endocrine and Autonomic Systems (Q4)"
149;17997;"Neurophysiologie Clinique";journal;"09877053";0,436;Q3;54;40;92;1435;108;82;1,11;35,88;Netherlands;"Elsevier Masson";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3); Physiology (medical) (Q3)"
150;18576;"Pediatric Neurosurgery";journal;"10162291, 14230305";0,431;Q3;67;114;258;2230;208;249;0,76;19,56;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
151;14484;"Journal of Neuro-Ophthalmology";journal;"10708022, 15365166";0,431;Q3;47;73;235;1184;299;181;1,64;16,22;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Ophthalmology (Q3)"
152;19831;"Sleep and Breathing";journal;"15209512, 15221709";0,430;Q3;53;39;89;1338;104;77;1,43;34,31;Germany;"Springer Verlag";"Otorhinolaryngology (Q2); Neurology (clinical) (Q3)"
153;21776;"Neurosurgery Clinics of North America";journal;"10423680";0,423;Q3;52;62;164;3539;153;150;0,69;57,08;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
154;3900148612;"Journal of Clinical Sleep Medicine";journal;"15509389, 15509397";0,413;Q3;73;116;158;3412;158;113;1,40;29,41;United States;"The American Academy of Sleep Medicine";"Pulmonary and Respiratory Medicine (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
155;4000148206;"Journal of Neurologic Physical Therapy";journal;"15570584, 15570576";0,407;Q3;40;25;61;830;69;56;1,47;33,20;United States;"Lippincott Williams & Wilkins Ltd.";"Geriatrics and Gerontology (Q2); Medicine (miscellaneous) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Neurology (clinical) (Q3)"
156;20653;"Topics in Stroke Rehabilitation";journal;"10749357";0,405;Q3;50;64;125;2091;122;107;1,21;32,67;United Kingdom;"Taylor & Francis";"Community and Home Care (Q1); Rehabilitation (Q2); Neurology (clinical) (Q3)"
157;14899;"Clinical Neuropathology";journal;"07225091";0,402;Q3;39;38;129;1111;149;122;0,94;29,24;Germany;"Dustri-Verlag Dr. Karl Feistle";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3); Pathology and Forensic Medicine (Q3)"
158;16683;"Journal of Clinical Neuroscience";journal;"09675868";0,401;Q3;66;270;747;6101;691;722;0,97;22,60;United States;"Churchill Livingstone";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3); Physiology (medical) (Q3)"
159;14903;"Clinical Neuroscience Research";journal;"15662772";0,390;Q3;32;0;116;0;88;104;0,86;0,00;Netherlands;"Elsevier BV";"Psychiatry and Mental Health (Q2); Biological Psychiatry (Q3); Neurology (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3)"
160;16714;"Journal of Headache and Pain";journal;"11292377, 11292369";0,384;Q3;48;69;237;1449;263;199;1,64;21,00;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
161;14995;"Current Pain and Headache Reports";journal;"15343081, 15313433";0,383;Q3;51;69;208;3021;310;198;1,38;43,78;United States;"Current Science Inc.";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
162;16187;"International MS Journal";journal;"14693410, 13528963";0,375;Q3;23;22;53;647;58;51;1,33;29,41;United Kingdom;"Cambridge Medical Publications";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
163;15013;"Current Treatment Options in Neurology";journal;"10928480, 15343138";0,367;Q3;34;47;146;2137;180;146;1,29;45,47;United States;"Current Science Inc.";"Neurology (clinical) (Q3)"
164;17478;"Topics in Spinal Cord Injury Rehabilitation";journal;"10820744";0,365;Q3;26;36;103;1780;59;91;0,60;49,44;United States;"Thomas Land Publishers Inc.";"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Neurology (clinical) (Q3)"
165;17525;"Neurologia Medico-Chirurgica";journal;"13498029, 04708105";0,357;Q3;43;208;512;2335;266;372;0,64;11,23;Japan;"Japan Neurosurgical Society/Nihon No Shinkei Geka Gakkai";"Surgery (Q2); Neurology (clinical) (Q3)"
166;28755;"Brain Tumor Pathology";journal;"14337398";0,354;Q3;32;15;59;286;46;56;0,13;19,07;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Oncology (Q3); Cancer Research (Q4)"
167;20529;"British Journal of Neurosurgery";journal;"1360046, 02688697";0,348;Q3;57;110;319;1849;234;295;0,64;16,81;United Kingdom;"Taylor & Francis";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
168;21100242270;"Journal of Neurological Surgery, Part B: Skull Base";journal;"2193634, 21936331";0,342;Q3;33;76;131;1075;58;82;0,73;14,14;United States;"Thieme medical Publishers";"Neurology (clinical) (Q3)"
169;31458;"Acupuncture in Medicine";journal;"09645284";0,340;Q3;39;32;138;962;116;86;1,17;30,06;United Kingdom;"BMJ Publishing Group";"Complementary and Alternative Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
170;145668;"Supplements to Clinical neurophysiology";journal;"1567424";0,337;Q3;24;0;150;0;94;147;0,37;0,00;Netherlands;"Elsevier BV";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
171;14843;"Cephalalgia, Supplement";journal;"08001952";0,336;Q3;24;0;24;0;22;24;0,00;0,00;United Kingdom;"Blackwell Publishing Inc.";"Neurology (clinical) (Q3)"
172;17546;"Acta Neurologica Belgica";journal;"03009009";0,330;Q3;30;31;90;569;86;88;0,90;18,35;Belgium;"Springer-Verlag Italia";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
173;23884;"Journal of Stroke and Cerebrovascular Diseases";journal;"15328511, 10523057";0,326;Q3;46;51;150;1235;73;148;0,45;24,22;United Kingdom;"W. B. Saunders Co., Ltd.";"Rehabilitation (Q2); Surgery (Q2); Cardiology and Cardiovascular Medicine (Q3); Neurology (clinical) (Q3)"
174;144726;"Reviews in Neurological Diseases";journal;"15452913";0,318;Q3;19;41;107;1299;83;97;0,48;31,68;United States;"MedReviews";"Neurology (Q3); Neurology (clinical) (Q3)"
175;15480;"Electromyography and Clinical Neurophysiology";journal;"0301150";0,300;Q3;31;50;187;1282;119;187;0,51;25,64;Belgium;"Editions Nauwelaerts SA";"Neurology (clinical) (Q3); Physiology (medical) (Q3); Physiology (Q4)"
176;17969;"Neurology India";journal;"00283886, 19984022";0,283;Q3;40;140;493;2282;291;304;0,74;16,30;India;"Medknow Publications";"Neurology (Q3); Neurology (clinical) (Q3)"
177;28222;"Journal of Neuroscience Nursing";journal;"08880395";0,281;Q3;37;57;183;1211;148;154;0,70;21,25;United States;"Lippincott Williams & Wilkins Ltd.";"Medical and Surgical Nursing (Q1); Neurology (clinical) (Q3); Surgery (Q3); Endocrine and Autonomic Systems (Q4)"
178;15664;"Functional Neurology";journal;"03935264, 19713274";0,281;Q3;36;38;101;998;73;84;0,67;26,26;Italy;"CIC Edizioni Internazionali s.r.l.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
179;21772;"Neurochirurgie";journal;"00283770";0,277;Q3;26;72;196;1532;123;191;0,41;21,28;France;"Elsevier Masson";"Neurology (clinical) (Q3); Surgery (Q3)"
180;14333;"Thalamus and Related Systems";journal;"14729288, 17448107";0,270;Q3;20;0;37;0;15;35;0,14;0,00;United Kingdom;"Cambridge University Press";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
181;14224;"Arquivos de Neuro-Psiquiatria";journal;"0004282";0,255;Q3;42;283;655;6071;438;634;0,57;21,45;Brazil;"Associacao Arquivos de Neuro-Psiquiatria Dr. Oswaldo Lange";"Biological Psychiatry (Q3); Neurology (clinical) (Q3)"
182;17551;"Acta Neurologica Taiwanica";journal;"1028768";0,249;Q3;20;46;130;912;56;123;0,47;19,83;Taiwan;"Taiwan Neurological Society";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neurology (Q4)"
183;19269;"Revista de Neurologia";journal;"02100010";0,247;Q3;36;358;1236;11324;729;1010;0,78;31,63;Spain;"Viguera Editores";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
184;17520;"Neurologia";journal;"02134853, 15781968";0,242;Q3;29;121;320;3364;204;261;0,78;27,80;Spain;"Ediciones Doyma S.A.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
185;21707;"Journal of Neurosurgical Sciences";journal;"03905616";0,239;Q3;33;35;108;643;65;80;0,62;18,37;Italy;"Edizioni Minerva Medica";"Neurology (clinical) (Q3); Surgery (Q3)"
186;17463;"Neuroanatomy";journal;"13031775, 13031783";0,236;Q3;12;24;55;366;26;51;0,44;15,25;Turkey;"M. Mustafa Aldur";"Anatomy (Q3); Neurology (clinical) (Q3)"
187;17438;"Der Nervenarzt";journal;"14330407, 00282804";0,232;Q3;40;174;518;5530;357;482;0,64;31,78;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neurology (Q4)"
188;18743;"Psychologie et NeuroPsychiatrie du Vieillissement";journal;"17601703";0,231;Q3;16;41;141;1405;69;128;0,47;34,27;France;"John Libbey Eurotext";"Geriatrics and Gerontology (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3); Biological Psychiatry (Q4)"
189;18844;"Schmerz";journal;"14322129, 0932433";0,230;Q3;36;64;199;1519;143;168;1,02;23,73;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
190;5400152651;"Frontiers of neurology and neuroscience";journal;"16604431";0,222;Q3;22;14;39;117;30;39;0,77;8,36;Switzerland;"Karger";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
191;21775;"Neurological Surgery";journal;"03012603";0,219;Q3;19;113;373;2256;98;367;0,24;19,96;Japan;"Igaku-Shoin Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Surgery (Q3)"
192;15633;"Fortschritte der Neurologie Psychiatrie";journal;"07204299, 14393522";0,213;Q3;29;157;272;4182;183;213;0,85;26,64;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neurology (Q4)"
193;19307;"Revue Neurologique";journal;"00353787";0,212;Q3;39;194;666;6010;317;631;0,51;30,98;France;"Elsevier Masson";"Neurology (clinical) (Q3); Neurology (Q4)"
194;23426;"Equilibrium Research";journal;"03855716";0,210;Q3;11;20;135;365;13;135;0,06;18,25;Japan;"Nihon Heiko Shinkeika Gakkai/Japan Society for Equilibrium Research";"Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
195;19400156832;"Brain Impairment";journal;"14439646";0,202;Q3;16;0;15;0;6;14;0,00;0,00;United Kingdom;"Cambridge University Press";"Neurology (clinical) (Q3); Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neuropsychology and Physiological Psychology (Q4); Speech and Hearing (Q4)"
196;17193;"Interventional Neuroradiology";journal;"11239344";0,200;Q3;29;84;289;1238;55;247;0,23;14,74;Italy;"Centauro SRL";"Cardiology and Cardiovascular Medicine (Q3); Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
197;6400153146;"Head and Face Medicine";journal;"1746160";0,198;Q3;29;41;51;895;31;48;0,65;21,83;United Kingdom;"BioMed Central";"Dentistry (miscellaneous) (Q3); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
198;145096;"Neuropsychopharmacologia Hungarica : a Magyar Pszichofarmakologiai Egyesulet lapja = official journal of the Hungarian Association of Psychopharmacology";journal;"14198711";0,194;Q3;13;27;88;275;31;73;0,45;10,19;Hungary;"Neuroline";"Neurology (clinical) (Q3); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4)"
199;21100202751;"The Neurodiagnostic journal";journal;"21646821";0,193;Q3;15;21;73;382;15;55;0,26;18,19;United Kingdom;"Taylor & Francis";"Medical Laboratory Technology (Q3); Neurology (clinical) (Q3)"
200;12446;"Deutsche Zeitschrift für Akupunktur";journal;"04156412, 14394359";0,192;Q3;10;75;157;353;16;119;0,08;4,71;Netherlands;"Elsevier BV";"Complementary and Alternative Medicine (Q2); Neurology (clinical) (Q3)"
201;7200153153;"Journal of Epilepsy and Clinical Neurophysiology";journal;"16762649";0,192;Q3;10;49;130;950;43;123;0,27;19,39;Brazil;"Liga Brasileira de Epilepsia";"Neurology (clinical) (Q3); Neurology (Q4); Physiology (medical) (Q4)"
202;15512;"Epilepsies";journal;"11496576";0,188;Q3;7;58;146;896;6;124;0,05;15,45;France;"John Libbey Eurotext";"Neurology (clinical) (Q3); Neurology (Q4)"
203;14904;"Clinical neurosurgery";journal;"00694827";0,186;Q3;26;40;142;245;44;142;0,25;6,13;United States;"Williams & Wilkins Co.";"Neurology (clinical) (Q3); Surgery (Q3)"
204;17700155012;"Handbook of Clinical Neurology";book series;"00729752";0,185;Q3;35;158;82;22605;20;79;0,31;143,07;United States;"Elsevier Science Inc.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neurology (Q4)"
205;17970;"Neurology Psychiatry and Brain Research";journal;"09419500";0,181;Q3;14;23;107;874;21;106;0,21;38,00;Germany;"Elsevier GmbH";"Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neuroscience (miscellaneous) (Q4)"
206;17488;"Neurocirugia";journal;"11301473";0,174;Q3;18;61;201;1335;69;150;0,47;21,89;Spain;"Sociedad Espanola de Neurocirugia";"Neurology (clinical) (Q3); Surgery (Q3)"
207;16852;"Klinische Neurophysiologie";journal;"14340275, 14394081";0,159;Q3;7;22;82;609;6;74;0,11;27,68;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q3); Physiology (medical) (Q4)"
208;130133;"Aktuelle Neurologie, Supplement";journal;"14372754";0,152;Q3;10;28;25;361;10;23;0,41;12,89;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q3)"
209;16819;"Journal of the History of the Neurosciences";journal;"0964704";0,151;Q3;22;35;108;1348;24;92;0,34;38,51;United Kingdom;"Taylor & Francis";"History and Philosophy of Science (Q3); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q4)"
210;18619;"Practical Neurology";journal;"14747758, 14747766";0,151;Q3;34;72;208;907;55;137;0,44;12,60;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
211;21100829261;"Clinical Neuroradiology";journal;"18691439, 18691447";0,148;Q3;17;27;90;882;11;80;0,09;32,67;Germany;"Springer Verlag";"Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
212;19313;"Clinical Neurology";journal;"0009918";0,146;Q3;18;162;505;1809;105;499;0,15;11,17;Japan;"Japanese Society of Neurology/Nihon Shinkei Gakkai";"Neurology (clinical) (Q3)"
213;60724;"Journal of Neuro-AIDS";journal;"10697438";0,145;Q3;8;0;4;0;1;4;0,00;0,00;United States;"The Haworth Medical Press";"Neurology (clinical) (Q3)"
214;21935;"Pain Clinic";journal;"01691112";0,143;Q3;18;52;201;981;35;199;0,12;18,87;United Kingdom;"Maney Publishing";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q3)"
215;17500155127;"Sleep Medicine Clinics";journal;"1556407";0,143;Q4;26;62;55;4673;15;48;0,31;75,37;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q3); Clinical Psychology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Psychiatry and Mental Health (Q4)"
216;17946;"Neurologie und Rehabilitation";journal;"09472177";0,143;Q4;12;59;138;1017;25;125;0,15;17,24;Germany;"Kagerer Kommunikation";"Rehabilitation (Q3); Neurology (clinical) (Q4)"
217;14924;"Confinia Cephalalgica";journal;"11220279";0,141;Q4;3;17;52;239;4;40;0,12;14,06;France;"Masson Publishing";"Neurology (Q4); Neurology (clinical) (Q4)"
218;21777;"Neurosurgery Quarterly";journal;"10506438, 15344916";0,139;Q4;16;52;120;1907;24;119;0,18;36,67;United States;"Lippincott Williams & Wilkins Ltd.";"Surgery (Q3); Neurology (clinical) (Q4)"
219;18634;"Progress in Neurological Surgery";journal;"00796492";0,137;Q4;20;37;10;1007;6;10;0,60;27,22;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q4); Surgery (Q4)"
220;12578;"Douleurs";journal;"16245687";0,136;Q4;8;71;173;599;11;147;0,08;8,44;France;"Elsevier Masson";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
221;5000158601;"Journal of Pediatric Neurology";journal;"13042580";0,132;Q4;14;69;157;1428;28;141;0,08;20,70;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
222;17524;"Neurologia i Neurochirurgia Polska";journal;"00283843";0,131;Q4;21;80;268;2504;72;253;0,28;31,30;Poland;"Polish Neurological Society";"Neurology (clinical) (Q4); Surgery (Q4)"
223;145368;"Zeitschrift für Epileptologie";journal;"16176782, 16100646";0,130;Q4;6;21;52;433;11;49;0,22;20,62;Germany;"Steinkopff";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
224;4000151610;"International Journal of Neuroprotection and Neurogeneration";journal;"17451183, 17451191";0,127;Q4;5;18;26;590;8;24;0,33;32,78;United Kingdom;"RPA Publishers.";"Neurology (clinical) (Q4); Pharmacology (Q4)"
225;19700180720;"Handbook of Clinical Neurophysiology";book series;"15674231";0,127;Q4;10;0;147;0;14;142;0,10;0,00;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
