Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2003);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
113;21100235630;"Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration";journal;"21678421, 21679223";0,498;Q2;60;50;249;1354;246;188;1,06;27,08;United Kingdom;"Informa Healthcare";"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q2); Neurology (Q3)"
114;16747;"Journal of Neuroimaging";journal;"10512284";0,482;Q2;56;58;191;1359;221;183;1,13;23,43;United States;"Wiley-Blackwell";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
115;21911;"Journal of Neurosurgical Anesthesiology";journal;"08984921";0,466;Q2;55;65;185;1292;191;175;1,00;19,88;United States;"Lippincott Williams & Wilkins Ltd.";"Anesthesiology and Pain Medicine (Q1); Neurology (clinical) (Q2); Surgery (Q2)"
116;14183;"Aphasiology";journal;"14645041, 02687038";0,465;Q2;57;66;215;2779;190;192;1,00;42,11;United Kingdom;"Taylor & Francis";"Language and Linguistics (Q1); Linguistics and Language (Q1); LPN and LVN (Q2); Neurology (clinical) (Q2); Otorhinolaryngology (Q2); Developmental and Educational Psychology (Q3); Neurology (Q3)"
117;14258;"BMC Neurology";journal;"14712377";0,464;Q2;59;7;18;207;24;18;1,33;29,57;United Kingdom;"BioMed Central";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
118;21776;"Neurosurgery Clinics of North America";journal;"10423680";0,457;Q2;52;49;172;2817;175;159;1,03;57,49;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
119;14899;"Clinical Neuropathology";journal;"07225091";0,445;Q2;39;40;133;1010;148;129;1,20;25,25;Germany;"Dustri-Verlag Dr. Karl Feistle";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2); Neurology (Q3)"
120;32816;"Neural Plasticity";journal;"07928483, 16875443";0,445;Q2;50;23;62;921;54;61;0,74;40,04;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical) (Q2); Neurology (Q3)"
121;19386;"Seminars in Pediatric Neurology";journal;"10719091";0,426;Q2;51;39;103;1957;139;87;1,45;50,18;United Kingdom;"W. B. Saunders Co., Ltd.";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
122;15480;"Electromyography and Clinical Neurophysiology";journal;"0301150";0,423;Q2;31;69;199;1361;134;199;0,66;19,72;Belgium;"Editions Nauwelaerts SA";"Neurology (clinical) (Q2); Physiology (Q3); Physiology (medical) (Q3)"
123;14995;"Current Pain and Headache Reports";journal;"15343081, 15313433";0,422;Q2;51;54;195;3076;363;195;1,64;56,96;United States;"Current Science Inc.";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
124;19831;"Sleep and Breathing";journal;"15209512, 15221709";0,422;Q2;53;26;77;628;62;71;0,86;24,15;Germany;"Springer Verlag";"Neurology (clinical) (Q2); Otorhinolaryngology (Q2)"
125;13163;"Epilepsy and Behavior";journal;"15255050, 15255069";0,421;Q3;88;167;265;5251;294;232;1,21;31,44;United States;"Elsevier Inc.";"Neurology (Q3); Neurology (clinical) (Q3); Behavioral Neuroscience (Q4)"
126;20529;"British Journal of Neurosurgery";journal;"1360046, 02688697";0,418;Q3;57;116;370;1959;292;331;0,81;16,89;United Kingdom;"Taylor & Francis";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
127;14991;"European Journal of Paediatric Neurology";journal;"10903798";0,417;Q3;54;47;195;1114;185;180;0,97;23,70;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2); Neurology (clinical) (Q3)"
128;17973;"Neuromodulation";journal;"15251403, 10947159";0,411;Q3;48;35;113;599;92;98;0,75;17,11;United Kingdom;"Blackwell Publishing Inc.";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
129;14895;"Clinical Neurology and Neurosurgery";journal;"03038467";0,396;Q3;61;66;201;1243;206;196;0,93;18,83;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
130;14853;"Cerebellum";journal;"14734222, 14734230";0,395;Q3;57;38;34;2463;27;28;0,96;64,82;United States;"Springer New York";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
131;17492;"Neuroendocrinology Letters";journal;"0172780";0,390;Q3;57;122;293;3531;378;235;1,75;28,94;Sweden;"Maghira and Maas Publications";"Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2); Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3); Neurology (Q3); Neurology (clinical) (Q3); Endocrine and Autonomic Systems (Q4)"
132;17546;"Acta Neurologica Belgica";journal;"03009009";0,372;Q3;30;37;107;875;101;92;1,18;23,65;Belgium;"Springer-Verlag Italia";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
133;28755;"Brain Tumor Pathology";journal;"14337398";0,371;Q3;32;16;68;358;66;67;0,84;22,38;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Cancer Research (Q3); Neurology (clinical) (Q3); Oncology (Q3)"
134;21100216323;"Journal of Neurological Surgery. Part A: Central European Neurosurgery";journal;"21936315, 21936323";0,369;Q3;27;34;80;697;61;75;0,53;20,50;Germany;"Thieme";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
135;18712;"Psychiatry and Clinical Neurosciences";journal;"14401819, 13231316";0,364;Q3;62;110;443;2555;380;427;0,96;23,23;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2); Neurology (Q3); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
136;145007;"Clinical EEG and Neuroscience";journal;"15500594";0,363;Q3;44;27;98;837;102;91;0,64;31,00;United States;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
137;17525;"Neurologia Medico-Chirurgica";journal;"13498029, 04708105";0,352;Q3;43;163;412;2456;211;361;0,51;15,07;Japan;"Japan Neurosurgical Society/Nihon No Shinkei Geka Gakkai";"Surgery (Q2); Neurology (clinical) (Q3)"
138;16683;"Journal of Clinical Neuroscience";journal;"09675868";0,352;Q3;66;187;512;4476;403;496;0,82;23,94;United States;"Churchill Livingstone";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3); Physiology (medical) (Q3)"
139;14386;"CNS Spectrums";journal;"10928529";0,344;Q3;69;147;359;5056;159;246;0,70;34,39;United Kingdom;"Cambridge University Press";"Psychiatry and Mental Health (Q2); Neurology (clinical) (Q3)"
140;16815;"Journal of Spinal Cord Medicine";journal;"10790268";0,336;Q3;53;73;133;1633;102;119;0,89;22,37;United Kingdom;"Maney Publishing";"Neurology (clinical) (Q3)"
141;18019;"NeuroRehabilitation";journal;"10538135";0,332;Q3;53;31;127;915;95;111;0,65;29,52;Netherlands;"IOS Press";"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Neurology (clinical) (Q3)"
142;15633;"Fortschritte der Neurologie Psychiatrie";journal;"07204299, 14393522";0,329;Q3;29;90;260;3864;216;245;0,95;42,93;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2); Neurology (clinical) (Q3); Neurology (Q4)"
143;14484;"Journal of Neuro-Ophthalmology";journal;"10708022, 15365166";0,326;Q3;47;126;143;1013;118;110;1,03;8,04;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Ophthalmology (Q2); Neurology (clinical) (Q3)"
144;13070;"Spine Journal";journal;"15299430";0,319;Q3;88;102;210;3121;74;150;0,49;30,60;Netherlands;"Elsevier BV";"Surgery (Q2); Neurology (clinical) (Q3)"
145;17642;"Alzheimer's Reports";journal;"14616130";0,312;Q3;13;0;34;0;25;34;0,00;0,00;United Kingdom;"Cardiff University";"Neurology (clinical) (Q3); Neurology (Q4)"
146;20653;"Topics in Stroke Rehabilitation";journal;"10749357";0,310;Q3;50;36;96;1638;42;81;0,59;45,50;United Kingdom;"Taylor & Francis";"Community and Home Care (Q1); Rehabilitation (Q2); Neurology (clinical) (Q3)"
147;5700155920;"Focus on Autism and Other Developmental Disabilities";journal;"15384829, 10883576";0,307;Q3;51;29;103;796;79;101;0,85;27,45;United States;"SAGE Publications Inc.";"Pediatrics, Perinatology and Child Health (Q2); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Cognitive Neuroscience (Q4); Neurology (Q4)"
148;18500161700;"Pain Medicine";journal;"15264637, 15262375";0,300;Q3;81;52;142;1430;97;115;0,80;27,50;United Kingdom;"Oxford University Press";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
149;23481;"Journal of Vestibular Research: Equilibrium and Orientation";journal;"09574271";0,294;Q3;46;38;84;1428;69;80;0,67;37,58;Netherlands;"IOS Press";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Otorhinolaryngology (Q3); Sensory Systems (Q3)"
150;31458;"Acupuncture in Medicine";journal;"09645284";0,294;Q3;39;29;91;312;49;72;0,71;10,76;United Kingdom;"BMJ Publishing Group";"Complementary and Alternative Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
151;15664;"Functional Neurology";journal;"03935264, 19713274";0,284;Q3;36;31;155;900;114;147;0,57;29,03;Italy;"CIC Edizioni Internazionali s.r.l.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
152;17541;"Acta Neurochirurgica, Supplement";journal;"00651419";0,281;Q3;62;205;402;3676;313;399;0,55;17,93;Germany;"Springer Verlag";"Surgery (Q2); Neurology (clinical) (Q3)"
153;16819;"Journal of the History of the Neurosciences";journal;"0964704";0,275;Q3;22;38;103;1098;33;87;0,39;28,89;United Kingdom;"Taylor & Francis";"History and Philosophy of Science (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
154;17438;"Der Nervenarzt";journal;"14330407, 00282804";0,273;Q3;40;181;528;5300;468;474;0,94;29,28;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neurology (Q4)"
155;145175;"Neurosurgical Focus";journal;"10920684";0,270;Q3;75;138;279;3455;141;277;0,50;25,04;United States;"American Association of Neurological Surgeons";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
156;17227;"Journal of Neuroradiology";journal;"01509861";0,256;Q3;35;45;120;1198;64;113;0,51;26,62;France;"Elsevier Masson";"Neurology (clinical) (Q3); Radiological and Ultrasound Technology (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
157;18844;"Schmerz";journal;"14322129, 0932433";0,254;Q3;36;72;199;2149;152;173;0,98;29,85;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
158;17942;"Neurological Sciences";journal;"15903478, 15901874";0,250;Q3;60;185;712;3175;333;689;0,97;17,16;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Dermatology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
159;17193;"Interventional Neuroradiology";journal;"11239344";0,249;Q3;29;101;238;1279;83;202;0,48;12,66;Italy;"Centauro SRL";"Cardiology and Cardiovascular Medicine (Q3); Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
160;21775;"Neurological Surgery";journal;"03012603";0,243;Q3;19;137;456;2408;118;416;0,29;17,58;Japan;"Igaku-Shoin Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Surgery (Q3)"
161;21777;"Neurosurgery Quarterly";journal;"10506438, 15344916";0,241;Q3;16;28;78;1288;23;78;0,36;46,00;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q3); Surgery (Q3)"
162;17520;"Neurologia";journal;"02134853, 15781968";0,238;Q3;29;123;308;2889;142;216;0,57;23,49;Spain;"Ediciones Doyma S.A.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
163;14904;"Clinical neurosurgery";journal;"00694827";0,237;Q3;26;27;124;507;53;124;0,32;18,78;United States;"Williams & Wilkins Co.";"Neurology (clinical) (Q3); Surgery (Q3)"
164;14224;"Arquivos de Neuro-Psiquiatria";journal;"0004282";0,231;Q3;42;222;580;5218;275;572;0,42;23,50;Brazil;"Associacao Arquivos de Neuro-Psiquiatria Dr. Oswaldo Lange";"Neurology (clinical) (Q3); Biological Psychiatry (Q4)"
165;15628;"Folia Neuropathologica";journal;"16414640";0,229;Q3;30;38;112;1003;67;112;0,51;26,39;Poland;"Termedia Publishing House Ltd.";"Neurology (clinical) (Q3); Pathology and Forensic Medicine (Q3)"
166;21707;"Journal of Neurosurgical Sciences";journal;"03905616";0,227;Q3;33;52;114;1044;64;109;0,42;20,08;Italy;"Edizioni Minerva Medica";"Neurology (clinical) (Q3); Surgery (Q3)"
167;69291;"Techniques in Neurosurgery";journal;"10772855";0,226;Q3;9;67;91;2211;16;76;0,24;33,00;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q3)"
168;19307;"Revue Neurologique";journal;"00353787";0,223;Q3;39;211;726;7325;355;669;0,48;34,72;France;"Elsevier Masson";"Neurology (clinical) (Q3); Neurology (Q4)"
169;19700180838;"Blue Books of Practical Neurology";book series;"18773419";0,220;Q3;6;47;30;4671;6;26;0,23;99,38;Netherlands;"Elsevier BV";"Neurology (clinical) (Q3); Neurology (Q4)"
170;28657;"Bolest";journal;"12120634, 12126861";0,204;Q3;5;43;61;699;23;59;0,39;16,26;Czech Republic;"TIGIS Spol. s.r.o.";"Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q3)"
171;17970;"Neurology Psychiatry and Brain Research";journal;"09419500";0,200;Q3;14;15;77;563;22;77;0,40;37,53;Germany;"Elsevier GmbH";"Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neuroscience (miscellaneous) (Q4)"
172;28222;"Journal of Neuroscience Nursing";journal;"08880395";0,196;Q3;37;49;122;486;69;110;0,48;9,92;United States;"Lippincott Williams & Wilkins Ltd.";"Medical and Surgical Nursing (Q1); Neurology (clinical) (Q3); Surgery (Q3); Endocrine and Autonomic Systems (Q4)"
173;23426;"Equilibrium Research";journal;"03855716";0,193;Q3;11;51;123;958;27;123;0,20;18,78;Japan;"Nihon Heiko Shinkeika Gakkai/Japan Society for Equilibrium Research";"Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
174;21772;"Neurochirurgie";journal;"00283770";0,189;Q3;26;80;224;2242;78;211;0,28;28,03;France;"Elsevier Masson";"Neurology (clinical) (Q3); Surgery (Q3)"
175;23950;"Neurophysiologie-Labor";journal;"14394847";0,188;Q3;3;12;50;190;7;50;0,14;15,83;Netherlands;"Elsevier BV";"Neurology (clinical) (Q3); Pathology and Forensic Medicine (Q3); Physiology (medical) (Q4)"
176;17439;"Nervenheilkunde";journal;"07221541";0,180;Q3;16;137;401;2928;108;349;0,39;21,37;Germany;"Schattauer GmbH";"Family Practice (Q3); Neurology (clinical) (Q3)"
177;17969;"Neurology India";journal;"00283886, 19984022";0,178;Q3;40;187;383;2664;131;316;0,33;14,25;India;"Medknow Publications";"Neurology (clinical) (Q3); Neurology (Q4)"
178;15873;"Journal of Clinical Neuromuscular Disease";journal;"15220443";0,167;Q3;21;30;122;1275;29;112;0,22;42,50;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neurology (Q4)"
179;12446;"Deutsche Zeitschrift für Akupunktur";journal;"04156412, 14394359";0,166;Q3;10;40;132;378;14;105;0,10;9,45;Netherlands;"Elsevier BV";"Complementary and Alternative Medicine (Q3); Neurology (clinical) (Q3)"
180;18619;"Practical Neurology";journal;"14747758, 14747766";0,162;Q3;34;71;81;752;11;65;0,17;10,59;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
181;15512;"Epilepsies";journal;"11496576";0,160;Q3;7;33;124;351;13;117;0,13;10,64;France;"John Libbey Eurotext";"Neurology (clinical) (Q3); Neurology (Q4)"
182;17488;"Neurocirugia";journal;"11301473";0,160;Q3;18;52;185;1051;27;150;0,22;20,21;Spain;"Sociedad Espanola de Neurocirugia";"Neurology (clinical) (Q3); Surgery (Q3)"
183;19269;"Revista de Neurologia";journal;"02100010";0,159;Q3;36;461;1557;16229;574;1488;0,34;35,20;Spain;"Viguera Editores";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
184;17947;"Neurologist";journal;"10747931";0,158;Q3;53;42;125;2519;40;110;0,32;59,98;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
185;21370;"Expert Review of Neurotherapeutics";journal;"14737175";0,154;Q3;63;83;122;6239;40;113;0,35;75,17;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q3); Pharmacology (medical) (Q3); Neuroscience (miscellaneous) (Q4)"
186;17478;"Topics in Spinal Cord Injury Rehabilitation";journal;"10820744";0,149;Q4;26;31;101;951;22;88;0,23;30,68;United States;"Thomas Land Publishers Inc.";"Physical Therapy, Sports Therapy and Rehabilitation (Q3); Rehabilitation (Q3); Neurology (clinical) (Q4)"
187;23884;"Journal of Stroke and Cerebrovascular Diseases";journal;"15328511, 10523057";0,148;Q4;46;47;343;1211;61;329;0,33;25,77;United Kingdom;"W. B. Saunders Co., Ltd.";"Cardiology and Cardiovascular Medicine (Q3); Rehabilitation (Q3); Surgery (Q3); Neurology (clinical) (Q4)"
188;19313;"Clinical Neurology";journal;"0009918";0,145;Q4;18;156;571;1637;96;553;0,10;10,49;Japan;"Japanese Society of Neurology/Nihon Shinkei Gakkai";"Neurology (clinical) (Q4)"
189;21935;"Pain Clinic";journal;"01691112";0,142;Q4;18;70;159;1582;43;156;0,25;22,60;United Kingdom;"Maney Publishing";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
190;145668;"Supplements to Clinical neurophysiology";journal;"1567424";0,141;Q4;24;89;145;2595;15;143;0,09;29,16;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
191;12578;"Douleurs";journal;"16245687";0,136;Q4;8;71;98;828;18;73;0,25;11,66;France;"Elsevier Masson";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
192;16852;"Klinische Neurophysiologie";journal;"14340275, 14394081";0,136;Q4;7;27;105;1189;19;97;0,26;44,04;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Physiology (medical) (Q4)"
193;18099;"No To Hattatsu";journal;"00290831";0,135;Q4;11;82;254;850;44;237;0,20;10,37;Japan;"Japanese Society of Child Neurology";"Medicine (miscellaneous) (Q3); Pediatrics, Perinatology and Child Health (Q3); Neurology (clinical) (Q4)"
194;19356;"Schweizer Archiv für Neurologie und Psychiatrie";journal;"02587661";0,133;Q4;11;65;136;1715;19;119;0,22;26,38;Switzerland;"Schwabe and Co. AG";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
195;16714;"Journal of Headache and Pain";journal;"11292377, 11292369";0,133;Q4;48;50;79;1028;22;68;0,32;20,56;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q3); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q4)"
196;21100829261;"Clinical Neuroradiology";journal;"18691439, 18691447";0,133;Q4;17;24;74;617;13;71;0,23;25,71;Germany;"Springer Verlag";"Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
197;17623;"Aktuelle Neurologie";journal;"14389428, 03024350";0,133;Q4;15;88;299;2692;68;276;0,24;30,59;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
198;78212;"Operative Techniques in Neurosurgery";journal;"1092440";0,131;Q4;12;32;90;818;8;80;0,10;25,56;United Kingdom;"W. B. Saunders Co., Ltd.";"Surgery (Q3); Neurology (clinical) (Q4)"
199;4000148206;"Journal of Neurologic Physical Therapy";journal;"15570584, 15570576";0,131;Q4;40;18;62;742;15;62;0,26;41,22;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Geriatrics and Gerontology (Q4); Neurology (clinical) (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Rehabilitation (Q4)"
200;17946;"Neurologie und Rehabilitation";journal;"09472177";0,129;Q4;12;39;184;1150;20;161;0,13;29,49;Germany;"Kagerer Kommunikation";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
201;16187;"International MS Journal";journal;"14693410, 13528963";0,127;Q4;23;30;50;707;6;37;0,18;23,57;United Kingdom;"Cambridge Medical Publications";"Medicine (miscellaneous) (Q3); Neurology (Q4); Neurology (clinical) (Q4)"
202;12751;"Japanese Journal of Neurosurgery";journal;"0917950";0,123;Q4;6;91;291;1749;15;285;0,06;19,22;Japan;"Nihon No Shinkei Geka Konguresu/Japanese Congress of Neurological Surgeons";"Neurology (clinical) (Q4); Surgery (Q4)"
203;17524;"Neurologia i Neurochirurgia Polska";journal;"00283843";0,122;Q4;21;156;449;1077;59;430;0,10;6,90;Poland;"Polish Neurological Society";"Neurology (clinical) (Q4); Surgery (Q4)"
204;17523;"Neurologia Croatica";journal;"03538842";0,122;Q4;5;13;25;521;6;25;0,12;40,08;Croatia;"Neuroloske Klinke I Zavoda Za Neuropatologiju Klinickog Bolnick Og Centra I Medicinskog Fakulteta Sveucilista U Zagrebu";"Neurology (clinical) (Q4)"
205;19700180775;"NeuroImmune Biology";book series;"15677443";0,122;Q4;9;29;65;3063;30;53;0,57;105,62;Netherlands;"Elsevier BV";"Immunology (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
206;18119;"Nuova Rivista di Neurologia";journal;"1122035";0,121;Q4;5;22;80;998;7;80;0,16;45,36;Italy;"II Pensiero Scientifico Editore srl";"Neurology (clinical) (Q4)"
207;19264;"Revista Chilena de Neuro-Psiquiatria";journal;"00347388";0,120;Q4;11;39;126;904;11;105;0,13;23,18;Chile;"Sociedad Chilena de Neurologia psiquiatria y Neurocirugia";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
208;21100202751;"The Neurodiagnostic journal";journal;"21646821";0,120;Q4;15;12;66;404;5;50;0,13;33,67;United Kingdom;"Taylor & Francis";"Medical Laboratory Technology (Q3); Neurology (clinical) (Q4)"
209;9500153993;"Neuroradiology Journal";journal;"19714009, 23851996";0,120;Q4;16;300;392;3333;39;386;0,14;11,11;Italy;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
210;21218;"JNMS - Journal of the Neuromusculoskeletal System";journal;"10678239";0,118;Q4;8;0;56;0;5;51;0,05;0,00;United States;"Data Trace Publishing Co.";"Neurology (clinical) (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)"
211;17551;"Acta Neurologica Taiwanica";journal;"1028768";0,116;Q4;20;41;117;874;6;113;0,04;21,32;Taiwan;"Taiwan Neurological Society";"Medicine (miscellaneous) (Q3); Neurology (Q4); Neurology (clinical) (Q4)"
212;14861;"Ceska a Slovenska Neurologie a Neurochirurgie";journal;"18024041, 12107859";0,115;Q4;11;64;167;1827;23;167;0,11;28,55;Czech Republic;"Nakladatelske Stredisko CLSJE Purkyne";"Neurology (clinical) (Q4); Surgery (Q4)"
213;16243;"Journal für Neurologie, Neurochirurgie und Psychiatrie";journal;"16809440, 16081587";0,114;Q4;6;34;38;590;4;32;0,13;17,35;Austria;"Krause & Pachernegg GmbH";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
214;17463;"Neuroanatomy";journal;"13031775, 13031783";0,113;Q4;12;12;9;183;3;7;0,43;15,25;Turkey;"M. Mustafa Aldur";"Anatomy (Q4); Neurology (clinical) (Q4)"
215;92891;"Seminars in Neurosurgery";journal;"15268012";0,113;Q4;8;43;112;1659;6;89;0,10;38,58;United States;"Thieme Medical Publishers";"Neurology (clinical) (Q4)"
216;21100242270;"Journal of Neurological Surgery, Part B: Skull Base";journal;"2193634, 21936331";0,113;Q4;33;49;492;590;19;465;0,03;12,04;United States;"Thieme medical Publishers";"Neurology (clinical) (Q4)"
217;74053;"Akupunktur";journal;"03403130";0,111;Q4;4;33;101;126;3;90;0,05;3,82;Germany;"Medizinisch Literarische Verlagsgesellschaft mbH";"Neurology (clinical) (Q4)"
218;91878;"Archivos de Neurociencias";journal;"10285938";0,110;Q4;5;40;127;1013;7;110;0,05;25,33;Mexico;"Instituto Nacional de Neurologia y Neurocirugia Manuel Velosco Suarez";"Neurology (Q4); Neurology (clinical) (Q4)"
219;17459;"Neuro-Ophthalmology";journal;"01658107";0,110;Q4;20;0;149;0;11;147;0,06;0,00;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
220;19909;"Journal of the Japan Epilepsy Society";journal;"13475509, 09120890";0,109;Q4;3;14;65;344;1;56;0,00;24,57;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (Q4); Neurology (clinical) (Q4)"
221;80627;"Headache Quarterly";journal;"10597565";0,108;Q4;8;0;72;0;13;59;0,17;0,00;United States;"Cliggott Publishing Co.";"Neurology (clinical) (Q4)"
222;17283;"Bollettino - Lega Italiana contro l'Epilessia";journal;"0394560";0,106;Q4;3;123;256;871;4;256;0,02;7,08;Italy;"Lega Italiana contro I'Epilessia";"Neurology (clinical) (Q4)"
223;130133;"Aktuelle Neurologie, Supplement";journal;"14372754";0,105;Q4;10;6;4;121;0;4;0,00;20,17;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
224;110337;"Zhurnal Nevrologii i Psikhiatrii imeni S.S. Korsakova";journal;"19977298";0,105;Q4;12;208;622;5258;31;620;0,04;25,28;Russian Federation;"Media Sphera";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
225;21100307455;"Journal of oral & facial pain and headache";journal;"23330376, 23330384";0,104;Q4;35;0;17;0;1;5;0,20;0,00;United States;"Quintessence Publishing Company";"Anesthesiology and Pain Medicine (Q4); Dentistry (miscellaneous) (Q4); Neurology (clinical) (Q4)"
226;60724;"Journal of Neuro-AIDS";journal;"10697438";0,104;Q4;8;0;6;0;0;5;0,00;0,00;United States;"The Haworth Medical Press";"Neurology (clinical) (Q4)"
227;19291;"Revista Neurologica Argentina";journal;"15153347, 03250938";0,104;Q4;6;44;32;795;1;29;0,00;18,07;Argentina;"Sociedad Neurologica Argentina";"Neurology (clinical) (Q4)"
228;15624;"Focus on Parkinson's Disease";journal;"09242015";0,103;Q4;2;2;14;63;0;7;0,00;31,50;Netherlands;"PMSI Bugamor BV";"Neurology (Q4); Neurology (clinical) (Q4)"
229;40483;"Ideggyogyaszati Szemle";journal;"00191442";0,103;Q4;12;36;49;379;5;48;0,10;10,53;Hungary;"Kiadja Es Terjeszti A Literatura Medica";"Neurology (Q4); Neurology (clinical) (Q4)"
