Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
111;11200153402;"Journal of Neurosurgery: Pediatrics";journal;"19330715, 19330707";1,081;Q2;48;214;762;5466;1506;613;2,23;25,54;United States;"American Association of Neurological Surgeons";"Medicine (miscellaneous) (Q1); Pediatrics, Perinatology and Child Health (Q1); Surgery (Q1); Neurology (clinical) (Q2)"
112;15771;"Muscle and Nerve";journal;"10974598, 0148639";1,072;Q2;129;401;1079;10445;2186;867;2,51;26,05;United States;"John Wiley & Sons Inc.";"Neurology (clinical) (Q2); Physiology (Q2); Physiology (medical) (Q2); Cellular and Molecular Neuroscience (Q3)"
113;20100195034;"Journal of Neurogastroenterology and Motility";journal;"20930879, 20930887";1,069;Q2;28;82;263;2837;619;199;3,51;34,60;South Korea;"Korean Society of Neurogastroenterology and Motility";"Gastroenterology (Q2); Neurology (clinical) (Q2)"
114;16075;"Headache";journal;"15264610, 00178748";1,045;Q2;105;219;850;6452;1295;458;2,89;29,46;United Kingdom;"Blackwell Publishing Inc.";"Neurology (Q2); Neurology (clinical) (Q2)"
115;21100213700;"Journal of Clinical Neurology";journal;"20055013, 17386586";1,045;Q2;31;88;219;1706;499;171;2,89;19,39;South Korea;"Korean Neurological Association";"Neurology (Q2); Neurology (clinical) (Q2)"
116;21100818712;"European Stroke Journal";journal;"23969881, 23969873";1,038;Q2;4;2;37;0;45;35;1,29;0,00;United States;"SAGE Publications";"Cardiology and Cardiovascular Medicine (Q2); Neurology (clinical) (Q2)"
117;22097;"Neurosurgical Review";journal;"03445607, 14372320";1,016;Q2;52;123;316;2621;520;230;2,09;21,31;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q1); Surgery (Q1); Neurology (clinical) (Q2)"
118;19380;"Seizure : the journal of the British Epilepsy Association";journal;"10591311";1,016;Q2;74;262;599;9558;1524;536;2,93;36,48;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
119;145172;"Behavioral Sleep Medicine";journal;"15402002, 15402010";1,016;Q2;38;82;155;1650;305;123;2,28;20,12;United States;"Lawrence Erlbaum Associates Inc.";"Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q2)"
120;145175;"Neurosurgical Focus";journal;"10920684";1,009;Q2;75;197;681;5920;1626;605;2,16;30,05;United States;"American Association of Neurological Surgeons";"Medicine (miscellaneous) (Q1); Surgery (Q1); Neurology (clinical) (Q2)"
121;17700155012;"Handbook of Clinical Neurology";book series;"00729752";1,007;Q2;35;184;726;16354;1525;452;4,95;88,88;United States;"Elsevier Science Inc.";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
122;21370;"Expert Review of Neurotherapeutics";journal;"14737175";1,006;Q2;63;120;411;10360;1176;374;3,36;86,33;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q2); Pharmacology (medical) (Q2)"
123;14258;"BMC Neurology";journal;"14712377";1,006;Q2;59;218;775;7262;1918;764;2,23;33,31;United Kingdom;"BioMed Central";"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q2)"
124;16820;"Journal of the Neurological Sciences";journal;"0022510";1,002;Q2;120;752;1974;21227;3956;1574;2,40;28,23;Netherlands;"Elsevier BV";"Neurology (Q2); Neurology (clinical) (Q2)"
125;19700177310;"Cardiovascular Psychiatry and Neurology";journal;"20900171, 20900163";0,997;Q2;19;2;11;97;32;11;3,00;48,50;Egypt;"Hindawi Publishing Corporation";"Cardiology and Cardiovascular Medicine (Q2); Neurology (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
126;19884;"Spinal Cord";journal;"13624393, 14765624";0,996;Q2;93;198;643;5540;1210;548;1,91;27,98;United Kingdom;"Nature Publishing Group";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
127;17227;"Journal of Neuroradiology";journal;"01509861";0,985;Q2;35;64;164;1500;330;120;2,82;23,44;France;"Elsevier Masson";"Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Neurology (clinical) (Q2)"
128;16726;"Journal of Intellectual Disability Research";journal;"13652788, 09642633";0,981;Q2;89;103;301;4551;689;293;1,94;44,18;United Kingdom;"Blackwell Publishing Inc.";"Arts and Humanities (miscellaneous) (Q1); Rehabilitation (Q1); Neurology (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
129;19228;"Restorative Neurology and Neuroscience";journal;"09226028";0,981;Q2;67;51;214;2813;561;212;2,26;55,16;Netherlands;"IOS Press";"Developmental Neuroscience (Q2); Neurology (Q2); Neurology (clinical) (Q2)"
130;14991;"European Journal of Paediatric Neurology";journal;"10903798";0,970;Q2;54;154;403;4153;893;377;2,43;26,97;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q1); Pediatrics, Perinatology and Child Health (Q1); Neurology (clinical) (Q2)"
131;23481;"Journal of Vestibular Research: Equilibrium and Orientation";journal;"09574271";0,967;Q2;46;33;75;1402;189;72;3,62;42,48;Netherlands;"IOS Press";"Otorhinolaryngology (Q1); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q2); Sensory Systems (Q3)"
132;14904;"Clinical neurosurgery";journal;"00694827";0,962;Q2;26;251;129;4818;97;37;1,95;19,20;United States;"Williams & Wilkins Co.";"Surgery (Q1); Neurology (clinical) (Q2)"
133;15013;"Current Treatment Options in Neurology";journal;"10928480, 15343138";0,957;Q2;34;48;161;3874;492;161;3,17;80,71;United States;"Current Science Inc.";"Neurology (clinical) (Q2)"
134;15514;"Epilepsy Research";journal;"09201211";0,956;Q2;104;206;615;6783;1566;596;2,63;32,93;Netherlands;"Elsevier BV";"Neurology (Q2); Neurology (clinical) (Q2)"
135;17980;"Neuropathology";journal;"14401789, 09196544";0,952;Q2;52;77;228;2320;385;223;1,85;30,13;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q1); Pathology and Forensic Medicine (Q1); Neurology (clinical) (Q2)"
136;17997;"Neurophysiologie Clinique";journal;"09877053";0,950;Q2;54;49;123;1924;280;109;2,49;39,27;Netherlands;"Elsevier Masson";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2); Physiology (medical) (Q2)"
137;19700177308;"Stroke Research and Treatment";journal;"20908105, 20420056";0,932;Q2;23;19;61;898;145;57;2,23;47,26;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical) (Q2)"
138;21100466855;"Neurology and Therapy";journal;"21936536, 21938253";0,917;Q2;8;29;42;1166;133;41;3,20;40,21;United States;"Springer Healthcare";"Neurology (Q2); Neurology (clinical) (Q2)"
139;21911;"Journal of Neurosurgical Anesthesiology";journal;"08984921";0,914;Q2;55;133;236;2123;409;130;2,70;15,96;United States;"Lippincott Williams & Wilkins Ltd.";"Anesthesiology and Pain Medicine (Q1); Surgery (Q1); Neurology (clinical) (Q2)"
140;19015;"Metabolic Brain Disease";journal;"08857490, 15737365";0,909;Q2;57;265;447;11011;1087;425;2,31;41,55;United States;"Kluwer Academic/Plenum Publishers";"Biochemistry (Q2); Neurology (clinical) (Q2); Cellular and Molecular Neuroscience (Q3)"
141;14255;"Autonomic Neuroscience: Basic and Clinical";journal;"15660702";0,902;Q2;73;102;271;5326;619;259;2,55;52,22;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Endocrine and Autonomic Systems (Q3); Cellular and Molecular Neuroscience (Q4)"
142;16747;"Journal of Neuroimaging";journal;"10512284";0,885;Q2;56;85;368;3063;732;366;2,06;36,04;United States;"Wiley-Blackwell";"Radiology, Nuclear Medicine and Imaging (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
143;5700155920;"Focus on Autism and Other Developmental Disabilities";journal;"15384829, 10883576";0,870;Q2;51;27;69;1261;124;69;1,02;46,70;United States;"SAGE Publications Inc.";"Pediatrics, Perinatology and Child Health (Q1); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Cognitive Neuroscience (Q3); Neurology (Q3)"
144;14183;"Aphasiology";journal;"14645041, 02687038";0,860;Q2;57;91;235;4008;350;205;1,50;44,04;United Kingdom;"Taylor & Francis";"Language and Linguistics (Q1); Linguistics and Language (Q1); LPN and LVN (Q1); Otorhinolaryngology (Q1); Developmental and Educational Psychology (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
145;16714;"Journal of Headache and Pain";journal;"11292377, 11292369";0,849;Q2;48;118;429;5761;989;408;2,12;48,82;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
146;19384;"Seminars in Neurology";journal;"10989021, 02718235";0,843;Q2;63;86;239;6273;476;206;2,15;72,94;United States;"Thieme Medical Publishers";"Neurology (clinical) (Q2); Neurology (Q3)"
147;12736;"Journal of Clinical and Experimental Neuropsychology";journal;"1744411, 13803395";0,842;Q2;94;97;285;4798;535;284;1,83;49,46;United Kingdom;"Taylor & Francis";"Clinical Psychology (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
148;19700177307;"Parkinson's Disease";journal;"20908083, 20420080";0,841;Q2;32;68;207;3367;452;201;2,30;49,51;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Neuroscience (miscellaneous) (Q3)"
149;16815;"Journal of Spinal Cord Medicine";journal;"10790268";0,831;Q2;53;162;301;3135;510;258;1,71;19,35;United Kingdom;"Maney Publishing";"Neurology (clinical) (Q2)"
150;15741;"Pediatric Neurology";journal;"08878994";0,830;Q2;81;251;847;5744;1423;680;2,25;22,88;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental Neuroscience (Q3); Neurology (Q3)"
151;20412;"Acta Neurochirurgica";journal;"09420940, 00016268";0,822;Q2;81;389;1108;8742;1737;812;2,01;22,47;Germany;"Springer Verlag";"Surgery (Q1); Neurology (clinical) (Q2)"
152;19831;"Sleep and Breathing";journal;"15209512, 15221709";0,808;Q2;53;192;505;3902;912;427;2,00;20,32;Germany;"Springer Verlag";"Neurology (clinical) (Q2); Otorhinolaryngology (Q2)"
153;17478;"Topics in Spinal Cord Injury Rehabilitation";journal;"10820744";0,801;Q2;26;42;100;2195;201;98;1,80;52,26;United States;"Thomas Land Publishers Inc.";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Neurology (clinical) (Q2)"
154;16674;"Journal of Child Neurology";journal;"08830738";0,799;Q2;93;149;808;4634;1350;775;1,73;31,10;United States;"SAGE Publications";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
155;16762;"Journal of Neuropsychiatry and Clinical Neurosciences";journal;"15457222, 08950172";0,798;Q2;97;59;373;2506;355;179;1,76;42,47;United States;"American Psychiatric Publishing, Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
156;21100786205;"Experimental Neurobiology";journal;"12262560, 20938144";0,796;Q2;4;43;41;1686;75;41;1,83;39,21;South Korea;"Korean Society for Brain and Neural Science";"Neurology (clinical) (Q2); Cellular and Molecular Neuroscience (Q4)"
157;21100345623;"Global Spine Journal";journal;"21925682, 21925690";0,792;Q2;9;152;217;4596;306;180;1,68;30,24;United States;"SAGE Publications Inc.";"Neurology (clinical) (Q2); Orthopedics and Sports Medicine (Q2); Surgery (Q2)"
158;18019;"NeuroRehabilitation";journal;"10538135";0,790;Q2;53;143;382;5563;711;368;1,63;38,90;Netherlands;"IOS Press";"Rehabilitation (Q1); Neurology (clinical) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2)"
159;19700177306;"International Journal of Alzheimer's Disease";journal;"20908024, 20900252";0,787;Q2;37;8;36;335;94;36;2,56;41,88;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical) (Q2); Aging (Q3); Behavioral Neuroscience (Q3); Cognitive Neuroscience (Q3); Neurology (Q3); Cellular and Molecular Neuroscience (Q4)"
160;14287;"Behavioural Neurology";journal;"09534180";0,786;Q2;39;44;205;2060;427;200;2,17;46,82;Netherlands;"Hindawi Publishing Corporation";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neuropsychology and Physiological Psychology (Q2); Neurology (Q3)"
161;17500155127;"Sleep Medicine Clinics";journal;"1556407";0,783;Q2;26;64;173;4665;360;146;3,05;72,89;Netherlands;"Elsevier BV";"Clinical Psychology (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neuropsychology and Physiological Psychology (Q2); Psychiatry and Mental Health (Q2)"
162;14897;"Journal of Electromyography and Kinesiology";journal;"10506411";0,778;Q2;85;96;395;3212;757;388;1,77;33,46;Netherlands;"Elsevier BV";"Biophysics (Q2); Neurology (clinical) (Q2); Sports Science (Q2); Neuroscience (miscellaneous) (Q3)"
163;14340;"Brain Injury";journal;"02699052, 1362301";0,760;Q2;89;206;572;9458;1199;552;2,04;45,91;United Kingdom;"Taylor & Francis";"Developmental and Educational Psychology (Q2); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q3)"
164;22302;"Stereotactic and Functional Neurosurgery";journal;"10116125, 14230372";0,755;Q2;56;56;173;1642;335;146;1,97;29,32;Switzerland;"S. Karger AG";"Neurology (clinical) (Q2); Surgery (Q2)"
165;21100835138;"Journal of Neuromuscular Diseases";journal;"22143599, 22143602";0,752;Q2;9;37;121;1399;200;116;1,80;37,81;Netherlands;"IOS Press";"Neurology (clinical) (Q2); Neurology (Q3)"
166;15800154701;"PM and R";journal;"19341482";0,746;Q2;47;212;587;6972;953;492;1,76;32,89;United States;"Elsevier";"Rehabilitation (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Sports Science (Q2); Neurology (Q3)"
167;14995;"Current Pain and Headache Reports";journal;"15343081, 15313433";0,738;Q2;51;52;218;2742;538;216;2,55;52,73;United States;"Current Science Inc.";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
168;21100782390;"Clinical Spine Surgery";journal;"23800186, 23800194";0,738;Q2;7;314;191;7998;250;185;1,35;25,47;United States;"Lippincott Williams and Wilkins";"Neurology (clinical) (Q2); Orthopedics and Sports Medicine (Q2); Surgery (Q2)"
169;23884;"Journal of Stroke and Cerebrovascular Diseases";journal;"15328511, 10523057";0,732;Q2;46;493;1560;12913;2649;1525;1,65;26,19;United Kingdom;"W. B. Saunders Co., Ltd.";"Cardiology and Cardiovascular Medicine (Q2); Neurology (clinical) (Q2); Rehabilitation (Q2); Surgery (Q2)"
170;20653;"Topics in Stroke Rehabilitation";journal;"10749357";0,732;Q2;50;74;172;2988;313;166;1,52;40,38;United Kingdom;"Taylor & Francis";"Community and Home Care (Q1); Neurology (clinical) (Q2); Rehabilitation (Q2)"
171;17942;"Neurological Sciences";journal;"15903478, 15901874";0,730;Q2;60;409;1177;10178;1928;833;2,37;24,89;Germany;"Springer Verlag";"Dermatology (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
172;14895;"Clinical Neurology and Neurosurgery";journal;"03038467";0,719;Q2;61;266;1058;7227;1788;961;1,82;27,17;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
173;21100369818;"Neurodegenerative disease management";journal;"17582032, 17582024";0,706;Q2;12;18;178;0;307;156;1,57;0,00;United Kingdom;"Future Medicine Ltd.";"Neurology (clinical) (Q2)"
174;31458;"Acupuncture in Medicine";journal;"09645284";0,702;Q2;39;74;297;1801;415;204;2,37;24,34;United Kingdom;"BMJ Publishing Group";"Complementary and Alternative Medicine (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
175;28755;"Brain Tumor Pathology";journal;"14337398";0,692;Q2;32;25;133;957;265;117;2,68;38,28;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Cancer Research (Q3); Oncology (Q3)"
176;14320;"Brain and Development";journal;"03877604";0,686;Q2;74;163;472;3281;774;449;1,66;20,13;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental Neuroscience (Q3)"
177;19700171401;"World Neurosurgery";journal;"18788750";0,668;Q2;82;1930;2846;51636;4301;2547;1,63;26,75;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Surgery (Q2)"
178;16683;"Journal of Clinical Neuroscience";journal;"09675868";0,667;Q2;66;604;1532;12785;2528;1461;1,74;21,17;United States;"Churchill Livingstone";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Physiology (medical) (Q3)"
179;21100199786;"International Neurourology Journal";journal;"20934777";0,659;Q2;17;59;151;1451;255;127;2,04;24,59;South Korea;"Korean Association of Medical Journal Edirors";"Neurology (clinical) (Q2); Urology (Q2); Neurology (Q3)"
180;21100217607;"International Journal of MS Care";journal;"15372073";0,651;Q3;12;48;153;1226;217;126;2,17;25,54;United States;"Consortium of Multiple Sclerosis Centers (CMSC)";"Advanced and Specialized Nursing (Q1); Neurology (clinical) (Q3)"
181;21100837200;"Schizophrenia Research and Treatment";journal;"20902093, 20902085";0,640;Q3;4;4;7;209;18;7;2,67;52,25;Egypt;"Hindawi Limited";"Psychiatry and Mental Health (Q2); Neurology (clinical) (Q3)"
182;15518;"Epileptic Disorders";journal;"12949361";0,640;Q3;47;58;248;1531;379;206;1,64;26,40;United States;"Wiley-Blackwell";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
183;21100332455;"Journal of Huntington's disease";journal;"18796400, 18796397";0,636;Q3;14;31;109;1645;183;106;1,64;53,06;Netherlands;"IOS Press";"Neurology (clinical) (Q3); Cellular and Molecular Neuroscience (Q4)"
184;18619;"Practical Neurology";journal;"14747758, 14747766";0,630;Q3;34;122;337;1492;372;195;1,77;12,23;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
185;15575;"European Neurology";journal;"00143022, 14219913";0,630;Q3;69;105;340;2359;528;296;1,69;22,47;Switzerland;"S. Karger AG";"Neurology (Q3); Neurology (clinical) (Q3)"
186;16675;"Journal of Clinical Neurophysiology";journal;"07360258";0,629;Q3;91;88;288;2659;470;257;2,18;30,22;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3); Physiology (Q3); Physiology (medical) (Q3)"
187;21100396116;"Cerebrovascular Diseases Extra";journal;"16645456";0,628;Q3;5;18;35;623;50;34;1,47;34,61;Switzerland;"S. Karger AG";"Cardiology and Cardiovascular Medicine (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
188;6400153146;"Head and Face Medicine";journal;"1746160";0,620;Q3;29;22;144;759;232;142;1,59;34,50;United Kingdom;"BioMed Central";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Otorhinolaryngology (Q2); Neurology (clinical) (Q3)"
189;4700152268;"CONTINUUM Lifelong Learning in Neurology";journal;"10802371";0,618;Q3;23;75;321;3418;413;293;1,44;45,57;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Genetics (clinical) (Q3); Neurology (clinical) (Q3)"
190;21100199849;"Basic and Clinical Neuroscience";journal;"2008126";0,612;Q3;9;52;114;2133;175;108;1,72;41,02;Iran;"Teheran University of Medical Sciences";"Neurology (clinical) (Q3); Cellular and Molecular Neuroscience (Q4)"
191;21100228111;"Pain Research and Treatment";journal;"20901542, 20901550";0,608;Q3;19;14;78;773;122;74;1,23;55,21;Egypt;"Hindawi Publishing Corporation";"Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q3)"
192;14484;"Journal of Neuro-Ophthalmology";journal;"10708022, 15365166";0,605;Q3;47;122;347;1738;448;245;1,86;14,25;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Ophthalmology (Q2); Neurology (clinical) (Q3)"
193;17940;"Neurological Research";journal;"01616412";0,592;Q3;70;152;464;5136;679;454;1,42;33,79;United Kingdom;"Maney Publishing";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
194;21776;"Neurosurgery Clinics of North America";journal;"10423680";0,586;Q3;52;65;195;3299;363;171;2,26;50,75;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
195;19386;"Seminars in Pediatric Neurology";journal;"10719091";0,579;Q3;51;74;152;3490;213;122;1,91;47,16;United Kingdom;"W. B. Saunders Co., Ltd.";"Pediatrics, Perinatology and Child Health (Q2); Neurology (clinical) (Q3)"
196;19307;"Revue Neurologique";journal;"00353787";0,577;Q3;39;124;399;4346;417;273;1,72;35,05;France;"Elsevier Masson";"Neurology (Q3); Neurology (clinical) (Q3)"
197;21100813776;"Epilepsy Research and Treatment";journal;"20901348, 20901356";0,573;Q3;3;0;7;0;10;7;1,50;0,00;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical) (Q3)"
198;20529;"British Journal of Neurosurgery";journal;"1360046, 02688697";0,571;Q3;57;285;545;2803;575;438;1,24;9,84;United Kingdom;"Taylor & Francis";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
199;15664;"Functional Neurology";journal;"03935264, 19713274";0,568;Q3;36;32;113;1003;170;96;1,64;31,34;Italy;"CIC Edizioni Internazionali s.r.l.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
200;21100216323;"Journal of Neurological Surgery. Part A: Central European Neurosurgery";journal;"21936315, 21936323";0,560;Q3;27;97;249;2713;257;233;1,04;27,97;Germany;"Thieme";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
201;15599;"Neuropediatrics";journal;"14391899, 0174304";0,560;Q3;63;94;225;2308;288;189;1,45;24,55;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2); Neurology (clinical) (Q3)"
202;17525;"Neurologia Medico-Chirurgica";journal;"13498029, 04708105";0,555;Q3;43;80;373;2945;539;367;1,60;36,81;Japan;"Japan Neurosurgical Society/Nihon No Shinkei Geka Gakkai";"Surgery (Q2); Neurology (clinical) (Q3)"
203;21100829261;"Clinical Neuroradiology";journal;"18691439, 18691447";0,554;Q3;17;130;258;1744;293;212;1,40;13,42;Germany;"Springer Verlag";"Radiology, Nuclear Medicine and Imaging (Q2); Neurology (clinical) (Q3)"
204;145007;"Clinical EEG and Neuroscience";journal;"15500594";0,552;Q3;44;75;143;2308;229;132;1,78;30,77;United States;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
205;14836;"Canadian Journal of Neurological Sciences";journal;"03171671";0,549;Q3;59;122;409;2705;436;341;1,46;22,17;United Kingdom;"Cambridge University Press";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
206;17520;"Neurologia";journal;"02134853, 15781968";0,534;Q3;29;239;467;3047;343;190;1,69;12,75;Spain;"Ediciones Doyma S.A.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
207;14874;"Child's Nervous System";journal;"14330350, 02567040";0,534;Q3;72;351;977;7936;1167;852;1,28;22,61;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2); Neurology (clinical) (Q3)"
208;14899;"Clinical Neuropathology";journal;"07225091";0,531;Q3;39;52;168;717;150;103;1,03;13,79;Germany;"Dustri-Verlag Dr. Karl Feistle";"Medicine (miscellaneous) (Q2); Pathology and Forensic Medicine (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
209;17306;"Neuroimaging Clinics of North America";journal;"10525149";0,520;Q3;50;62;162;2962;231;124;1,40;47,77;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Neurology (clinical) (Q3)"
210;29306;"Clinical Autonomic Research";journal;"09599851, 16191560";0,514;Q3;52;85;165;1248;238;133;1,78;14,68;Germany;"Dr. Dietrich Steinkopff Verlag";"Medicine (miscellaneous) (Q2); Endocrine and Autonomic Systems (Q3); Neurology (clinical) (Q3)"
211;20602;"Clinical Neuropharmacology";journal;"03625664";0,506;Q3;72;65;182;1558;252;167;1,41;23,97;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q3); Pharmacology (Q3); Pharmacology (medical) (Q3)"
212;15628;"Folia Neuropathologica";journal;"16414640";0,502;Q3;30;37;126;1490;174;124;1,37;40,27;Poland;"Termedia Publishing House Ltd.";"Neurology (clinical) (Q3); Pathology and Forensic Medicine (Q3)"
213;21100236604;"Neurology: Clinical Practice";journal;"21630402, 21630933";0,477;Q3;13;108;365;1820;212;245;0,92;16,85;United States;"Lippincott Williams and Wilkins";"Neurology (clinical) (Q3)"
214;21100242270;"Journal of Neurological Surgery, Part B: Skull Base";journal;"2193634, 21936331";0,476;Q3;33;109;218;1861;262;209;1,07;17,07;United States;"Thieme medical Publishers";"Neurology (clinical) (Q3)"
215;21100199819;"Epilepsy Currents";journal;"15357597, 15357511";0,463;Q3;16;93;299;1327;215;133;1,49;14,27;United States;"American Epilepsy Society";"Neurology (clinical) (Q3)"
216;17193;"Interventional Neuroradiology";journal;"11239344";0,454;Q3;29;115;352;2040;340;338;1,04;17,74;Italy;"Centauro SRL";"Cardiology and Cardiovascular Medicine (Q3); Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
217;14224;"Arquivos de Neuro-Psiquiatria";journal;"0004282";0,448;Q3;42;205;663;3862;557;487;1,06;18,84;Brazil;"Associacao Arquivos de Neuro-Psiquiatria Dr. Oswaldo Lange";"Biological Psychiatry (Q3); Neurology (clinical) (Q3)"
218;17468;"Neurocase";journal;"13554794, 14653656";0,444;Q3;58;45;254;1685;234;246;0,95;37,44;United Kingdom;"Taylor & Francis";"Arts and Humanities (miscellaneous) (Q2); Neurology (clinical) (Q3)"
219;21707;"Journal of Neurosurgical Sciences";journal;"03905616";0,437;Q3;33;105;173;2847;175;142;1,24;27,11;Italy;"Edizioni Minerva Medica";"Neurology (clinical) (Q3); Surgery (Q3)"
220;4700152407;"Annals of Indian Academy of Neurology";journal;"09722327";0,434;Q3;19;104;446;2101;396;337;1,17;20,20;India;"Medknow Publications";"Neurology (clinical) (Q3)"
221;19700201171;"Surgical Neurology International";journal;"21527806";0,431;Q3;21;214;980;4384;869;840;0,99;20,49;India;"Medknow Publications and Media Pvt. Ltd";"Neurology (clinical) (Q3); Surgery (Q3)"
222;21100466753;"Operative Neurosurgery";journal;"23324260, 23324252";0,431;Q3;9;201;127;2252;49;45;1,09;11,20;United States;"Oxford University Press";"Neurology (clinical) (Q3); Surgery (Q3)"
223;19600166011;"Neuropsychiatry";journal;"17582008, 17582016";0,429;Q3;14;0;72;0;64;64;0,21;0,00;United Kingdom;"Future Medicine Ltd.";"Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
224;19800188004;"Basal Ganglia";journal;"22105336";0,421;Q3;12;10;77;283;79;71;1,00;28,30;Italy;"Elsevier Masson";"Neurology (Q3); Neurology (clinical) (Q3)"
