Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2002);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
112;21911;"Journal of Neurosurgical Anesthesiology";journal;"08984921";0,421;Q2;55;65;163;1152;156;153;0,79;17,72;United States;"Lippincott Williams & Wilkins Ltd.";"Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
113;16868;"Motor Control";journal;"15432696, 10871640";0,416;Q2;40;23;87;0;67;64;0,86;0,00;United States;"Human Kinetics Publishers, Inc.";"Neurology (clinical) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Physiology (medical) (Q3); Sports Science (Q3)"
114;13163;"Epilepsy and Behavior";journal;"15255050, 15255069";0,413;Q2;88;130;135;3221;139;135;1,03;24,78;United States;"Elsevier Inc.";"Neurology (clinical) (Q2); Neurology (Q3); Behavioral Neuroscience (Q4)"
115;17980;"Neuropathology";journal;"14401789, 09196544";0,412;Q2;52;50;180;1556;160;174;1,12;31,12;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2)"
116;14899;"Clinical Neuropathology";journal;"07225091";0,400;Q2;39;38;136;943;130;133;0,84;24,82;Germany;"Dustri-Verlag Dr. Karl Feistle";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2); Neurology (Q3)"
117;15480;"Electromyography and Clinical Neurophysiology";journal;"0301150";0,390;Q2;31;59;215;1458;139;215;0,65;24,71;Belgium;"Editions Nauwelaerts SA";"Neurology (clinical) (Q2); Physiology (Q3); Physiology (medical) (Q3)"
118;17227;"Journal of Neuroradiology";journal;"01509861";0,378;Q2;35;43;135;1015;93;130;0,52;23,60;France;"Elsevier Masson";"Neurology (clinical) (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Radiological and Ultrasound Technology (Q3)"
119;5700155920;"Focus on Autism and Other Developmental Disabilities";journal;"15384829, 10883576";0,378;Q2;51;28;105;970;48;101;0,43;34,64;United States;"SAGE Publications Inc.";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Psychiatry and Mental Health (Q2); Neurology (Q3); Cognitive Neuroscience (Q4)"
120;22097;"Neurosurgical Review";journal;"03445607, 14372320";0,370;Q2;52;44;128;1713;116;107;0,94;38,93;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
121;18712;"Psychiatry and Clinical Neurosciences";journal;"14401819, 13231316";0,367;Q2;62;148;454;2309;379;442;0,79;15,60;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Neurology (Q3); Neuroscience (miscellaneous) (Q3)"
122;14995;"Current Pain and Headache Reports";journal;"15343081, 15313433";0,367;Q2;51;60;135;2970;186;135;1,38;49,50;United States;"Current Science Inc.";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
123;19386;"Seminars in Pediatric Neurology";journal;"10719091";0,360;Q3;51;36;112;2064;104;96;1,20;57,33;United Kingdom;"W. B. Saunders Co., Ltd.";"Pediatrics, Perinatology and Child Health (Q2); Neurology (clinical) (Q3)"
124;17546;"Acta Neurologica Belgica";journal;"03009009";0,357;Q3;30;33;109;757;100;97;0,84;22,94;Belgium;"Springer-Verlag Italia";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
125;29306;"Clinical Autonomic Research";journal;"09599851, 16191560";0,355;Q3;52;73;123;2016;115;114;0,96;27,62;Germany;"Dr. Dietrich Steinkopff Verlag";"Medicine (miscellaneous) (Q2); Endocrine and Autonomic Systems (Q3); Neurology (clinical) (Q3)"
126;14287;"Behavioural Neurology";journal;"09534180";0,353;Q3;39;0;35;0;23;33;0,70;0,00;Netherlands;"Hindawi Publishing Corporation";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3)"
127;28755;"Brain Tumor Pathology";journal;"14337398";0,347;Q3;32;21;62;446;52;62;0,53;21,24;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Cancer Research (Q3); Neurology (clinical) (Q3); Oncology (Q3)"
128;14484;"Journal of Neuro-Ophthalmology";journal;"10708022, 15365166";0,347;Q3;47;52;135;754;99;107;0,82;14,50;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Ophthalmology (Q2); Neurology (clinical) (Q3)"
129;14895;"Clinical Neurology and Neurosurgery";journal;"03038467";0,345;Q3;61;87;171;1887;149;166;0,84;21,69;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
130;17525;"Neurologia Medico-Chirurgica";journal;"13498029, 04708105";0,341;Q3;43;140;401;2214;218;373;0,51;15,81;Japan;"Japan Neurosurgical Society/Nihon No Shinkei Geka Gakkai";"Surgery (Q2); Neurology (clinical) (Q3)"
131;14386;"CNS Spectrums";journal;"10928529";0,340;Q3;69;121;356;3208;146;250;0,68;26,51;United Kingdom;"Cambridge University Press";"Psychiatry and Mental Health (Q2); Neurology (clinical) (Q3)"
132;33648;"Neurorehabilitation and Neural Repair";journal;"15459683";0,336;Q3;87;19;102;642;73;99;0,81;33,79;United States;"Sage Science Press";"Rehabilitation (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
133;145007;"Clinical EEG and Neuroscience";journal;"15500594";0,335;Q3;44;30;101;789;117;96;1,32;26,30;United States;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
134;17642;"Alzheimer's Reports";journal;"14616130";0,325;Q3;13;0;78;0;60;78;0,85;0,00;United Kingdom;"Cardiff University";"Neurology (Q3); Neurology (clinical) (Q3)"
135;14991;"European Journal of Paediatric Neurology";journal;"10903798";0,322;Q3;54;60;186;1301;157;171;0,87;21,68;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2); Neurology (clinical) (Q3)"
136;19015;"Metabolic Brain Disease";journal;"08857490, 15737365";0,293;Q3;57;50;84;1926;80;80;1,02;38,52;United States;"Kluwer Academic/Plenum Publishers";"Neurology (clinical) (Q3); Biochemistry (Q4); Cellular and Molecular Neuroscience (Q4)"
137;32816;"Neural Plasticity";journal;"07928483, 16875443";0,292;Q3;50;20;51;1041;33;49;0,63;52,05;Egypt;"Hindawi Publishing Corporation";"Neurology (Q3); Neurology (clinical) (Q3)"
138;14258;"BMC Neurology";journal;"14712377";0,286;Q3;59;10;8;188;6;8;0,75;18,80;United Kingdom;"BioMed Central";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
139;17541;"Acta Neurochirurgica, Supplement";journal;"00651419";0,284;Q3;62;165;411;2392;247;411;0,48;14,50;Germany;"Springer Verlag";"Surgery (Q2); Neurology (clinical) (Q3)"
140;21100216323;"Journal of Neurological Surgery. Part A: Central European Neurosurgery";journal;"21936315, 21936323";0,279;Q3;27;25;81;642;45;76;0,59;25,68;Germany;"Thieme";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
141;17438;"Der Nervenarzt";journal;"14330407, 00282804";0,278;Q3;40;197;529;5641;429;469;0,92;28,63;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
142;21707;"Journal of Neurosurgical Sciences";journal;"03905616";0,273;Q3;33;32;126;548;56;123;0,34;17,13;Italy;"Edizioni Minerva Medica";"Surgery (Q2); Neurology (clinical) (Q3)"
143;15664;"Functional Neurology";journal;"03935264, 19713274";0,265;Q3;36;30;151;708;82;149;0,49;23,60;Italy;"CIC Edizioni Internazionali s.r.l.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
144;21772;"Neurochirurgie";journal;"00283770";0,261;Q3;26;71;228;1740;114;219;0,29;24,51;France;"Elsevier Masson";"Surgery (Q2); Neurology (clinical) (Q3)"
145;16683;"Journal of Clinical Neuroscience";journal;"09675868";0,256;Q3;66;183;453;4370;205;442;0,54;23,88;United States;"Churchill Livingstone";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neurology (Q4); Physiology (medical) (Q4)"
146;21777;"Neurosurgery Quarterly";journal;"10506438, 15344916";0,254;Q3;16;25;72;1938;18;72;0,25;77,52;United States;"Lippincott Williams & Wilkins Ltd.";"Surgery (Q2); Neurology (clinical) (Q3)"
147;17193;"Interventional Neuroradiology";journal;"11239344";0,251;Q3;29;61;272;947;74;231;0,31;15,52;Italy;"Centauro SRL";"Cardiology and Cardiovascular Medicine (Q3); Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
148;17970;"Neurology Psychiatry and Brain Research";journal;"09419500";0,250;Q3;14;14;93;461;32;93;0,38;32,93;Germany;"Elsevier GmbH";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Psychiatry and Mental Health (Q3)"
149;16819;"Journal of the History of the Neurosciences";journal;"0964704";0,242;Q3;22;39;99;1671;26;84;0,25;42,85;United Kingdom;"Taylor & Francis";"History and Philosophy of Science (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
150;15633;"Fortschritte der Neurologie Psychiatrie";journal;"07204299, 14393522";0,241;Q3;29;74;278;4256;186;264;0,71;57,51;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neurology (Q4)"
151;15628;"Folia Neuropathologica";journal;"16414640";0,239;Q3;30;31;136;889;67;136;0,46;28,68;Poland;"Termedia Publishing House Ltd.";"Neurology (clinical) (Q3); Pathology and Forensic Medicine (Q3)"
152;28222;"Journal of Neuroscience Nursing";journal;"08880395";0,238;Q3;37;29;142;402;69;131;0,58;13,86;United States;"Lippincott Williams & Wilkins Ltd.";"Medical and Surgical Nursing (Q1); Neurology (clinical) (Q3); Surgery (Q3); Endocrine and Autonomic Systems (Q4)"
153;18019;"NeuroRehabilitation";journal;"10538135";0,237;Q3;53;49;121;2022;58;102;0,61;41,27;Netherlands;"IOS Press";"Rehabilitation (Q2); Neurology (clinical) (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3)"
154;18844;"Schmerz";journal;"14322129, 0932433";0,234;Q3;36;63;184;2224;96;157;0,62;35,30;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
155;19307;"Revue Neurologique";journal;"00353787";0,233;Q3;39;222;654;7299;362;602;0,46;32,88;France;"Elsevier Masson";"Neurology (clinical) (Q3); Neurology (Q4)"
156;14904;"Clinical neurosurgery";journal;"00694827";0,231;Q3;26;27;136;1408;61;136;0,40;52,15;United States;"Williams & Wilkins Co.";"Neurology (clinical) (Q3); Surgery (Q3)"
157;21775;"Neurological Surgery";journal;"03012603";0,224;Q3;19;159;448;2726;98;413;0,21;17,14;Japan;"Igaku-Shoin Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Surgery (Q3)"
158;19831;"Sleep and Breathing";journal;"15209512, 15221709";0,221;Q3;53;28;66;782;31;64;0,49;27,93;Germany;"Springer Verlag";"Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
159;17520;"Neurologia";journal;"02134853, 15781968";0,221;Q3;29;97;352;2404;132;251;0,61;24,78;Spain;"Ediciones Doyma S.A.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
160;31713;"Molecular and Chemical Neuropathology";journal;"10447393";0,220;Q3;33;0;4;0;2;4;0,00;0,00;United States;"Humana Press, Inc.";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Molecular Biology (Q4)"
161;17492;"Neuroendocrinology Letters";journal;"0172780";0,219;Q3;57;138;199;5228;214;155;1,45;37,88;Sweden;"Maghira and Maas Publications";"Medicine (miscellaneous) (Q2); Endocrinology, Diabetes and Metabolism (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Endocrine and Autonomic Systems (Q4); Endocrinology (Q4); Neurology (Q4)"
162;145175;"Neurosurgical Focus";journal;"10920684";0,214;Q3;75;107;172;2130;41;172;0,24;19,91;United States;"American Association of Neurological Surgeons";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Surgery (Q3)"
163;78212;"Operative Techniques in Neurosurgery";journal;"1092440";0,212;Q3;12;29;61;867;17;53;0,32;29,90;United Kingdom;"W. B. Saunders Co., Ltd.";"Neurology (clinical) (Q3); Surgery (Q3)"
164;31458;"Acupuncture in Medicine";journal;"09645284";0,204;Q3;39;32;94;476;31;76;0,41;14,88;United Kingdom;"BMJ Publishing Group";"Complementary and Alternative Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
165;69291;"Techniques in Neurosurgery";journal;"10772855";0,202;Q3;9;16;117;392;17;96;0,08;24,50;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q3)"
166;17478;"Topics in Spinal Cord Injury Rehabilitation";journal;"10820744";0,198;Q3;26;34;113;985;25;98;0,28;28,97;United States;"Thomas Land Publishers Inc.";"Neurology (clinical) (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Rehabilitation (Q3)"
167;14224;"Arquivos de Neuro-Psiquiatria";journal;"0004282";0,197;Q3;42;201;557;4508;210;547;0,34;22,43;Brazil;"Associacao Arquivos de Neuro-Psiquiatria Dr. Oswaldo Lange";"Neurology (clinical) (Q3); Biological Psychiatry (Q4)"
168;18500161700;"Pain Medicine";journal;"15264637, 15262375";0,192;Q3;81;56;86;1354;46;77;0,60;24,18;United Kingdom;"Oxford University Press";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
169;23950;"Neurophysiologie-Labor";journal;"14394847";0,182;Q3;3;29;37;565;9;36;0,38;19,48;Netherlands;"Elsevier BV";"Neurology (clinical) (Q3); Pathology and Forensic Medicine (Q3); Physiology (medical) (Q4)"
170;17942;"Neurological Sciences";journal;"15903478, 15901874";0,182;Q3;60;115;900;2218;252;882;0,34;19,29;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Dermatology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
171;12446;"Deutsche Zeitschrift für Akupunktur";journal;"04156412, 14394359";0,180;Q3;10;43;112;545;14;89;0,10;12,67;Netherlands;"Elsevier BV";"Complementary and Alternative Medicine (Q3); Neurology (clinical) (Q3)"
172;19269;"Revista de Neurologia";journal;"02100010";0,179;Q3;36;504;1665;18728;807;1532;0,50;37,16;Spain;"Viguera Editores";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
173;17459;"Neuro-Ophthalmology";journal;"01658107";0,178;Q3;20;39;176;916;49;171;0,19;23,49;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q3); Ophthalmology (Q3)"
174;17947;"Neurologist";journal;"10747931";0,178;Q3;53;43;123;2301;31;108;0,31;53,51;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
175;21218;"JNMS - Journal of the Neuromusculoskeletal System";journal;"10678239";0,178;Q3;8;28;45;525;13;45;0,29;18,75;United States;"Data Trace Publishing Co.";"Neurology (clinical) (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3)"
176;14989;"Current Neurology and Neuroscience Reports";journal;"15284042, 15346293";0,178;Q3;59;71;81;3408;34;80;0,43;48,00;United States;"Current Science Inc.";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q4)"
177;15873;"Journal of Clinical Neuromuscular Disease";journal;"15220443";0,176;Q3;21;39;102;951;26;96;0,27;24,38;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neurology (Q4)"
178;14861;"Ceska a Slovenska Neurologie a Neurochirurgie";journal;"18024041, 12107859";0,175;Q3;11;54;177;1236;30;177;0,21;22,89;Czech Republic;"Nakladatelske Stredisko CLSJE Purkyne";"Neurology (clinical) (Q3); Surgery (Q3)"
179;17969;"Neurology India";journal;"00283886, 19984022";0,173;Q3;40;151;337;2432;109;272;0,38;16,11;India;"Medknow Publications";"Neurology (clinical) (Q3); Neurology (Q4)"
180;87639;"American Journal of Acupuncture";journal;"00913960";0,168;Q3;10;0;19;0;7;17;0,00;0,00;United States;"American Journal of Acupuncture";"Complementary and Alternative Medicine (Q3); Neurology (clinical) (Q3)"
181;17623;"Aktuelle Neurologie";journal;"14389428, 03024350";0,164;Q3;15;111;246;2577;81;230;0,36;23,22;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q3)"
182;21370;"Expert Review of Neurotherapeutics";journal;"14737175";0,162;Q3;63;94;28;5734;13;26;0,50;61,00;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q3); Pharmacology (medical) (Q3); Neuroscience (miscellaneous) (Q4)"
183;12578;"Douleurs";journal;"16245687";0,161;Q4;8;49;49;549;5;38;0,13;11,20;France;"Elsevier Masson";"Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q4)"
184;80627;"Headache Quarterly";journal;"10597565";0,160;Q4;8;12;141;175;29;127;0,44;14,58;United States;"Cliggott Publishing Co.";"Neurology (clinical) (Q4)"
185;23884;"Journal of Stroke and Cerebrovascular Diseases";journal;"15328511, 10523057";0,159;Q4;46;30;384;708;63;366;0,14;23,60;United Kingdom;"W. B. Saunders Co., Ltd.";"Cardiology and Cardiovascular Medicine (Q3); Rehabilitation (Q3); Surgery (Q3); Neurology (clinical) (Q4)"
186;9500153993;"Neuroradiology Journal";journal;"19714009, 23851996";0,155;Q4;16;73;522;1544;67;511;0,14;21,15;Italy;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q3); Radiology, Nuclear Medicine and Imaging (Q3); Neurology (clinical) (Q4)"
187;21100202751;"The Neurodiagnostic journal";journal;"21646821";0,147;Q4;15;18;65;421;15;53;0,28;23,39;United Kingdom;"Taylor & Francis";"Medical Laboratory Technology (Q3); Neurology (clinical) (Q4)"
188;19313;"Clinical Neurology";journal;"0009918";0,144;Q4;18;175;655;2477;96;639;0,10;14,15;Japan;"Japanese Society of Neurology/Nihon Shinkei Gakkai";"Neurology (clinical) (Q4)"
189;13070;"Spine Journal";journal;"15299430";0,144;Q4;88;108;102;2042;19;88;0,22;18,91;Netherlands;"Elsevier BV";"Surgery (Q3); Neurology (clinical) (Q4)"
190;145668;"Supplements to Clinical neurophysiology";journal;"1567424";0,142;Q4;24;77;68;2114;10;67;0,15;27,45;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
191;17488;"Neurocirugia";journal;"11301473";0,136;Q4;18;76;160;1247;14;145;0,10;16,41;Spain;"Sociedad Espanola de Neurocirugia";"Surgery (Q3); Neurology (clinical) (Q4)"
192;16852;"Klinische Neurophysiologie";journal;"14340275, 14394081";0,135;Q4;7;30;105;1387;11;98;0,14;46,23;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Physiology (medical) (Q4)"
193;4000148206;"Journal of Neurologic Physical Therapy";journal;"15570584, 15570576";0,133;Q4;40;19;62;845;11;62;0,09;44,47;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Rehabilitation (Q3); Geriatrics and Gerontology (Q4); Neurology (clinical) (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)"
194;18099;"No To Hattatsu";journal;"00290831";0,132;Q4;11;79;264;931;29;245;0,12;11,78;Japan;"Japanese Society of Child Neurology";"Medicine (miscellaneous) (Q3); Pediatrics, Perinatology and Child Health (Q3); Neurology (clinical) (Q4)"
195;28657;"Bolest";journal;"12120634, 12126861";0,128;Q4;5;31;30;614;4;28;0,14;19,81;Czech Republic;"TIGIS Spol. s.r.o.";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
196;17439;"Nervenheilkunde";journal;"07221541";0,128;Q4;16;125;397;3234;58;350;0,17;25,87;Germany;"Schattauer GmbH";"Family Practice (Q4); Neurology (clinical) (Q4)"
197;21935;"Pain Clinic";journal;"01691112";0,127;Q4;18;77;105;1669;19;101;0,18;21,68;United Kingdom;"Maney Publishing";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
198;16187;"International MS Journal";journal;"14693410, 13528963";0,126;Q4;23;15;51;354;7;39;0,19;23,60;United Kingdom;"Cambridge Medical Publications";"Medicine (miscellaneous) (Q3); Neurology (Q4); Neurology (clinical) (Q4)"
199;12751;"Japanese Journal of Neurosurgery";journal;"0917950";0,126;Q4;6;92;289;1553;26;286;0,10;16,88;Japan;"Nihon No Shinkei Geka Konguresu/Japanese Congress of Neurological Surgeons";"Surgery (Q3); Neurology (clinical) (Q4)"
200;21100829261;"Clinical Neuroradiology";journal;"18691439, 18691447";0,125;Q4;17;23;80;585;10;79;0,18;25,43;Germany;"Springer Verlag";"Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
201;19600164200;"Neurocirugia";journal;"00479411";0,121;Q4;1;0;1;0;0;1;0,00;0,00;Chile;"Instituto De Neurocirugia E Investigaciones Cerebrales";"Neurology (clinical) (Q4); Surgery (Q4)"
202;21100242270;"Journal of Neurological Surgery, Part B: Skull Base";journal;"2193634, 21936331";0,119;Q4;33;53;863;532;30;858;0,02;10,04;United States;"Thieme medical Publishers";"Neurology (clinical) (Q4)"
203;17946;"Neurologie und Rehabilitation";journal;"09472177";0,117;Q4;12;42;211;1136;21;184;0,09;27,05;Germany;"Kagerer Kommunikation";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
204;92891;"Seminars in Neurosurgery";journal;"15268012";0,117;Q4;8;35;77;1504;2;63;0,03;42,97;United States;"Thieme Medical Publishers";"Neurology (clinical) (Q4)"
205;23426;"Equilibrium Research";journal;"03855716";0,116;Q4;11;37;135;587;7;135;0,07;15,86;Japan;"Nihon Heiko Shinkeika Gakkai/Japan Society for Equilibrium Research";"Neurology (clinical) (Q4); Otorhinolaryngology (Q4)"
206;17524;"Neurologia i Neurochirurgia Polska";journal;"00283843";0,116;Q4;21;114;515;994;59;494;0,11;8,72;Poland;"Polish Neurological Society";"Neurology (clinical) (Q4); Surgery (Q4)"
207;20653;"Topics in Stroke Rehabilitation";journal;"10749357";0,114;Q4;50;32;101;1007;12;83;0,15;31,47;United Kingdom;"Taylor & Francis";"Community and Home Care (Q4); Neurology (clinical) (Q4); Rehabilitation (Q4)"
208;19356;"Schweizer Archiv für Neurologie und Psychiatrie";journal;"02587661";0,113;Q4;11;52;125;1417;8;109;0,07;27,25;Switzerland;"Schwabe and Co. AG";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
209;15512;"Epilepsies";journal;"11496576";0,113;Q4;7;60;88;735;10;81;0,16;12,25;France;"John Libbey Eurotext";"Neurology (Q4); Neurology (clinical) (Q4)"
210;19909;"Journal of the Japan Epilepsy Society";journal;"13475509, 09120890";0,113;Q4;3;15;68;157;3;60;0,05;10,47;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (Q4); Neurology (clinical) (Q4)"
211;18619;"Practical Neurology";journal;"14747758, 14747766";0,113;Q4;34;62;19;785;8;16;0,50;12,66;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q4)"
212;19291;"Revista Neurologica Argentina";journal;"15153347, 03250938";0,111;Q4;6;22;113;510;3;112;0,20;23,18;Argentina;"Sociedad Neurologica Argentina";"Neurology (clinical) (Q4)"
213;17606;"African Journal of Neurological Sciences";journal;"10158618, 19922647";0,111;Q4;10;12;15;148;1;13;0,11;12,33;Egypt;"Pan African Association of Neurological Sciences";"Neurology (Q4); Neurology (clinical) (Q4)"
214;14924;"Confinia Cephalalgica";journal;"11220279";0,110;Q4;3;17;86;382;1;73;0,02;22,47;France;"Masson Publishing";"Neurology (Q4); Neurology (clinical) (Q4)"
215;62420;"Turkish Neurosurgery";journal;"10195149";0,110;Q4;20;26;76;527;5;76;0,02;20,27;Turkey;"Turkish Neurosurgical Society";"Neurology (clinical) (Q4); Surgery (Q4)"
216;81916;"Annali Italiani di Medicina Interna, Supplement";journal;"11220538";0,109;Q4;1;0;18;0;2;18;0,00;0,00;Italy;"Italian Inner Medicine society";"Neurology (clinical) (Q4)"
217;19700180775;"NeuroImmune Biology";book series;"15677443";0,109;Q4;9;24;41;1742;7;32;0,22;72,58;Netherlands;"Elsevier BV";"Immunology (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
218;91878;"Archivos de Neurociencias";journal;"10285938";0,109;Q4;5;42;120;1200;7;104;0,03;28,57;Mexico;"Instituto Nacional de Neurologia y Neurocirugia Manuel Velosco Suarez";"Neurology (Q4); Neurology (clinical) (Q4)"
219;19287;"Revista Ecuatoriana de Neurologia";journal;"10198113";0,109;Q4;4;11;43;414;4;43;0,10;37,64;Ecuador;"Sociedad Ecuatoriana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4)"
220;16714;"Journal of Headache and Pain";journal;"11292377, 11292369";0,107;Q4;48;27;52;689;4;47;0,09;25,52;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q3); Anesthesiology and Pain Medicine (Q4); Neurology (clinical) (Q4)"
221;19264;"Revista Chilena de Neuro-Psiquiatria";journal;"00347388";0,107;Q4;11;52;74;1789;8;61;0,13;34,40;Chile;"Sociedad Chilena de Neurologia psiquiatria y Neurocirugia";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
222;110337;"Zhurnal Nevrologii i Psikhiatrii imeni S.S. Korsakova";journal;"19977298";0,106;Q4;12;200;615;2050;37;613;0,04;10,25;Russian Federation;"Media Sphera";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
223;17283;"Bollettino - Lega Italiana contro l'Epilessia";journal;"0394560";0,106;Q4;3;155;217;1064;4;217;0,01;6,86;Italy;"Lega Italiana contro I'Epilessia";"Neurology (clinical) (Q4)"
224;19700180838;"Blue Books of Practical Neurology";book series;"18773419";0,106;Q4;6;12;18;1894;2;16;0,13;157,83;Netherlands;"Elsevier BV";"Neurology (Q4); Neurology (clinical) (Q4)"
225;17551;"Acta Neurologica Taiwanica";journal;"1028768";0,105;Q4;20;39;106;961;2;101;0,03;24,64;Taiwan;"Taiwan Neurological Society";"Medicine (miscellaneous) (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
226;18119;"Nuova Rivista di Neurologia";journal;"1122035";0,104;Q4;5;22;79;766;4;79;0,07;34,82;Italy;"II Pensiero Scientifico Editore srl";"Neurology (clinical) (Q4)"
227;130133;"Aktuelle Neurologie, Supplement";journal;"14372754";0,104;Q4;10;1;5;8;0;5;0,00;8,00;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
228;15118;"Neuro-Ophthalmology Japan";journal;"02897024";0,103;Q4;3;44;60;737;1;58;0,02;16,75;Japan;"Japanese Neuro-Ophthalmology Society";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
229;91169;"S.N.";journal;"11370351";0,103;Q4;1;0;50;0;1;41;0,06;0,00;Spain;"";"Neurology (clinical) (Q4)"
